Feature,RBP-IS-KD-Target,Position,cell_line,index,dPSI,CTRL_SHAP,FDR
ELAC2_1_binding,ELAC2,1,K562,chr1_-_101021765_101021640_101013818_101013709_101001544_101001466_ENCSR031RRO_CTRL-1,0.037,-0.006817425,1.0
ELAC2_1_binding,ELAC2,1,K562,chr9_-_136446949_136446854_136445719_136445644_136445111_136445051_ENCSR031RRO_CTRL-1,0.048,-0.019280005,1.0
ELAC2_1_binding,ELAC2,1,K562,chr7_-_23468542_23468481_23418824_23418775_23351586_23351304_ENCSR092WKG_CTRL-2,0.008,-0.0068892157,1.0
ELAC2_1_binding,ELAC2,1,K562,chr8_-_100722036_100721733_100721452_100721390_100718280_100718086_ENCSR031RRO_CTRL-1,-0.0,-0.04374958,1.0
ELAC2_1_binding,ELAC2,1,K562,chr1_+_26473205_26473527_26473702_26473732_26474084_26474128_ENCSR031RRO_CTRL-1,-0.0,-0.022877729,1.0
ELAC2_1_binding,ELAC2,1,K562,chr16_+_85611408_85611531_85633913_85634132_85648551_85648751_ENCSR031RRO_CTRL-1,0.182,-0.06495868,0.2886007184135061
ELAC2_1_binding,ELAC2,1,K562,chr19_-_39846357_39846290_39840787_39840619_39840515_39840413_ENCSR031RRO_CTRL-1,-0.0,-0.0067584426,1.0
ELAC2_1_binding,ELAC2,1,K562,chr12_+_6943833_6944173_6944475_6944565_6945770_6946002_ENCSR031RRO_CTRL-1,-0.003,-0.0020915563,1.0
ELAC2_1_binding,ELAC2,1,K562,chr8_-_143596345_143596087_143590738_143590607_143590081_143588990_ENCSR718EWL_CTRL-1,-0.087,-0.006860046,1.0
ELAC2_1_binding,ELAC2,1,K562,chr14_-_49586325_49586284_49586049_49585949_49583675_49583571_ENCSR031RRO_CTRL-1,0.001,-0.037928194,1.0
ELAC2_1_binding,ELAC2,1,K562,chr16_+_2520364_2520541_2520768_2520905_2520983_2521123_ENCSR031RRO_CTRL-2,-0.02,-0.009892093,1.0
ELAC2_1_binding,ELAC2,1,K562,chr10_+_133465250_133465565_133466234_133466381_133467197_133467353_ENCSR143COQ_CTRL-1,-0.02,-0.0068608923,1.0
ELAC2_1_binding,ELAC2,1,K562,chr7_+_66087333_66087386_66087728_66087791_66088806_66088921_ENCSR084SCN_CTRL-1,-0.004,-0.006892255,1.0
ELAC2_1_binding,ELAC2,1,K562,chr6_+_34236872_34236963_34237203_34237317_34240736_34240882_ENCSR031RRO_CTRL-1,0.008,-0.11556925,1.0
ELAC2_1_binding,ELAC2,1,K562,chr6_+_170358225_170358318_170388286_170388493_170391012_170391121_ENCSR031RRO_CTRL-1,-0.01,-0.0068988367,1.0
ELAC2_1_binding,ELAC2,1,K562,chr19_+_1914978_1915026_1915431_1915544_1917693_1917822_ENCSR031RRO_CTRL-1,0.023,-0.006365689,1.0
ELAC2_1_binding,ELAC2,1,K562,chr7_-_50792969_50792441_50732368_50732271_50703908_50703820_ENCSR143COQ_CTRL-1,-0.039,-0.0068508065,1.0
ELAC2_1_binding,ELAC2,1,K562,chr10_-_125160499_125160318_125133612_125133511_125111093_125110996_ENCSR620PUP_CTRL-2,-0.037,-0.0033128976,1.0
ELAC2_1_binding,ELAC2,1,K562,chr5_-_82278341_82278319_82277852_82277692_82276518_82275877_ENCSR084SCN_CTRL-1,-0.0,-0.15188767,1.0
ELAC2_1_binding,ELAC2,1,K562,chr19_+_1432513_1432690_1433738_1433827_1434736_1435684_ENCSR031RRO_CTRL-1,0.006,-0.04207867,0.8266334091849847
ELAC2_1_binding,ELAC2,1,K562,chr19_-_55266286_55266130_55265982_55265885_55265389_55265277_ENCSR032YMP_CTRL-1,0.005,-0.0068988367,1.0
ELAC2_1_binding,ELAC2,1,K562,chr19_+_45277922_45278042_45278515_45278615_45280373_45280483_ENCSR031RRO_CTRL-1,0.002,-0.0068988367,1.0
ELAC2_1_binding,ELAC2,1,K562,chr21_-_39183488_39183251_39181878_39181771_39180436_39180284_ENCSR031RRO_CTRL-1,-0.02,-0.006884326,0.21236876609416194
ELAC2_1_binding,ELAC2,1,K562,chr6_+_32155687_32155783_32155870_32155978_32157636_32157720_ENCSR031RRO_CTRL-1,0.003,-0.03790558,1.0
ELAC2_1_binding,ELAC2,1,K562,chr13_+_113503495_113503588_113510237_113510424_113539356_113539507_ENCSR031RRO_CTRL-1,0.05,-0.006250518,0.07203175006697027
ELAC2_1_binding,ELAC2,1,K562,chr17_-_82183932_82183773_82178605_82178473_82172860_82172637_ENCSR031RRO_CTRL-1,-0.025,-0.0066353725,1.0
ELAC2_1_binding,ELAC2,1,K562,chr8_-_100713181_100713086_100712789_100712651_100712457_100712361_ENCSR031RRO_CTRL-1,-0.0,-0.0045245257,1.0
ELAC2_1_binding,ELAC2,1,K562,chr1_-_101021765_101021640_101013818_101013709_101001587_101001466_ENCSR031RRO_CTRL-1,0.023,-0.006817425,0.47806575682836133
ELAC2_1_binding,ELAC2,1,K562,chr1_+_40374647_40374708_40406735_40406869_40408652_40408738_ENCSR031RRO_CTRL-1,0.0,-0.00839955,1.0
ELAC2_1_binding,ELAC2,1,K562,chr21_+_37367580_37367628_37415489_37415565_37420298_37420384_ENCSR031RRO_CTRL-1,0.051,-0.0069490885,1.0
ELAC2_1_binding,ELAC2,1,K562,chr16_-_18797952_18797924_18795581_18795463_18794683_18794598_ENCSR031RRO_CTRL-1,-0.004,-0.006240541,1.0
ELAC2_1_binding,ELAC2,1,K562,chr6_+_170358225_170358318_170391012_170391121_170395486_170395579_ENCSR092WKG_CTRL-1,-0.006,-0.0068985755,1.0
ELAC2_1_binding,ELAC2,1,K562,chr11_+_43397973_43398113_43399887_43400048_43401445_43401558_ENCSR031RRO_CTRL-1,-0.01,-0.03780488,1.0
ELAC2_1_binding,ELAC2,1,K562,chr15_+_78540460_78542219_78544189_78544267_78544868_78544932_ENCSR031RRO_CTRL-1,-0.001,-0.0068435604,1.0
ELAC2_1_binding,ELAC2,1,K562,chr4_+_143337177_143337260_143380611_143380739_143415476_143415771_ENCSR174OYC_CTRL-1,0.019,-0.0068988367,1.0
ELAC2_1_binding,ELAC2,1,K562,chr16_+_89560680_89560712_89561226_89561368_89561577_89561598_ENCSR031RRO_CTRL-1,-0.001,-0.18413076,1.0
ELAC2_1_binding,ELAC2,1,K562,chr16_+_1786536_1786655_1786737_1786955_1787676_1787740_ENCSR031RRO_CTRL-1,0.026,-0.0068986258,1.0
ELAC2_1_binding,ELAC2,1,K562,chr7_+_50376532_50376793_50382539_50382707_50391728_50391863_ENCSR031RRO_CTRL-1,-0.014,-0.034516133,1.0
ELAC2_1_binding,ELAC2,1,K562,chr17_+_16439044_16439414_16439659_16439703_16440184_16440253_ENCSR031RRO_CTRL-1,0.01,-0.010938625,0.7712630665639806
ELAC2_1_binding,ELAC2,1,K562,chr13_+_113503495_113503588_113510237_113510424_113520615_113520661_ENCSR031RRO_CTRL-1,0.019,-0.006250518,0.5887306688577401
ELAC2_1_binding,ELAC2,1,K562,chr5_-_40835212_40835182_40834606_40834470_40834265_40833878_ENCSR031RRO_CTRL-1,-0.0,-0.012106299,1.0
ELAC2_1_binding,ELAC2,1,K562,chr17_+_16439044_16439414_16439659_16439703_16440110_16440253_ENCSR031RRO_CTRL-1,0.0,-0.010918911,1.0
ELAC2_1_binding,ELAC2,1,K562,chr13_-_36346283_36346224_36336358_36336286_36335832_36335020_ENCSR031RRO_CTRL-1,-0.082,-0.0068870736,1.0
ELAC2_1_binding,ELAC2,1,K562,chr6_-_169659518_169659450_169659207_169659085_169658358_169658275_ENCSR031RRO_CTRL-1,-0.001,-0.0066687153,1.0
ELAC2_1_binding,ELAC2,1,K562,chr19_+_1415969_1417540_1418203_1418370_1418665_1418709_ENCSR032YMP_CTRL-1,-0.0,-0.0207747,1.0
ELAC2_1_binding,ELAC2,1,K562,chr1_-_11080514_11080498_11079822_11079710_11077651_11076841_ENCSR031RRO_CTRL-1,0.028,-0.0062248087,0.013416838121601864
ELAC2_1_binding,ELAC2,1,K562,chr19_+_47609122_47609168_47670442_47670544_47673569_47673615_ENCSR031RRO_CTRL-1,-0.015,-0.006897392,1.0
ELAC2_1_binding,ELAC2,1,K562,chr15_-_66503529_66503357_66503164_66502611_66501912_66501787_ENCSR031RRO_CTRL-1,-0.0,-0.006058313,1.0
ELAC2_1_binding,ELAC2,1,K562,chr7_+_868473_869516_872469_872562_873214_874899_ENCSR031RRO_CTRL-1,-0.009,-0.1296108,1.0
ELAC2_1_binding,ELAC2,1,K562,chr6_+_170358225_170358318_170388286_170388493_170395486_170395579_ENCSR092WKG_CTRL-1,-0.013,-0.0068985755,1.0
ELAC2_1_binding,ELAC2,1,K562,chr22_-_38145653_38145437_38144978_38144895_38143288_38143236_ENCSR143COQ_CTRL-2,0.096,-0.0068988367,1.0
ELAC2_1_binding,ELAC2,1,K562,chr1_+_228144327_228144752_228145510_228145624_228146025_228146067_ENCSR154OBA_CTRL-1,0.0,-0.037603185,1.0
ELAC2_1_binding,ELAC2,1,K562,chr17_-_82183932_82183773_82179189_82179026_82178605_82178473_ENCSR031RRO_CTRL-1,-0.094,-0.006897564,1.0
ELAC2_1_binding,ELAC2,1,K562,chr7_-_23468542_23468481_23361597_23361533_23351586_23351304_ENCSR092WKG_CTRL-1,0.004,-0.0068991273,1.0
ELAC2_1_binding,ELAC2,1,K562,chr6_+_31834921_31835200_31835410_31835455_31837235_31837435_ENCSR031RRO_CTRL-1,0.0,-0.015166277,1.0
ELAC2_1_binding,ELAC2,1,K562,chr19_+_1415969_1417540_1418203_1418370_1421147_1421258_ENCSR129RWD_CTRL-1,0.004,-0.016884822,1.0
ELAC2_1_binding,ELAC2,1,K562,chr6_-_161153499_161153345_161149289_161149186_161146599_161146523_ENCSR129RWD_CTRL-1,0.006,-0.0068988367,1.0
ELAC2_1_binding,ELAC2,1,K562,chr1_+_198156993_198157276_198220998_198221110_198232552_198232637_ENCSR031RRO_CTRL-1,-0.052,-0.0068988367,0.3602077492848771
ELAC2_1_binding,ELAC2,1,K562,chr14_-_65102339_65102303_65101572_65101545_65093815_65093497_ENCSR031RRO_CTRL-1,0.019,-0.006900652,1.0
ELAC2_1_binding,ELAC2,1,K562,chr1_-_101021765_101021640_101001587_101001466_100995149_100995109_ENCSR031RRO_CTRL-1,-0.007,-0.0068988367,1.0
ELAC2_1_binding,ELAC2,1,K562,chr11_+_118401618_118401717_118403923_118403985_118406936_118407097_ENCSR031RRO_CTRL-1,0.001,-0.006410317,1.0
ELAC2_1_binding,ELAC2,1,K562,chr12_-_49131395_49131297_49130344_49130118_49129722_49129499_ENCSR031RRO_CTRL-1,-0.0,-0.005855707,1.0
ELAC2_1_binding,ELAC2,1,K562,chr12_-_57111231_57111128_57108299_57108162_57107743_57107604_ENCSR084SCN_CTRL-1,0.019,-0.0066996207,1.0
ELAC2_1_binding,ELAC2,1,K562,chr7_+_102467338_102467479_102467664_102467823_102468061_102468187_ENCSR031RRO_CTRL-1,0.019,-0.0068988367,1.0
ELAC2_1_binding,ELAC2,1,K562,chr1_+_193059658_193059776_193059873_193060222_193069033_193069179_ENCSR031RRO_CTRL-1,0.024,-0.006895528,1.0
ELAC2_1_binding,ELAC2,1,K562,chr6_-_166952548_166952487_166948625_166948565_166946739_166946681_ENCSR031RRO_CTRL-1,-0.002,-0.006899809,1.0
ELAC2_1_binding,ELAC2,1,K562,chr12_-_57111231_57111128_57108299_57108162_57107314_57107230_ENCSR031RRO_CTRL-1,-0.077,-0.0066996207,0.12237629345418519
ELAC2_1_binding,ELAC2,1,K562,chr3_-_13373873_13373717_13372032_13371833_13366091_13365945_ENCSR031RRO_CTRL-1,-0.002,-0.021997401,1.0
ELAC2_1_binding,ELAC2,1,K562,chr19_+_55341615_55342046_55342214_55342380_55342741_55342851_ENCSR031RRO_CTRL-1,0.017,-0.009796166,1.0
ELAC2_1_binding,ELAC2,1,K562,chr9_-_136446949_136446854_136445111_136445051_136443900_136443822_ENCSR092WKG_CTRL-1,-0.046,-0.005904138,1.0
ELAC2_2_binding,ELAC2,2,K562,chr11_+_2377293_2377615_2386554_2386639_2390411_2390526_ENCSR031RRO_CTRL-1,0.004,-0.2510636,1.0
ELAC2_2_binding,ELAC2,2,K562,chr19_+_1418665_1418731_1421147_1421258_1428841_1428995_ENCSR031RRO_CTRL-1,-0.002,-0.031239178,1.0
ELAC2_2_binding,ELAC2,2,K562,chr19_+_572571_572701_579523_579656_580378_580461_ENCSR031RRO_CTRL-1,0.001,-0.16155615,1.0
ELAC2_2_binding,ELAC2,2,K562,chr1_-_173867030_173866990_173866206_173866176_173865894_173865856_ENCSR032YMP_CTRL-1,0.004,-0.24418032,1.0
ELAC2_2_binding,ELAC2,2,K562,chr9_-_112333578_112333469_112297916_112297831_112268195_112268048_ENCSR031RRO_CTRL-1,0.006,-0.31691498,1.0
ELAC2_2_binding,ELAC2,2,K562,chr19_-_55117413_55117222_55096335_55096261_55096178_55096050_ENCSR031RRO_CTRL-1,0.005,-0.15738656,1.0
ELAC2_2_binding,ELAC2,2,K562,chr15_-_63833915_63833821_63780552_63780461_63775649_63775187_ENCSR620PUP_CTRL-2,0.182,-0.2511677,0.01273636305860272
ELAC2_2_binding,ELAC2,2,K562,chr19_+_2202699_2202779_2206728_2206797_2207573_2207680_ENCSR092WKG_CTRL-1,-0.008,-0.19408083,1.0
ELAC2_2_binding,ELAC2,2,K562,chr17_-_4289408_4289229_4282921_4282797_4272516_4269258_ENCSR031RRO_CTRL-1,-0.008,-0.2518487,1.0
ELAC2_2_binding,ELAC2,2,K562,chr17_-_82450717_82450699_82449292_82449169_82447621_82447579_ENCSR031RRO_CTRL-1,0.088,-0.25040552,0.44717208079405973
ELAC2_2_binding,ELAC2,2,K562,chr21_+_43903956_43904019_43954549_43955242_43959633_43959859_ENCSR620PUP_CTRL-2,0.088,-0.23965807,0.19684085326855227
ELAC2_2_binding,ELAC2,2,K562,chr17_-_82450743_82450699_82449292_82449173_82447621_82447579_ENCSR031RRO_CTRL-1,0.241,-0.25040552,0.10784325952361845
ELAC2_2_binding,ELAC2,2,K562,chr1_-_173867030_173866990_173865894_173865856_173865547_173864630_ENCSR129RWD_CTRL-1,-0.0,-0.15797088,1.0
ELAC2_2_binding,ELAC2,2,K562,chr1_-_173867030_173866990_173866796_173866760_173865894_173865856_ENCSR032YMP_CTRL-1,0.001,-0.19476485,1.0
ELAC2_2_binding,ELAC2,2,K562,chr19_+_1407568_1407802_1428841_1428995_1429966_1429996_ENCSR092WKG_CTRL-1,0.008,-0.09684187,1.0
ELAC2_2_binding,ELAC2,2,K562,chr1_+_179025895_179026098_179043714_179044224_179050278_179050316_ENCSR031RRO_CTRL-1,0.012,-0.43616524,1.0
ELAC2_2_binding,ELAC2,2,K562,chr17_-_82450728_82450699_82446692_82446622_82445960_82445863_ENCSR092WKG_CTRL-2,0.189,-0.2505395,0.09020704398221524
ELAC2_2_binding,ELAC2,2,K562,chr3_+_183635567_183635793_183643479_183643542_183650295_183650590_ENCSR031RRO_CTRL-2,0.036,-0.16115086,1.0
ELAC2_2_binding,ELAC2,2,K562,chr9_-_91950162_91949866_91883383_91883257_91775818_91775740_ENCSR620PUP_CTRL-2,-0.16,-0.24226722,0.9180018718153041
ELAC2_2_binding,ELAC2,2,K562,chr2_-_20350702_20350596_20333063_20332966_20327378_20327309_ENCSR031RRO_CTRL-1,0.021,-0.27673355,0.7173538287831893
ELAC2_2_binding,ELAC2,2,K562,chr1_-_1223357_1223243_1219005_1218768_1218633_1218522_ENCSR031RRO_CTRL-1,0.009,-0.13990656,1.0
ELAC2_2_binding,ELAC2,2,K562,chr12_-_94997447_94997307_94994257_94994169_94971620_94971331_ENCSR032YMP_CTRL-1,0.002,-0.25019956,1.0
ELAC2_2_binding,ELAC2,2,K562,chr1_-_1267992_1267861_1263386_1263345_1257310_1257207_ENCSR031RRO_CTRL-1,0.005,-0.1255491,1.0
ELAC2_2_binding,ELAC2,2,K562,chr11_+_2377293_2377615_2390411_2390526_2394094_2394192_ENCSR129RWD_CTRL-1,0.002,-0.22015794,1.0
ELAC2_2_binding,ELAC2,2,K562,chr19_+_54206275_54206462_54206552_54206724_54207397_54207522_ENCSR031RRO_CTRL-1,0.041,-0.3045532,0.0006571732316005674
ELAC2_2_binding,ELAC2,2,K562,chr2_+_241734601_241734695_241741032_241741090_241742434_241742574_ENCSR092WKG_CTRL-2,0.016,-0.1698244,1.0
ELAC2_2_binding,ELAC2,2,K562,chr17_+_82921015_82921577_82923651_82923733_82924938_82925056_ENCSR031RRO_CTRL-1,-0.021,-0.23388657,1.0
ELAC2_2_binding,ELAC2,2,K562,chr17_-_82450743_82450699_82449292_82449173_82445960_82445863_ENCSR031RRO_CTRL-1,0.394,-0.23968711,0.0009101012870559052
ELAC2_2_binding,ELAC2,2,K562,chr20_-_36863686_36862657_36829212_36829053_36817469_36817406_ENCSR143COQ_CTRL-1,0.023,-0.25340673,0.6476541622778046
ELAC2_2_binding,ELAC2,2,K562,chr19_+_1407568_1407802_1429966_1429996_1430221_1430362_ENCSR092WKG_CTRL-1,-0.028,-0.10261345,1.0
ELAC2_2_binding,ELAC2,2,K562,chr11_-_65900419_65900240_65897006_65896808_65893296_65892473_ENCSR032YMP_CTRL-1,-0.09,-0.16422719,1.0
ELAC2_2_binding,ELAC2,2,K562,chr4_+_38664195_38664461_38680586_38680682_38688584_38689071_ENCSR031RRO_CTRL-1,-0.004,-0.14737725,1.0
ELAC2_2_binding,ELAC2,2,K562,chr19_+_2269514_2269744_2271384_2271530_2271781_2271954_ENCSR031RRO_CTRL-1,-0.003,-0.1423647,1.0
ELAC2_2_binding,ELAC2,2,K562,chr17_-_78798551_78798399_78797879_78797785_78787658_78787380_ENCSR620PUP_CTRL-2,0.003,-0.22688384,1.0
ELAC2_2_binding,ELAC2,2,K562,chr11_+_46347587_46347820_46366243_46366984_46367290_46367399_ENCSR031RRO_CTRL-1,0.026,-0.25040552,1.0
ELAC2_2_binding,ELAC2,2,K562,chr1_-_1223357_1223243_1218927_1218768_1218633_1218457_ENCSR031RRO_CTRL-1,0.007,-0.16615465,1.0
ELAC2_2_binding,ELAC2,2,K562,chr1_-_5880239_5880113_5879632_5879345_5877298_5877092_ENCSR092WKG_CTRL-2,0.046,-0.2510303,1.0
ELAC2_2_binding,ELAC2,2,K562,chr10_+_6226191_6226365_6228195_6228218_6232894_6232959_ENCSR620PUP_CTRL-2,0.002,-0.25214797,1.0
ELAC2_2_binding,ELAC2,2,K562,chr18_-_49492508_49492457_49491833_49491735_49491584_49491531_ENCSR031RRO_CTRL-1,-0.008,-0.62243867,1.0
ELAC2_2_binding,ELAC2,2,K562,chr16_+_533945_533998_536028_536142_546816_548287_ENCSR092WKG_CTRL-2,-0.036,-0.13342704,1.0
ELAC2_2_binding,ELAC2,2,K562,chr17_-_41786209_41785902_41772926_41772817_41771862_41771646_ENCSR031RRO_CTRL-2,-0.113,-0.24069,0.6470998837088994
ELAC2_2_binding,ELAC2,2,K562,chr12_+_106957081_106957149_106959287_106959385_106967110_106967180_ENCSR031RRO_CTRL-1,0.034,-0.3253212,1.0
ELAC2_2_binding,ELAC2,2,K562,chr20_-_23635367_23635253_23633999_23633913_23629465_23626705_ENCSR031RRO_CTRL-1,-0.009,-0.26262417,1.0
ELAC2_2_binding,ELAC2,2,K562,chr1_+_26472510_26472627_26473482_26473585_26473702_26473732_ENCSR031RRO_CTRL-1,0.001,-0.07046813,1.0
ELAC2_2_binding,ELAC2,2,K562,chr7_+_120988676_120988912_120989390_120989870_121015664_121015848_ENCSR129RWD_CTRL-1,-0.004,-0.25214797,1.0
ELAC2_2_binding,ELAC2,2,K562,chr12_+_6944022_6944173_6944475_6944652_6945770_6945921_ENCSR031RRO_CTRL-1,-0.003,-0.3202619,1.0
ELAC2_2_binding,ELAC2,2,K562,chr7_+_127707556_127707647_127721286_127721400_127807483_127807573_ENCSR031RRO_CTRL-1,0.004,-0.2735208,0.7810378070881432
ELAC2_2_binding,ELAC2,2,K562,chr3_+_14947583_14947906_15003875_15003986_15013588_15013718_ENCSR031RRO_CTRL-1,-0.002,-0.24790025,1.0
ELAC2_2_binding,ELAC2,2,K562,chr16_+_85613215_85613398_85633913_85634132_85648551_85648751_ENCSR031RRO_CTRL-1,-0.123,-0.27337152,0.20135984827592926
ELAC2_2_binding,ELAC2,2,K562,chr19_+_1418665_1418731_1421147_1421258_1422347_1422396_ENCSR032YMP_CTRL-1,0.0,-0.034848846,1.0
