File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Donor(s)	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	Azure URL	File analysis title	File analysis status	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF435LUO	fastq	fastq		reads		ENCSR153GKS	shRNA RNA-seq	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens				RNAi	interference	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/153443/'], '@type': ['Target', 'Item'], 'name': 'SRFBP1-human', 'label': 'SRFBP1', '@id': '/targets/SRFBP1-human/', 'title': 'SRFBP1 (Homo sapiens)', 'investigated_as': ['RNA binding protein'], 'uuid': '86ae8fca-f1b9-4274-991f-4527bfb677bb', 'status': 'released'}				SRFBP1-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			reverse	2017-01-04	ENCODE		chemical (Illumina TruSeq)	>200	2	2_1	100		paired-ended	1	/files/ENCFF182NGK/			3022537923	Brenton Graveley, UConn	af42a89a5fa0f3e0a33cd42ada3c63c1	SRA:SRR14835722	https://www.encodeproject.org/files/ENCFF435LUO/@@download/ENCFF435LUO.fastq.gz		Illumina HiSeq 2500	/files/ENCFF970XPJ/, /files/ENCFF447YTB/	released	s3://encode-public/2016/12/12/72d00b0e-bc50-4b34-b31d-a0b7e0e063b0/ENCFF435LUO.fastq.gz	https://datasetencode.blob.core.windows.net/dataset/2016/12/12/72d00b0e-bc50-4b34-b31d-a0b7e0e063b0/ENCFF435LUO.fastq.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D			missing biosample characterization		
ENCFF182NGK	fastq	fastq		reads		ENCSR153GKS	shRNA RNA-seq	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens				RNAi	interference	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/153443/'], '@type': ['Target', 'Item'], 'name': 'SRFBP1-human', 'label': 'SRFBP1', '@id': '/targets/SRFBP1-human/', 'title': 'SRFBP1 (Homo sapiens)', 'investigated_as': ['RNA binding protein'], 'uuid': '86ae8fca-f1b9-4274-991f-4527bfb677bb', 'status': 'released'}				SRFBP1-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			reverse	2017-01-04	ENCODE		chemical (Illumina TruSeq)	>200	2	2_1	100		paired-ended	2	/files/ENCFF435LUO/			2959130841	Brenton Graveley, UConn	41798ea7ae9174ac96f04e0852c17bbb	SRA:SRR14835722	https://www.encodeproject.org/files/ENCFF182NGK/@@download/ENCFF182NGK.fastq.gz		Illumina HiSeq 2500	/files/ENCFF295GVT/, /files/ENCFF210CQX/	released	s3://encode-public/2016/12/12/cce836eb-3b7b-4c2a-b138-5d38dc90ef1d/ENCFF182NGK.fastq.gz	https://datasetencode.blob.core.windows.net/dataset/2016/12/12/cce836eb-3b7b-4c2a-b138-5d38dc90ef1d/ENCFF182NGK.fastq.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D			missing biosample characterization		
ENCFF648RKD	fastq	fastq		reads		ENCSR153GKS	shRNA RNA-seq	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens				RNAi	interference	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/153443/'], '@type': ['Target', 'Item'], 'name': 'SRFBP1-human', 'label': 'SRFBP1', '@id': '/targets/SRFBP1-human/', 'title': 'SRFBP1 (Homo sapiens)', 'investigated_as': ['RNA binding protein'], 'uuid': '86ae8fca-f1b9-4274-991f-4527bfb677bb', 'status': 'released'}				SRFBP1-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			reverse	2017-01-04	ENCODE		chemical (Illumina TruSeq)	>200	1	1_1	100		paired-ended	2	/files/ENCFF375YMM/			4561977456	Brenton Graveley, UConn	6e3703fd40d72debc4a9a0d660d7d62e	SRA:SRR14835723	https://www.encodeproject.org/files/ENCFF648RKD/@@download/ENCFF648RKD.fastq.gz		Illumina HiSeq 2500	/files/ENCFF295GVT/, /files/ENCFF210CQX/	released	s3://encode-public/2016/12/12/863da280-37ac-48b3-be88-fe3852a2a8be/ENCFF648RKD.fastq.gz	https://datasetencode.blob.core.windows.net/dataset/2016/12/12/863da280-37ac-48b3-be88-fe3852a2a8be/ENCFF648RKD.fastq.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D			missing biosample characterization		
ENCFF630ZDV	fastq	fastq		reads		ENCSR563YIS	shRNA RNA-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				RNAi	interference	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/3191/'], '@type': ['Target', 'Item'], 'name': 'HNRNPL-human', 'label': 'HNRNPL', '@id': '/targets/HNRNPL-human/', 'title': 'HNRNPL (Homo sapiens)', 'investigated_as': ['RNA binding protein'], 'uuid': '527d229b-0200-4638-943a-2cfd8720be04', 'status': 'released'}				HNRNPL-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			reverse	2016-06-30	ENCODE		chemical (Illumina TruSeq)	>200	1	1_1	100		paired-ended	1	/files/ENCFF993TUN/			3588704052	Brenton Graveley, UConn	97f2021708b9863385f2ce542c780ee6	SRA:SRR4421963	https://www.encodeproject.org/files/ENCFF630ZDV/@@download/ENCFF630ZDV.fastq.gz		Illumina HiSeq 2500	/files/ENCFF361RLP/, /files/ENCFF803FSB/	released	s3://encode-public/2016/05/26/d6151213-749a-49ca-8393-7a19920ced5f/ENCFF630ZDV.fastq.gz	https://datasetencode.blob.core.windows.net/dataset/2016/05/26/d6151213-749a-49ca-8393-7a19920ced5f/ENCFF630ZDV.fastq.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D			missing biosample characterization		
ENCFF064IDI	fastq	fastq		reads		ENCSR563YIS	shRNA RNA-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				RNAi	interference	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/3191/'], '@type': ['Target', 'Item'], 'name': 'HNRNPL-human', 'label': 'HNRNPL', '@id': '/targets/HNRNPL-human/', 'title': 'HNRNPL (Homo sapiens)', 'investigated_as': ['RNA binding protein'], 'uuid': '527d229b-0200-4638-943a-2cfd8720be04', 'status': 'released'}				HNRNPL-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			reverse	2016-06-30	ENCODE		chemical (Illumina TruSeq)	>200	2	2_1	100		paired-ended	1	/files/ENCFF529LIT/			3937597632	Brenton Graveley, UConn	ae0b7ee5fc78494dbe3d7ccf415558bc	SRA:SRR4421962	https://www.encodeproject.org/files/ENCFF064IDI/@@download/ENCFF064IDI.fastq.gz		Illumina HiSeq 2500	/files/ENCFF361RLP/, /files/ENCFF803FSB/	released	s3://encode-public/2016/05/26/65bdf355-8710-4194-a7b7-75c9e99470ad/ENCFF064IDI.fastq.gz	https://datasetencode.blob.core.windows.net/dataset/2016/05/26/65bdf355-8710-4194-a7b7-75c9e99470ad/ENCFF064IDI.fastq.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D			missing biosample characterization		
ENCFF993TUN	fastq	fastq		reads		ENCSR563YIS	shRNA RNA-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				RNAi	interference	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/3191/'], '@type': ['Target', 'Item'], 'name': 'HNRNPL-human', 'label': 'HNRNPL', '@id': '/targets/HNRNPL-human/', 'title': 'HNRNPL (Homo sapiens)', 'investigated_as': ['RNA binding protein'], 'uuid': '527d229b-0200-4638-943a-2cfd8720be04', 'status': 'released'}				HNRNPL-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			reverse	2016-06-30	ENCODE		chemical (Illumina TruSeq)	>200	1	1_1	100		paired-ended	2	/files/ENCFF630ZDV/			3664813593	Brenton Graveley, UConn	2f7dce14522ec324082e6e4864db27ee	SRA:SRR4421963	https://www.encodeproject.org/files/ENCFF993TUN/@@download/ENCFF993TUN.fastq.gz		Illumina HiSeq 2500	/files/ENCFF043VJU/, /files/ENCFF827KTS/	released	s3://encode-public/2016/05/26/9de261b3-040f-4997-8628-e1782bf7a53c/ENCFF993TUN.fastq.gz	https://datasetencode.blob.core.windows.net/dataset/2016/05/26/9de261b3-040f-4997-8628-e1782bf7a53c/ENCFF993TUN.fastq.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D			missing biosample characterization		
ENCFF529LIT	fastq	fastq		reads		ENCSR563YIS	shRNA RNA-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				RNAi	interference	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/3191/'], '@type': ['Target', 'Item'], 'name': 'HNRNPL-human', 'label': 'HNRNPL', '@id': '/targets/HNRNPL-human/', 'title': 'HNRNPL (Homo sapiens)', 'investigated_as': ['RNA binding protein'], 'uuid': '527d229b-0200-4638-943a-2cfd8720be04', 'status': 'released'}				HNRNPL-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			reverse	2016-06-30	ENCODE		chemical (Illumina TruSeq)	>200	2	2_1	100		paired-ended	2	/files/ENCFF064IDI/			3998875355	Brenton Graveley, UConn	7d2ac8e887891256729790d09e220909	SRA:SRR4421962	https://www.encodeproject.org/files/ENCFF529LIT/@@download/ENCFF529LIT.fastq.gz		Illumina HiSeq 2500	/files/ENCFF043VJU/, /files/ENCFF827KTS/	released	s3://encode-public/2016/05/26/576005a5-5225-4171-bca2-0eb3dd9cff57/ENCFF529LIT.fastq.gz	https://datasetencode.blob.core.windows.net/dataset/2016/05/26/576005a5-5225-4171-bca2-0eb3dd9cff57/ENCFF529LIT.fastq.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D			missing biosample characterization		
ENCFF682EBX	fastq	fastq		reads		ENCSR052IYH	shRNA RNA-seq	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens				RNAi	interference	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/3183/'], '@type': ['Target', 'Item'], 'name': 'HNRNPC-human', 'label': 'HNRNPC', '@id': '/targets/HNRNPC-human/', 'title': 'HNRNPC (Homo sapiens)', 'investigated_as': ['RNA binding protein'], 'uuid': 'fad96b67-320f-4653-95d2-7118d76572c4', 'status': 'released'}				HNRNPC-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			reverse	2015-08-18	ENCODE		chemical (Illumina TruSeq)	>200	1	1_1	100		paired-ended	1	/files/ENCFF801LSJ/			2580679859	Brenton Graveley, UConn	609bb64f8b721cdb8b7a5d4adb3166b6	SRA:SRR4422651	https://www.encodeproject.org/files/ENCFF682EBX/@@download/ENCFF682EBX.fastq.gz		Illumina HiSeq 2000	/files/ENCFF701KJC/, /files/ENCFF711JSH/	released	s3://encode-public/2015/08/12/e3d30e59-96c0-42c8-a49f-3d904775a50d/ENCFF682EBX.fastq.gz	https://datasetencode.blob.core.windows.net/dataset/2015/08/12/e3d30e59-96c0-42c8-a49f-3d904775a50d/ENCFF682EBX.fastq.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D			missing biosample characterization		
ENCFF078KLK	fastq	fastq		reads		ENCSR052IYH	shRNA RNA-seq	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens				RNAi	interference	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/3183/'], '@type': ['Target', 'Item'], 'name': 'HNRNPC-human', 'label': 'HNRNPC', '@id': '/targets/HNRNPC-human/', 'title': 'HNRNPC (Homo sapiens)', 'investigated_as': ['RNA binding protein'], 'uuid': 'fad96b67-320f-4653-95d2-7118d76572c4', 'status': 'released'}				HNRNPC-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			reverse	2015-08-18	ENCODE		chemical (Illumina TruSeq)	>200	2	2_1	100		paired-ended	1	/files/ENCFF970UVV/			2620446803	Brenton Graveley, UConn	f695ffa1408ae8cc8b230e7d05ca6fca	SRA:SRR4422650	https://www.encodeproject.org/files/ENCFF078KLK/@@download/ENCFF078KLK.fastq.gz		Illumina HiSeq 2000	/files/ENCFF701KJC/, /files/ENCFF711JSH/	released	s3://encode-public/2015/08/12/613f984d-b5fd-420c-992a-071146d85f5e/ENCFF078KLK.fastq.gz	https://datasetencode.blob.core.windows.net/dataset/2015/08/12/613f984d-b5fd-420c-992a-071146d85f5e/ENCFF078KLK.fastq.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D			missing biosample characterization		
ENCFF801LSJ	fastq	fastq		reads		ENCSR052IYH	shRNA RNA-seq	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens				RNAi	interference	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/3183/'], '@type': ['Target', 'Item'], 'name': 'HNRNPC-human', 'label': 'HNRNPC', '@id': '/targets/HNRNPC-human/', 'title': 'HNRNPC (Homo sapiens)', 'investigated_as': ['RNA binding protein'], 'uuid': 'fad96b67-320f-4653-95d2-7118d76572c4', 'status': 'released'}				HNRNPC-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			reverse	2015-08-18	ENCODE		chemical (Illumina TruSeq)	>200	1	1_1	100		paired-ended	2	/files/ENCFF682EBX/			2403527530	Brenton Graveley, UConn	f5dc16c80cac68e23b9772d0cddd8d09	SRA:SRR4422651	https://www.encodeproject.org/files/ENCFF801LSJ/@@download/ENCFF801LSJ.fastq.gz		Illumina HiSeq 2000	/files/ENCFF603JIF/, /files/ENCFF941XAQ/	released	s3://encode-public/2015/08/12/831911d4-d480-47a7-b945-b9a01b904c07/ENCFF801LSJ.fastq.gz	https://datasetencode.blob.core.windows.net/dataset/2015/08/12/831911d4-d480-47a7-b945-b9a01b904c07/ENCFF801LSJ.fastq.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D			missing biosample characterization		
ENCFF970UVV	fastq	fastq		reads		ENCSR052IYH	shRNA RNA-seq	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens				RNAi	interference	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/3183/'], '@type': ['Target', 'Item'], 'name': 'HNRNPC-human', 'label': 'HNRNPC', '@id': '/targets/HNRNPC-human/', 'title': 'HNRNPC (Homo sapiens)', 'investigated_as': ['RNA binding protein'], 'uuid': 'fad96b67-320f-4653-95d2-7118d76572c4', 'status': 'released'}				HNRNPC-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			reverse	2015-08-18	ENCODE		chemical (Illumina TruSeq)	>200	2	2_1	100		paired-ended	2	/files/ENCFF078KLK/			2438227103	Brenton Graveley, UConn	f013846f627ac5fb657d461a4c9d5e79	SRA:SRR4422650	https://www.encodeproject.org/files/ENCFF970UVV/@@download/ENCFF970UVV.fastq.gz		Illumina HiSeq 2000	/files/ENCFF603JIF/, /files/ENCFF941XAQ/	released	s3://encode-public/2015/08/12/fee3468e-1c36-43b0-b80c-7f572624bf27/ENCFF970UVV.fastq.gz	https://datasetencode.blob.core.windows.net/dataset/2015/08/12/fee3468e-1c36-43b0-b80c-7f572624bf27/ENCFF970UVV.fastq.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D			missing biosample characterization		
ENCFF196UCW	fastq	fastq		reads		ENCSR771QMJ	shRNA RNA-seq	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens				RNAi	interference	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/25929/'], '@type': ['Target', 'Item'], 'name': 'GEMIN5-human', 'label': 'GEMIN5', '@id': '/targets/GEMIN5-human/', 'title': 'GEMIN5 (Homo sapiens)', 'investigated_as': ['RNA binding protein'], 'uuid': 'bb3c9b8f-5cc4-44c2-958a-5c9385a0b817', 'status': 'released'}				GEMIN5-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			reverse	2014-12-17	ENCODE		chemical (Illumina TruSeq)	>200	2	2_1	100		paired-ended	1	/files/ENCFF436ELI/			1556465103	Brenton Graveley, UConn	fcd64f3687506fdec5f0a371163cca36	SRA:SRR4422246	https://www.encodeproject.org/files/ENCFF196UCW/@@download/ENCFF196UCW.fastq.gz		Illumina HiSeq 2000	/files/ENCFF793WXG/, /files/ENCFF344ITC/	released	s3://encode-public/2014/12/13/16453627-9c1c-45e1-8708-0e101df6d87c/ENCFF196UCW.fastq.gz	https://datasetencode.blob.core.windows.net/dataset/2014/12/13/16453627-9c1c-45e1-8708-0e101df6d87c/ENCFF196UCW.fastq.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D			missing biosample characterization		
ENCFF389VYH	fastq	fastq		reads		ENCSR771QMJ	shRNA RNA-seq	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens				RNAi	interference	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/25929/'], '@type': ['Target', 'Item'], 'name': 'GEMIN5-human', 'label': 'GEMIN5', '@id': '/targets/GEMIN5-human/', 'title': 'GEMIN5 (Homo sapiens)', 'investigated_as': ['RNA binding protein'], 'uuid': 'bb3c9b8f-5cc4-44c2-958a-5c9385a0b817', 'status': 'released'}				GEMIN5-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			reverse	2014-12-17	ENCODE		chemical (Illumina TruSeq)	>200	1	1_1	100		paired-ended	1	/files/ENCFF100MUM/			2640496596	Brenton Graveley, UConn	065030f35045090a159c1ac7fbc95fa9	SRA:SRR4422247	https://www.encodeproject.org/files/ENCFF389VYH/@@download/ENCFF389VYH.fastq.gz		Illumina HiSeq 2000	/files/ENCFF793WXG/, /files/ENCFF344ITC/	released	s3://encode-public/2014/12/13/730ccfc0-7602-47a0-bca6-0c262d9673b3/ENCFF389VYH.fastq.gz	https://datasetencode.blob.core.windows.net/dataset/2014/12/13/730ccfc0-7602-47a0-bca6-0c262d9673b3/ENCFF389VYH.fastq.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D			missing biosample characterization		
ENCFF100MUM	fastq	fastq		reads		ENCSR771QMJ	shRNA RNA-seq	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens				RNAi	interference	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/25929/'], '@type': ['Target', 'Item'], 'name': 'GEMIN5-human', 'label': 'GEMIN5', '@id': '/targets/GEMIN5-human/', 'title': 'GEMIN5 (Homo sapiens)', 'investigated_as': ['RNA binding protein'], 'uuid': 'bb3c9b8f-5cc4-44c2-958a-5c9385a0b817', 'status': 'released'}				GEMIN5-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			reverse	2014-12-17	ENCODE		chemical (Illumina TruSeq)	>200	1	1_1	100		paired-ended	2	/files/ENCFF389VYH/			2477274097	Brenton Graveley, UConn	7d4afb8016a89914cea4fe009fac66a7	SRA:SRR4422247	https://www.encodeproject.org/files/ENCFF100MUM/@@download/ENCFF100MUM.fastq.gz		Illumina HiSeq 2000	/files/ENCFF201DSF/, /files/ENCFF314EUX/	released	s3://encode-public/2014/12/13/4bac9550-bf09-48da-8737-147a18184304/ENCFF100MUM.fastq.gz	https://datasetencode.blob.core.windows.net/dataset/2014/12/13/4bac9550-bf09-48da-8737-147a18184304/ENCFF100MUM.fastq.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D			missing biosample characterization		
ENCFF436ELI	fastq	fastq		reads		ENCSR771QMJ	shRNA RNA-seq	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens				RNAi	interference	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/25929/'], '@type': ['Target', 'Item'], 'name': 'GEMIN5-human', 'label': 'GEMIN5', '@id': '/targets/GEMIN5-human/', 'title': 'GEMIN5 (Homo sapiens)', 'investigated_as': ['RNA binding protein'], 'uuid': 'bb3c9b8f-5cc4-44c2-958a-5c9385a0b817', 'status': 'released'}				GEMIN5-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			reverse	2014-12-17	ENCODE		chemical (Illumina TruSeq)	>200	2	2_1	100		paired-ended	2	/files/ENCFF196UCW/			1461387689	Brenton Graveley, UConn	25238cfd76750fc120deaf323e3aed9f	SRA:SRR4422246	https://www.encodeproject.org/files/ENCFF436ELI/@@download/ENCFF436ELI.fastq.gz		Illumina HiSeq 2000	/files/ENCFF201DSF/, /files/ENCFF314EUX/	released	s3://encode-public/2014/12/13/a32fd46d-fd05-47b7-ab7f-a00fe5f466dd/ENCFF436ELI.fastq.gz	https://datasetencode.blob.core.windows.net/dataset/2014/12/13/a32fd46d-fd05-47b7-ab7f-a00fe5f466dd/ENCFF436ELI.fastq.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D			missing biosample characterization		
