Cell Line	Column	Column Type	Sorted RBP Pair	RBP 1	Position 1	RBP 2	Position 2	# UBPs - Bound-Only	Value - Bound-Only	PPI	Abs. SHAP Value
HepG2	LARP4_3-RPS3_3-interaction-shap	interaction	LARP4-RPS3	LARP4	3	RPS3	3	603	0.3540446162223816	false	0.3540446162223816
HepG2	BUD13_4-EFTUD2_4-interaction-shap	interaction	BUD13-EFTUD2	BUD13	4	EFTUD2	4	1494	0.3444727957248688	false	0.3444727957248688
HepG2	IGF2BP1_3-SF3B4_3-interaction-shap	interaction	IGF2BP1-SF3B4	IGF2BP1	3	SF3B4	3	197	0.3372955024242401	false	0.3372955024242401
HepG2	DDX3X_1-SRSF9_1-interaction-shap	interaction	DDX3X-SRSF9	DDX3X	1	SRSF9	1	34	0.33479344844818115	false	0.33479344844818115
HepG2	IGF2BP1_3-IGF2BP3_3-interaction-shap	interaction	IGF2BP1-IGF2BP3	IGF2BP1	3	IGF2BP3	3	366	0.3322814702987671	false	0.3322814702987671
HepG2	BUD13_3-RBM22_3-interaction-shap	interaction	BUD13-RBM22	BUD13	3	RBM22	3	44	0.3055383861064911	false	0.3055383861064911
HepG2	U2AF1_2-U2AF2_2-interaction-shap	interaction	U2AF1-U2AF2	U2AF1	2	U2AF2	2	164	0.2977565824985504	true	0.2977565824985504
HepG2	DDX3X_4-RBFOX2_4-interaction-shap	interaction	DDX3X-RBFOX2	DDX3X	4	RBFOX2	4	116	0.29279160499572754	false	0.29279160499572754
HepG2	QKI_4-RBFOX2_4-interaction-shap	interaction	QKI-RBFOX2	QKI	4	RBFOX2	4	51	0.2875877320766449	true	0.2875877320766449
HepG2	BUD13_3-GTF2F1_3-interaction-shap	interaction	BUD13-GTF2F1	BUD13	3	GTF2F1	3	184	0.2789795696735382	false	0.2789795696735382
HepG2	BUD13_5-RPS3_5-interaction-shap	interaction	BUD13-RPS3	BUD13	5	RPS3	5	377	0.27747464179992676	false	0.27747464179992676
HepG2	QKI_4-U2AF1_4-interaction-shap	interaction	QKI-U2AF1	QKI	4	U2AF1	4	21	0.26616016030311584	false	0.26616016030311584
HepG2	GTF2F1_2-PCBP2_2-interaction-shap	interaction	GTF2F1-PCBP2	GTF2F1	2	PCBP2	2	810	0.2625763416290283	false	0.2625763416290283
HepG2	DDX3X_2-NKRF_2-interaction-shap	interaction	DDX3X-NKRF	DDX3X	2	NKRF	2	258	0.2587779462337494	false	0.2587779462337494
HepG2	HNRNPK_3-ILF3_3-interaction-shap	interaction	HNRNPK-ILF3	HNRNPK	3	ILF3	3	31	0.2570432126522064	false	0.2570432126522064
HepG2	DDX3X_6-PPIG_6-interaction-shap	interaction	DDX3X-PPIG	DDX3X	6	PPIG	6	114	0.25451070070266724	false	0.25451070070266724
HepG2	FUBP3_6-TIAL1_6-interaction-shap	interaction	FUBP3-TIAL1	FUBP3	6	TIAL1	6	209	0.2511662244796753	false	0.2511662244796753
HepG2	EFTUD2_2-FKBP4_2-interaction-shap	interaction	EFTUD2-FKBP4	EFTUD2	2	FKBP4	2	376	0.24383856356143951	false	0.24383856356143951
HepG2	PPIG_4-RBFOX2_4-interaction-shap	interaction	PPIG-RBFOX2	PPIG	4	RBFOX2	4	467	0.23773698508739471	false	0.23773698508739471
HepG2	BUD13_3-PRPF4_3-interaction-shap	interaction	BUD13-PRPF4	BUD13	3	PRPF4	3	755	0.23461109399795532	false	0.23461109399795532
HepG2	FXR2_4-LARP4_4-interaction-shap	interaction	FXR2-LARP4	FXR2	4	LARP4	4	23	0.2261579930782318	false	0.2261579930782318
HepG2	BUD13_3-PPIG_3-interaction-shap	interaction	BUD13-PPIG	BUD13	3	PPIG	3	1807	0.22302617132663727	false	0.22302617132663727
HepG2	ILF3_4-RBM22_4-interaction-shap	interaction	ILF3-RBM22	ILF3	4	RBM22	4	21	0.22238227725028992	false	0.22238227725028992
HepG2	G3BP1_1-IGF2BP1_1-interaction-shap	interaction	G3BP1-IGF2BP1	G3BP1	1	IGF2BP1	1	52	0.2163778692483902	false	0.2163778692483902
HepG2	CSTF2T_3-RBFOX2_3-interaction-shap	interaction	CSTF2T-RBFOX2	CSTF2T	3	RBFOX2	3	169	0.20763638615608215	false	0.20763638615608215
HepG2	RPS3_4-SUB1_4-interaction-shap	interaction	RPS3-SUB1	RPS3	4	SUB1	4	132	0.20718233287334442	false	0.20718233287334442
HepG2	PPIG_3-U2AF2_3-interaction-shap	interaction	PPIG-U2AF2	PPIG	3	U2AF2	3	980	0.20658724009990692	false	0.20658724009990692
HepG2	IGF2BP1_5-U2AF2_5-interaction-shap	interaction	IGF2BP1-U2AF2	IGF2BP1	5	U2AF2	5	124	0.20578478276729584	false	0.20578478276729584
HepG2	RBM5_3-U2AF1_3-interaction-shap	interaction	RBM5-U2AF1	RBM5	3	U2AF1	3	145	0.19262045621871948	false	0.19262045621871948
HepG2	IGF2BP1_4-LIN28B_4-interaction-shap	interaction	IGF2BP1-LIN28B	IGF2BP1	4	LIN28B	4	58	0.19167757034301758	false	0.19167757034301758
HepG2	PPIG_4-RBM22_4-interaction-shap	interaction	PPIG-RBM22	PPIG	4	RBM22	4	1074	0.19066090881824493	false	0.19066090881824493
HepG2	DDX3X_3-EFTUD2_3-interaction-shap	interaction	DDX3X-EFTUD2	DDX3X	3	EFTUD2	3	370	0.18305416405200958	false	0.18305416405200958
HepG2	EFTUD2_4-SF3B4_4-interaction-shap	interaction	EFTUD2-SF3B4	EFTUD2	4	SF3B4	4	247	0.18185308575630188	false	0.18185308575630188
HepG2	DDX3X_6-LIN28B_6-interaction-shap	interaction	DDX3X-LIN28B	DDX3X	6	LIN28B	6	78	0.16582557559013367	false	0.16582557559013367
HepG2	LARP4_6-LIN28B_6-interaction-shap	interaction	LARP4-LIN28B	LARP4	6	LIN28B	6	454	0.1648302972316742	false	0.1648302972316742
HepG2	DDX3X_5-SF3B4_5-interaction-shap	interaction	DDX3X-SF3B4	DDX3X	5	SF3B4	5	303	0.16268810629844666	false	0.16268810629844666
HepG2	DDX3X_3-G3BP1_3-interaction-shap	interaction	DDX3X-G3BP1	DDX3X	3	G3BP1	3	105	0.16051699221134186	false	0.16051699221134186
HepG2	DDX3X_3-LARP4_3-interaction-shap	interaction	DDX3X-LARP4	DDX3X	3	LARP4	3	445	0.1594213992357254	false	0.1594213992357254
HepG2	LIN28B_3-SUGP2_3-interaction-shap	interaction	LIN28B-SUGP2	LIN28B	3	SUGP2	3	1	0.14967858791351318	false	0.14967858791351318
HepG2	CSTF2T_6-EFTUD2_6-interaction-shap	interaction	CSTF2T-EFTUD2	CSTF2T	6	EFTUD2	6	93	0.14798830449581146	false	0.14798830449581146
HepG2	FUBP3_6-ZC3H11A_6-interaction-shap	interaction	FUBP3-ZC3H11A	FUBP3	6	ZC3H11A	6	71	0.14554160833358765	false	0.14554160833358765
HepG2	SF3B4_3-TIA1_3-interaction-shap	interaction	SF3B4-TIA1	SF3B4	3	TIA1	3	159	0.14451827108860016	false	0.14451827108860016
HepG2	PCBP1_2-U2AF2_2-interaction-shap	interaction	PCBP1-U2AF2	PCBP1	2	U2AF2	2	21	0.14382298290729523	false	0.14382298290729523
HepG2	PCBP2_4-RBFOX2_4-interaction-shap	interaction	PCBP2-RBFOX2	PCBP2	4	RBFOX2	4	188	0.14251534640789032	true	0.14251534640789032
HepG2	PPIG_3-SF3B4_3-interaction-shap	interaction	PPIG-SF3B4	PPIG	3	SF3B4	3	2366	0.14125663042068481	false	0.14125663042068481
HepG2	LARP4_4-RBM22_4-interaction-shap	interaction	LARP4-RBM22	LARP4	4	RBM22	4	96	0.13749897480010986	false	0.13749897480010986
HepG2	DDX3X_3-PTBP1_3-interaction-shap	interaction	DDX3X-PTBP1	DDX3X	3	PTBP1	3	75	0.1328282505273819	false	0.1328282505273819
HepG2	LIN28B_4-RPS3_4-interaction-shap	interaction	LIN28B-RPS3	LIN28B	4	RPS3	4	581	0.1306696981191635	false	0.1306696981191635
HepG2	LIN28B_4-SUB1_4-interaction-shap	interaction	LIN28B-SUB1	LIN28B	4	SUB1	4	27	0.12988106906414032	false	0.12988106906414032
HepG2	NKRF_4-XRN2_4-interaction-shap	interaction	NKRF-XRN2	NKRF	4	XRN2	4	98	0.12919682264328003	false	0.12919682264328003
HepG2	RBM22_4-TIAL1_4-interaction-shap	interaction	RBM22-TIAL1	RBM22	4	TIAL1	4	401	0.1280720829963684	false	0.1280720829963684
HepG2	BUD13_3-LIN28B_3-interaction-shap	interaction	BUD13-LIN28B	BUD13	3	LIN28B	3	82	0.1258089393377304	false	0.1258089393377304
HepG2	DDX6_3-RBM5_3-interaction-shap	interaction	DDX6-RBM5	DDX6	3	RBM5	3	32	0.12327615171670914	false	0.12327615171670914
HepG2	PPIG_4-SRSF9_4-interaction-shap	interaction	PPIG-SRSF9	PPIG	4	SRSF9	4	248	0.1225215494632721	false	0.1225215494632721
HepG2	NKRF_3-RBFOX2_3-interaction-shap	interaction	NKRF-RBFOX2	NKRF	3	RBFOX2	3	86	0.1191888079047203	false	0.1191888079047203
HepG2	PCBP2_3-PTBP1_3-interaction-shap	interaction	PCBP2-PTBP1	PCBP2	3	PTBP1	3	128	0.11747574061155319	false	0.11747574061155319
HepG2	PPIG_2-SRSF1_2-interaction-shap	interaction	PPIG-SRSF1	PPIG	2	SRSF1	2	1119	0.11742181330919266	false	0.11742181330919266
HepG2	GTF2F1_1-XRN2_1-interaction-shap	interaction	GTF2F1-XRN2	GTF2F1	1	XRN2	1	185	0.11519243568181992	false	0.11519243568181992
HepG2	HNRNPK_2-PCBP2_2-interaction-shap	interaction	HNRNPK-PCBP2	HNRNPK	2	PCBP2	2	218	0.11209404468536377	false	0.11209404468536377
HepG2	IGF2BP1_3-LARP4_3-interaction-shap	interaction	IGF2BP1-LARP4	IGF2BP1	3	LARP4	3	8	0.11001381278038025	false	0.11001381278038025
HepG2	EFTUD2_4-XRN2_4-interaction-shap	interaction	EFTUD2-XRN2	EFTUD2	4	XRN2	4	241	0.10896410793066025	false	0.10896410793066025
HepG2	PRPF4_2-XRN2_2-interaction-shap	interaction	PRPF4-XRN2	PRPF4	2	XRN2	2	883	0.10893800109624863	false	0.10893800109624863
HepG2	G3BP1_2-LIN28B_2-interaction-shap	interaction	G3BP1-LIN28B	G3BP1	2	LIN28B	2	188	0.1078907698392868	false	0.1078907698392868
HepG2	LIN28B_3-PTBP1_3-interaction-shap	interaction	LIN28B-PTBP1	LIN28B	3	PTBP1	3	10	0.10763011872768402	false	0.10763011872768402
HepG2	NIP7_2-TIA1_2-interaction-shap	interaction	NIP7-TIA1	NIP7	2	TIA1	2	100	0.10575079917907715	false	0.10575079917907715
HepG2	NKRF_3-SF3B4_3-interaction-shap	interaction	NKRF-SF3B4	NKRF	3	SF3B4	3	118	0.10361139476299286	false	0.10361139476299286
HepG2	DDX3X_3-RPS3_3-interaction-shap	interaction	DDX3X-RPS3	DDX3X	3	RPS3	3	1040	0.10310719162225723	false	0.10310719162225723
HepG2	PPIG_4-QKI_4-interaction-shap	interaction	PPIG-QKI	PPIG	4	QKI	4	51	0.09838979691267014	false	0.09838979691267014
HepG2	ILF3_4-LARP4_4-interaction-shap	interaction	ILF3-LARP4	ILF3	4	LARP4	4	12	0.09819275140762329	false	0.09819275140762329
HepG2	EFTUD2_3-SF3A3_3-interaction-shap	interaction	EFTUD2-SF3A3	EFTUD2	3	SF3A3	3	1385	0.09720109403133392	false	0.09720109403133392
HepG2	RBM22_4-SUB1_4-interaction-shap	interaction	RBM22-SUB1	RBM22	4	SUB1	4	55	0.09589752554893494	false	0.09589752554893494
HepG2	IGF2BP1_1-RBM22_1-interaction-shap	interaction	IGF2BP1-RBM22	IGF2BP1	1	RBM22	1	14	0.09583626687526703	false	0.09583626687526703
HepG2	RBM15_2-SRSF1_2-interaction-shap	interaction	RBM15-SRSF1	RBM15	2	SRSF1	2	47	0.09530746936798096	false	0.09530746936798096
HepG2	TRA2A_2-U2AF1_2-interaction-shap	interaction	TRA2A-U2AF1	TRA2A	2	U2AF1	2	1	0.09507058560848236	false	0.09507058560848236
HepG2	RBFOX2_4-U2AF1_4-interaction-shap	interaction	RBFOX2-U2AF1	RBFOX2	4	U2AF1	4	20	0.09359889477491379	false	0.09359889477491379
HepG2	PPIG_2-XRN2_2-interaction-shap	interaction	PPIG-XRN2	PPIG	2	XRN2	2	286	0.09208901971578598	false	0.09208901971578598
HepG2	LARP4_4-U2AF1_4-interaction-shap	interaction	LARP4-U2AF1	LARP4	4	U2AF1	4	3	0.09128816425800323	false	0.09128816425800323
HepG2	RBM22_4-XRN2_4-interaction-shap	interaction	RBM22-XRN2	RBM22	4	XRN2	4	97	0.09032510966062546	false	0.09032510966062546
HepG2	IGF2BP1_4-TIAL1_4-interaction-shap	interaction	IGF2BP1-TIAL1	IGF2BP1	4	TIAL1	4	107	0.09009241312742233	false	0.09009241312742233
HepG2	EFTUD2_4-RBFOX2_4-interaction-shap	interaction	EFTUD2-RBFOX2	EFTUD2	4	RBFOX2	4	679	0.08954861015081406	false	0.08954861015081406
HepG2	FXR2_3-IGF2BP1_3-interaction-shap	interaction	FXR2-IGF2BP1	FXR2	3	IGF2BP1	3	14	0.08726153522729874	false	0.08726153522729874
HepG2	BUD13_3-XRN2_3-interaction-shap	interaction	BUD13-XRN2	BUD13	3	XRN2	3	43	0.08694269508123398	false	0.08694269508123398
HepG2	EIF3H_4-FXR2_4-interaction-shap	interaction	EIF3H-FXR2	EIF3H	4	FXR2	4	122	0.08452821522951126	false	0.08452821522951126
HepG2	DDX3X_1-SUB1_1-interaction-shap	interaction	DDX3X-SUB1	DDX3X	1	SUB1	1	142	0.08421474695205688	false	0.08421474695205688
HepG2	PPIG_3-RPS3_3-interaction-shap	interaction	PPIG-RPS3	PPIG	3	RPS3	3	447	0.08402851223945618	false	0.08402851223945618
HepG2	EIF3H_4-GTF2F1_4-interaction-shap	interaction	EIF3H-GTF2F1	EIF3H	4	GTF2F1	4	2	0.08366275578737259	false	0.08366275578737259
HepG2	RPS3_1-TARDBP_1-interaction-shap	interaction	RPS3-TARDBP	RPS3	1	TARDBP	1	61	0.08310813456773758	false	0.08310813456773758
HepG2	BUD13_4-SF3B4_4-interaction-shap	interaction	BUD13-SF3B4	BUD13	4	SF3B4	4	142	0.08170628547668457	false	0.08170628547668457
HepG2	FXR2_3-LIN28B_3-interaction-shap	interaction	FXR2-LIN28B	FXR2	3	LIN28B	3	49	0.08051316440105438	false	0.08051316440105438
HepG2	SF3B4_3-U2AF2_3-interaction-shap	interaction	SF3B4-U2AF2	SF3B4	3	U2AF2	3	1129	0.07705096900463104	false	0.07705096900463104
HepG2	NOLC1_4-RPS3_4-interaction-shap	interaction	NOLC1-RPS3	NOLC1	4	RPS3	4	513	0.07618143409490585	false	0.07618143409490585
HepG2	NOLC1_4-SUB1_4-interaction-shap	interaction	NOLC1-SUB1	NOLC1	4	SUB1	4	78	0.07559111714363098	false	0.07559111714363098
HepG2	IGF2BP1_3-SF3A3_3-interaction-shap	interaction	IGF2BP1-SF3A3	IGF2BP1	3	SF3A3	3	83	0.07550541311502457	false	0.07550541311502457
HepG2	RBFOX2_4-XRN2_4-interaction-shap	interaction	RBFOX2-XRN2	RBFOX2	4	XRN2	4	105	0.07525965571403503	false	0.07525965571403503
HepG2	LIN28B_4-PPIG_4-interaction-shap	interaction	LIN28B-PPIG	LIN28B	4	PPIG	4	168	0.07443805038928986	false	0.07443805038928986
HepG2	DDX3X_3-ILF3_3-interaction-shap	interaction	DDX3X-ILF3	DDX3X	3	ILF3	3	7	0.07337427884340286	false	0.07337427884340286
HepG2	BUD13_5-U2AF2_5-interaction-shap	interaction	BUD13-U2AF2	BUD13	5	U2AF2	5	576	0.07297851890325546	false	0.07297851890325546
HepG2	CSTF2T_2-XRN2_2-interaction-shap	interaction	CSTF2T-XRN2	CSTF2T	2	XRN2	2	611	0.07177819311618805	false	0.07177819311618805
HepG2	RBM5_4-SF3B4_4-interaction-shap	interaction	RBM5-SF3B4	RBM5	4	SF3B4	4	45	0.07167335599660873	false	0.07167335599660873
HepG2	BUD13_3-G3BP1_3-interaction-shap	interaction	BUD13-G3BP1	BUD13	3	G3BP1	3	342	0.0716392770409584	false	0.0716392770409584
HepG2	RPS3_3-SF3B4_3-interaction-shap	interaction	RPS3-SF3B4	RPS3	3	SF3B4	3	1173	0.07078564167022705	false	0.07078564167022705
HepG2	GTF2F1_4-IGF2BP3_4-interaction-shap	interaction	GTF2F1-IGF2BP3	GTF2F1	4	IGF2BP3	4	10	0.06981196999549866	false	0.06981196999549866
HepG2	PCBP1_1-SF3B4_1-interaction-shap	interaction	PCBP1-SF3B4	PCBP1	1	SF3B4	1	67	0.06879641860723495	false	0.06879641860723495
HepG2	G3BP1_3-U2AF1_3-interaction-shap	interaction	G3BP1-U2AF1	G3BP1	3	U2AF1	3	123	0.06806235015392303	false	0.06806235015392303
HepG2	LARP4_4-QKI_4-interaction-shap	interaction	LARP4-QKI	LARP4	4	QKI	4	5	0.06788238137960434	false	0.06788238137960434
HepG2	IGF2BP1_4-RPS3_4-interaction-shap	interaction	IGF2BP1-RPS3	IGF2BP1	4	RPS3	4	221	0.06613384932279587	false	0.06613384932279587
HepG2	DDX3X_3-IGF2BP1_3-interaction-shap	interaction	DDX3X-IGF2BP1	DDX3X	3	IGF2BP1	3	12	0.06529050320386887	false	0.06529050320386887
HepG2	PPIG_6-TIAL1_6-interaction-shap	interaction	PPIG-TIAL1	PPIG	6	TIAL1	6	350	0.06495805829763412	false	0.06495805829763412
HepG2	G3BP1_4-RBM22_4-interaction-shap	interaction	G3BP1-RBM22	G3BP1	4	RBM22	4	174	0.06402860581874847	false	0.06402860581874847
HepG2	HNRNPK_3-LIN28B_3-interaction-shap	interaction	HNRNPK-LIN28B	HNRNPK	3	LIN28B	3	42	0.06315316259860992	false	0.06315316259860992
HepG2	FXR2_2-TRA2A_2-interaction-shap	interaction	FXR2-TRA2A	FXR2	2	TRA2A	2	467	0.06201764568686485	false	0.06201764568686485
HepG2	DDX3X_3-SRSF1_3-interaction-shap	interaction	DDX3X-SRSF1	DDX3X	3	SRSF1	3	23	0.06197153031826019	false	0.06197153031826019
HepG2	EIF3D_5-QKI_5-interaction-shap	interaction	EIF3D-QKI	EIF3D	5	QKI	5	4	0.06191825121641159	false	0.06191825121641159
HepG2	FXR2_4-PTBP1_4-interaction-shap	interaction	FXR2-PTBP1	FXR2	4	PTBP1	4	24	0.061726342886686325	false	0.061726342886686325
HepG2	DDX3X_4-EIF3H_4-interaction-shap	interaction	DDX3X-EIF3H	DDX3X	4	EIF3H	4	3	0.06083877012133598	false	0.06083877012133598
HepG2	G3BP1_3-QKI_3-interaction-shap	interaction	G3BP1-QKI	G3BP1	3	QKI	3	24	0.060529015958309174	false	0.060529015958309174
HepG2	SF3A3_3-U2AF2_3-interaction-shap	interaction	SF3A3-U2AF2	SF3A3	3	U2AF2	3	765	0.06006155163049698	false	0.06006155163049698
HepG2	EFTUD2_4-RBM22_4-interaction-shap	interaction	EFTUD2-RBM22	EFTUD2	4	RBM22	4	1396	0.05934915691614151	false	0.05934915691614151
HepG2	PTBP1_3-U2AF1_3-interaction-shap	interaction	PTBP1-U2AF1	PTBP1	3	U2AF1	3	43	0.059011172503232956	false	0.059011172503232956
HepG2	PCBP2_2-PPIG_2-interaction-shap	interaction	PCBP2-PPIG	PCBP2	2	PPIG	2	254	0.05835722014307976	false	0.05835722014307976
HepG2	IGF2BP3_4-RPS3_4-interaction-shap	interaction	IGF2BP3-RPS3	IGF2BP3	4	RPS3	4	272	0.057325057685375214	false	0.057325057685375214
HepG2	LARP4_4-PTBP1_4-interaction-shap	interaction	LARP4-PTBP1	LARP4	4	PTBP1	4	19	0.05714411288499832	false	0.05714411288499832
HepG2	LIN28B_4-SF3B4_4-interaction-shap	interaction	LIN28B-SF3B4	LIN28B	4	SF3B4	4	27	0.05663527548313141	false	0.05663527548313141
HepG2	CSTF2T_5-PRPF4_5-interaction-shap	interaction	CSTF2T-PRPF4	CSTF2T	5	PRPF4	5	263	0.055805813521146774	false	0.055805813521146774
HepG2	HNRNPK_2-PPIG_2-interaction-shap	interaction	HNRNPK-PPIG	HNRNPK	2	PPIG	2	245	0.0526810884475708	false	0.0526810884475708
HepG2	U2AF2_2-XRN2_2-interaction-shap	interaction	U2AF2-XRN2	U2AF2	2	XRN2	2	21	0.05228584632277489	false	0.05228584632277489
HepG2	LARP4_3-PCBP2_3-interaction-shap	interaction	LARP4-PCBP2	LARP4	3	PCBP2	3	99	0.05123715102672577	false	0.05123715102672577
HepG2	SRSF1_5-UCHL5_5-interaction-shap	interaction	SRSF1-UCHL5	SRSF1	5	UCHL5	5	294	0.05089879035949707	false	0.05089879035949707
HepG2	LIN28B_6-RBM15_6-interaction-shap	interaction	LIN28B-RBM15	LIN28B	6	RBM15	6	29	0.05054111033678055	false	0.05054111033678055
HepG2	CSTF2T_2-NKRF_2-interaction-shap	interaction	CSTF2T-NKRF	CSTF2T	2	NKRF	2	256	0.05001073330640793	false	0.05001073330640793
HepG2	IGF2BP3_4-SUB1_4-interaction-shap	interaction	IGF2BP3-SUB1	IGF2BP3	4	SUB1	4	14	0.0499032698571682	false	0.0499032698571682
HepG2	PRPF4_5-SF3B4_5-interaction-shap	interaction	PRPF4-SF3B4	PRPF4	5	SF3B4	5	1367	0.049191251397132874	false	0.049191251397132874
HepG2	DDX3X_6-PCBP1_6-interaction-shap	interaction	DDX3X-PCBP1	DDX3X	6	PCBP1	6	30	0.049069300293922424	false	0.049069300293922424
HepG2	EFTUD2_6-PRPF4_6-interaction-shap	interaction	EFTUD2-PRPF4	EFTUD2	6	PRPF4	6	660	0.048766665160655975	false	0.048766665160655975
HepG2	FAM120A_2-RBM22_2-interaction-shap	interaction	FAM120A-RBM22	FAM120A	2	RBM22	2	351	0.04796268045902252	false	0.04796268045902252
HepG2	LARP4_6-ZC3H11A_6-interaction-shap	interaction	LARP4-ZC3H11A	LARP4	6	ZC3H11A	6	107	0.047796089202165604	false	0.047796089202165604
HepG2	PTBP1_3-RPS3_3-interaction-shap	interaction	PTBP1-RPS3	PTBP1	3	RPS3	3	119	0.047160450369119644	false	0.047160450369119644
HepG2	EFTUD2_4-QKI_4-interaction-shap	interaction	EFTUD2-QKI	EFTUD2	4	QKI	4	22	0.046880874782800674	false	0.046880874782800674
HepG2	LARP4_4-SUB1_4-interaction-shap	interaction	LARP4-SUB1	LARP4	4	SUB1	4	296	0.04683203995227814	false	0.04683203995227814
HepG2	RBM5_3-SF3A3_3-interaction-shap	interaction	RBM5-SF3A3	RBM5	3	SF3A3	3	488	0.04648847505450249	false	0.04648847505450249
HepG2	PPIG_2-RBM15_2-interaction-shap	interaction	PPIG-RBM15	PPIG	2	RBM15	2	65	0.04641568288207054	false	0.04641568288207054
HepG2	NKRF_3-TARDBP_3-interaction-shap	interaction	NKRF-TARDBP	NKRF	3	TARDBP	3	4	0.04597390443086624	false	0.04597390443086624
HepG2	NKRF_2-SRSF1_2-interaction-shap	interaction	NKRF-SRSF1	NKRF	2	SRSF1	2	39	0.045463673770427704	false	0.045463673770427704
HepG2	HNRNPK_3-LARP4_3-interaction-shap	interaction	HNRNPK-LARP4	HNRNPK	3	LARP4	3	76	0.045403800904750824	true	0.045403800904750824
HepG2	SF3B4_3-U2AF1_3-interaction-shap	interaction	SF3B4-U2AF1	SF3B4	3	U2AF1	3	396	0.045266784727573395	false	0.045266784727573395
HepG2	SRSF1_2-TRA2A_2-interaction-shap	interaction	SRSF1-TRA2A	SRSF1	2	TRA2A	2	204	0.04485020413994789	false	0.04485020413994789
HepG2	EIF3H_4-G3BP1_4-interaction-shap	interaction	EIF3H-G3BP1	EIF3H	4	G3BP1	4	53	0.044430412352085114	false	0.044430412352085114
HepG2	EFTUD2_4-LIN28B_4-interaction-shap	interaction	EFTUD2-LIN28B	EFTUD2	4	LIN28B	4	153	0.043134454637765884	false	0.043134454637765884
HepG2	BUD13_3-LARP4_3-interaction-shap	interaction	BUD13-LARP4	BUD13	3	LARP4	3	108	0.04249131679534912	false	0.04249131679534912
HepG2	PCBP1_4-RPS3_4-interaction-shap	interaction	PCBP1-RPS3	PCBP1	4	RPS3	4	207	0.04241442307829857	false	0.04241442307829857
HepG2	G3BP1_3-U2AF2_3-interaction-shap	interaction	G3BP1-U2AF2	G3BP1	3	U2AF2	3	346	0.0423167385160923	false	0.0423167385160923
HepG2	QKI_5-SRSF1_5-interaction-shap	interaction	QKI-SRSF1	QKI	5	SRSF1	5	8	0.0413426049053669	false	0.0413426049053669
HepG2	G3BP1_3-RBM5_3-interaction-shap	interaction	G3BP1-RBM5	G3BP1	3	RBM5	3	50	0.04065418243408203	false	0.04065418243408203
HepG2	GTF2F1_1-SRSF9_1-interaction-shap	interaction	GTF2F1-SRSF9	GTF2F1	1	SRSF9	1	23	0.04060548543930054	false	0.04060548543930054
HepG2	EFTUD2_2-RBM15_2-interaction-shap	interaction	EFTUD2-RBM15	EFTUD2	2	RBM15	2	255	0.04053311049938202	false	0.04053311049938202
