Feature,RBP-IS-KD-Target,Position,cell_line,index,dPSI,CTRL - KD Local SHAP,FDR
DDX43_1_binding,DDX43,1,K562,chr5_+_57231097_57231321_57235965_57236032_57246299_57246484_ENCSR031RRO_CTRL-1,-0.002,-0.08946888,1.0
DDX43_1_binding,DDX43,1,K562,chr1_-_21728719_21728569_21724095_21723897_21721764_21721649_ENCSR031RRO_CTRL-1,-0.004,-0.06014786,1.0
DDX43_1_binding,DDX43,1,K562,chr2_-_74529282_74529131_74528935_74528750_74528006_74527939_ENCSR031RRO_CTRL-1,0.004,-0.11121661,1.0
DDX43_1_binding,DDX43,1,K562,chr2_-_144517419_144517277_144497764_144497707_144430026_144429768_ENCSR031RRO_CTRL-1,0.007,-0.059780158,1.0
DDX43_1_binding,DDX43,1,K562,chr16_+_670455_670557_670674_670773_670891_670940_ENCSR031RRO_CTRL-1,0.002,-0.1493924,1.0
DDX43_1_binding,DDX43,1,K562,chr6_+_158580939_158580995_158585303_158585425_158589671_158589782_ENCSR031RRO_CTRL-1,-0.031,-0.1386554,1.0
DDX43_1_binding,DDX43,1,K562,chr1_+_29053103_29053312_29058588_29058645_29060421_29060484_ENCSR031RRO_CTRL-1,0.012,-0.16246988,1.0
DDX43_1_binding,DDX43,1,K562,chr19_-_45364057_45363985_45361642_45361523_45357699_45357629_ENCSR031RRO_CTRL-1,0.002,-0.10604074,1.0
DDX43_1_binding,DDX43,1,K562,chr7_-_142957973_142957826_142954527_142954464_142954372_142954183_ENCSR031RRO_CTRL-1,0.021,-0.09008874,0.6061408904157684
DDX43_1_binding,DDX43,1,K562,chr5_-_179842020_179841906_179840959_179840871_179837885_179837265_ENCSR031RRO_CTRL-1,0.018,-0.10474277,1.0
DDX43_1_binding,DDX43,1,K562,chr17_-_36501235_36501068_36500959_36500829_36499160_36499074_ENCSR031RRO_CTRL-1,-0.042,-0.07256329,0.7090706094579584
DDX43_1_binding,DDX43,1,K562,chr17_+_47974399_47974448_47975513_47975653_47975868_47976013_ENCSR092WKG_CTRL-1,0.017,-0.23595525,0.10624820051307446
DDX43_1_binding,DDX43,1,K562,chr2_-_43948199_43948121_43947775_43947730_43947370_43947256_ENCSR031RRO_CTRL-1,-0.005,-0.13627948,1.0
DDX43_1_binding,DDX43,1,K562,chr4_-_82356683_82356536_82355401_82355303_82354154_82352497_ENCSR031RRO_CTRL-1,0.002,-0.20369783,1.0
DDX43_1_binding,DDX43,1,K562,chr11_+_63945839_63947003_63952237_63952333_63952406_63952565_ENCSR031RRO_CTRL-1,0.002,-0.083391495,1.0
DDX43_1_binding,DDX43,1,K562,chr19_+_1418665_1418731_1421147_1421258_1428841_1428995_ENCSR031RRO_CTRL-1,0.003,-0.049823776,1.0
DDX43_1_binding,DDX43,1,K562,chr6_+_44424418_44424583_44426102_44426183_44426481_44426724_ENCSR031RRO_CTRL-1,0.004,-0.07668455,1.0
DDX43_1_binding,DDX43,1,K562,chr21_-_39280213_39280147_39278813_39278742_39274472_39274373_ENCSR620PUP_CTRL-2,0.026,-0.09088306,1.0
DDX43_1_binding,DDX43,1,K562,chr19_+_2194514_2194577_2199883_2199939_2208934_2208976_ENCSR031RRO_CTRL-1,-0.022,-0.07315218,1.0
DDX43_1_binding,DDX43,1,K562,chr12_-_121328458_121328315_121327231_121327095_121320459_121320384_ENCSR084SCN_CTRL-1,-0.008,-0.10838063,1.0
DDX43_1_binding,DDX43,1,K562,chr16_+_89532462_89532636_89544647_89544772_89546657_89546760_ENCSR031RRO_CTRL-1,0.004,-0.08869447,1.0
DDX43_1_binding,DDX43,1,K562,chr17_-_50999717_50999660_50999487_50999475_50998617_50998443_ENCSR031RRO_CTRL-1,0.005,-0.07676829,1.0
DDX43_1_binding,DDX43,1,K562,chr17_-_63773570_63773411_63772863_63772776_63766194_63765911_ENCSR031RRO_CTRL-1,-0.021,-0.08173649,0.5735137019581668
DDX43_1_binding,DDX43,1,K562,chr15_+_66435026_66435237_66443279_66443357_66444655_66444707_ENCSR031RRO_CTRL-1,0.008,-0.08135287,1.0
DDX43_1_binding,DDX43,1,K562,chr3_+_9816073_9816202_9817644_9820741_9826996_9827240_ENCSR031RRO_CTRL-1,-0.034,-0.10255235,1.0
DDX43_1_binding,DDX43,1,K562,chr4_-_1834982_1834844_1832947_1832743_1825683_1825563_ENCSR031RRO_CTRL-1,-0.005,-0.0882405,1.0
DDX43_1_binding,DDX43,1,K562,chr5_-_31511176_31511034_31508775_31508620_31504635_31504554_ENCSR031RRO_CTRL-1,0.002,-0.09819673,1.0
DDX43_1_binding,DDX43,1,K562,chr18_-_47896809_47896520_47870564_47870474_47869436_47869242_ENCSR031RRO_CTRL-1,-0.003,-0.1811313,1.0
DDX43_1_binding,DDX43,1,K562,chr11_-_57426159_57425988_57425670_57425540_57424028_57423981_ENCSR031RRO_CTRL-1,-0.0,-0.06960845,1.0
DDX43_1_binding,DDX43,1,K562,chr3_+_9813247_9813345_9820545_9820741_9825799_9825901_ENCSR031RRO_CTRL-1,0.014,-0.10488183,1.0
DDX43_1_binding,DDX43,1,K562,chr7_+_105108941_105109228_105110279_105110368_105110476_105110556_ENCSR031RRO_CTRL-1,0.002,-0.10948112,1.0
DDX43_1_binding,DDX43,1,K562,chr9_+_131150615_131150765_131151735_131151894_131159382_131159486_ENCSR031RRO_CTRL-1,0.001,-0.10440515,1.0
DDX43_1_binding,DDX43,1,K562,chr6_+_31759785_31759975_31760089_31760216_31761184_31761262_ENCSR031RRO_CTRL-1,0.002,-0.14771831,1.0
DDX43_1_binding,DDX43,1,K562,chr3_-_38011445_38011213_38010562_38010360_38010275_38009903_ENCSR031RRO_CTRL-1,0.002,-0.05384947,1.0
DDX43_1_binding,DDX43,1,K562,chr12_-_56322482_56322422_56322168_56322077_56320021_56319863_ENCSR031RRO_CTRL-1,0.002,-0.09677961,1.0
DDX43_1_binding,DDX43,1,K562,chr2_+_74490024_74490473_74490655_74490739_74491127_74491184_ENCSR031RRO_CTRL-1,0.022,-0.08505489,0.8984758626410378
DDX43_1_binding,DDX43,1,K562,chr17_-_28611656_28611543_28611253_28611142_28610699_28609997_ENCSR032YMP_CTRL-1,0.076,-0.08283256,0.08788374632025127
DDX43_1_binding,DDX43,1,K562,chr4_-_82900223_82900076_82899737_82899712_82898062_82897792_ENCSR031RRO_CTRL-1,-0.059,-0.15954389,0.01769180498742298
DDX43_1_binding,DDX43,1,K562,chr16_+_2171571_2171605_2172464_2172599_2173181_2173399_ENCSR031RRO_CTRL-1,0.002,-0.022718195,1.0
DDX43_1_binding,DDX43,1,K562,chr1_+_32326938_32327077_32327405_32327458_32327535_32327674_ENCSR031RRO_CTRL-1,0.003,-0.12164396,1.0
DDX43_1_binding,DDX43,1,K562,chr10_+_42796473_42797231_42797421_42797523_42798467_42798625_ENCSR344XID_CTRL-1,0.002,-0.06760919,1.0
DDX43_1_binding,DDX43,1,K562,chr19_+_49489849_49489922_49490474_49490576_49490778_49490851_ENCSR031RRO_CTRL-1,-0.0,-0.19109419,1.0
DDX43_1_binding,DDX43,1,K562,chr1_-_153664474_153664395_153663276_153663214_153663133_153663018_ENCSR031RRO_CTRL-1,0.002,-0.13734667,1.0
DDX43_1_binding,DDX43,1,K562,chr22_+_16614076_16614178_16620051_16620160_16637039_16637090_ENCSR031RRO_CTRL-1,-0.0,-0.10813186,1.0
DDX43_1_binding,DDX43,1,K562,chr1_-_53289689_53289566_53275753_53275630_53271346_53271226_ENCSR031RRO_CTRL-1,0.04,-0.10825207,1.0
DDX43_1_binding,DDX43,1,K562,chr2_+_27035134_27035285_27035593_27035728_27035969_27036052_ENCSR031RRO_CTRL-1,-0.01,-0.10665123,1.0
DDX43_1_binding,DDX43,1,K562,chr7_+_102399547_102399648_102407433_102407498_102425013_102425446_ENCSR031RRO_CTRL-1,-0.023,-0.103615604,0.6541945671098847
DDX43_1_binding,DDX43,1,K562,chr17_+_79077662_79077864_79079488_79079637_79080206_79080364_ENCSR031RRO_CTRL-1,-0.034,-0.08221141,1.0
DDX43_1_binding,DDX43,1,K562,chr10_-_50344246_50343491_50340464_50340386_50327322_50327277_ENCSR031RRO_CTRL-1,0.003,-0.08986452,1.0
DDX43_1_binding,DDX43,1,K562,chr9_-_35685339_35685268_35685139_35685063_35684550_35684487_ENCSR031RRO_CTRL-2,-0.032,-0.08555876,1.0
DDX43_1_binding,DDX43,1,K562,chr3_+_100279648_100279760_100281717_100281847_100283606_100283811_ENCSR129RWD_CTRL-1,0.01,-0.08259068,1.0
DDX43_1_binding,DDX43,1,K562,chr1_-_156335888_156335826_156333643_156333546_156325089_156324971_ENCSR031RRO_CTRL-1,-0.0,-0.16768558,1.0
DDX43_1_binding,DDX43,1,K562,chr19_-_48140143_48139970_48137688_48137521_48137084_48137007_ENCSR031RRO_CTRL-1,0.059,-0.08442927,0.2777263391054085
DDX43_1_binding,DDX43,1,K562,chr15_+_41365404_41365589_41365815_41365863_41371526_41371684_ENCSR031RRO_CTRL-1,-0.013,-0.08177086,1.0
DDX43_1_binding,DDX43,1,K562,chr17_-_50979917_50979745_50977221_50977107_50974947_50974770_ENCSR031RRO_CTRL-1,-0.008,-0.07818086,1.0
DDX43_1_binding,DDX43,1,K562,chr1_+_29053103_29053312_29058810_29058852_29064981_29065158_ENCSR031RRO_CTRL-1,0.001,-0.21519494,1.0
DDX43_1_binding,DDX43,1,K562,chr5_-_55956235_55956024_55954992_55954809_55952351_55952249_ENCSR031RRO_CTRL-1,-0.018,-0.07838985,1.0
DDX43_1_binding,DDX43,1,K562,chr22_+_20584358_20584425_20584854_20585015_20585100_20585267_ENCSR031RRO_CTRL-1,-0.001,-0.10377738,1.0
DDX43_1_binding,DDX43,1,K562,chr22_+_20992213_20992369_20992793_20992904_20993661_20993754_ENCSR031RRO_CTRL-1,0.007,-0.10724279,1.0
DDX43_1_binding,DDX43,1,K562,chr3_+_186787126_186787264_186787494_186787584_186788309_186788416_ENCSR032YMP_CTRL-1,-0.003,-0.12945575,1.0
DDX43_1_binding,DDX43,1,K562,chr17_+_31976520_31976614_31988319_31988497_31993241_31993333_ENCSR031RRO_CTRL-1,0.002,-0.09134031,1.0
DDX43_1_binding,DDX43,1,K562,chr19_-_3963919_3963870_3963669_3963642_3961161_3961008_ENCSR031RRO_CTRL-1,-0.0,-0.063215114,1.0
DDX43_1_binding,DDX43,1,K562,chr1_+_11020428_11020599_11022123_11022250_11023262_11023329_ENCSR032YMP_CTRL-1,0.0,-0.06550066,1.0
DDX43_1_binding,DDX43,1,K562,chr5_-_179800068_179799953_179799250_179799202_179799121_179798927_ENCSR031RRO_CTRL-1,0.012,-0.09039127,1.0
DDX43_1_binding,DDX43,1,K562,chr1_-_158619334_158619221_158617588_158617536_158615403_158614747_ENCSR031RRO_CTRL-1,-0.008,-0.084429316,1.0
DDX43_1_binding,DDX43,1,K562,chr1_+_241848730_241849027_241850408_241850586_241857344_241857482_ENCSR032YMP_CTRL-1,0.014,-0.099427976,1.0
DDX43_1_binding,DDX43,1,K562,chr4_-_1699701_1699563_1696351_1696201_1693713_1692799_ENCSR031RRO_CTRL-1,0.004,-0.07541339,1.0
DDX43_1_binding,DDX43,1,K562,chr3_-_53312379_53312240_53304290_53304176_53292827_53292068_ENCSR031RRO_CTRL-1,-0.003,-0.07397058,1.0
DDX43_1_binding,DDX43,1,K562,chr6_+_167024784_167024894_167026546_167026615_167032602_167032642_ENCSR031RRO_CTRL-1,0.005,-0.0923945,1.0
DDX43_1_binding,DDX43,1,K562,chr7_+_100881284_100881413_100881658_100881805_100882052_100882241_ENCSR031RRO_CTRL-1,-0.019,-0.13745521,0.8956277744252746
DDX43_1_binding,DDX43,1,K562,chr9_-_35685339_35685268_35685139_35685063_35684807_35684731_ENCSR031RRO_CTRL-1,0.028,-0.08348906,1.0
DDX43_1_binding,DDX43,1,K562,chr7_+_73686635_73686731_73686817_73686900_73692595_73692646_ENCSR031RRO_CTRL-1,-0.0,-0.081284635,1.0
DDX43_1_binding,DDX43,1,K562,chr3_+_9434333_9434485_9434589_9434630_9434823_9434882_ENCSR031RRO_CTRL-1,-0.002,-0.19992211,1.0
DDX43_1_binding,DDX43,1,K562,chr2_-_96619544_96619358_96615544_96615491_96613619_96613487_ENCSR031RRO_CTRL-1,0.027,-0.08723886,1.0
DDX43_1_binding,DDX43,1,K562,chr4_-_1991715_1991543_1989869_1989707_1988007_1987917_ENCSR031RRO_CTRL-1,-0.002,-0.07894074,1.0
DDX43_1_binding,DDX43,1,K562,chr3_+_9813247_9813345_9817644_9817759_9825799_9825901_ENCSR092WKG_CTRL-2,0.081,-0.08566806,0.7715213257292852
DDX43_1_binding,DDX43,1,K562,chr17_+_51159979_51160081_51168241_51168343_51169936_51170049_ENCSR143COQ_CTRL-1,0.0,-0.069996506,1.0
DDX43_1_binding,DDX43,1,K562,chr6_+_44150563_44150629_44151845_44152008_44152592_44152698_ENCSR031RRO_CTRL-1,0.055,-0.07278022,0.01014847750606235
DDX43_1_binding,DDX43,1,K562,chr6_+_161093772_161093839_161101891_161101992_161102698_161102779_ENCSR143COQ_CTRL-1,0.006,-0.07980661,1.0
DDX43_1_binding,DDX43,1,K562,chr16_+_89900634_89900794_89904117_89904205_89904937_89905096_ENCSR031RRO_CTRL-1,0.008,-0.024089213,1.0
DDX43_1_binding,DDX43,1,K562,chr9_+_93471140_93471387_93476255_93476338_93497470_93497599_ENCSR031RRO_CTRL-1,0.002,-0.06502417,1.0
DDX43_1_binding,DDX43,1,K562,chr2_-_152662698_152662602_152659356_152659269_152659189_152659092_ENCSR620PUP_CTRL-1,-0.002,-0.091747746,1.0
DDX43_1_binding,DDX43,1,K562,chr7_-_148827266_148827163_148826632_148826453_148819687_148819595_ENCSR031RRO_CTRL-1,-0.006,-0.07484336,1.0
DDX43_1_binding,DDX43,1,K562,chr22_+_46346421_46346544_46350290_46350463_46352120_46352174_ENCSR031RRO_CTRL-1,0.03,-0.09017649,0.5844925596004498
DDX43_1_binding,DDX43,1,K562,chr16_+_22248754_22248815_22250653_22250691_22251150_22251322_ENCSR084SCN_CTRL-1,0.006,-0.11278423,1.0
DDX43_1_binding,DDX43,1,K562,chr10_-_32040457_32040383_32039431_32039326_32038218_32038162_ENCSR620PUP_CTRL-1,0.01,-0.07140187,1.0
DDX43_1_binding,DDX43,1,K562,chr1_-_150627592_150627311_150626526_150626478_150625808_150625554_ENCSR620PUP_CTRL-2,0.088,-0.12492543,1.0
DDX43_1_binding,DDX43,1,K562,chr1_-_109411935_109411876_109411113_109411010_109410014_109409927_ENCSR031RRO_CTRL-1,0.002,-0.063800044,1.0
DDX43_1_binding,DDX43,1,K562,chr11_+_9420410_9420505_9420613_9420698_9423005_9423140_ENCSR032YMP_CTRL-1,-0.002,-0.13800696,1.0
DDX43_1_binding,DDX43,1,K562,chr16_-_15074861_15074722_15073080_15072949_15071251_15071120_ENCSR129RWD_CTRL-1,-0.025,-0.085222736,1.0
DDX43_1_binding,DDX43,1,K562,chr19_+_18854878_18855038_18855123_18855242_18855924_18856089_ENCSR092WKG_CTRL-1,0.004,-0.094832286,1.0
DDX43_1_binding,DDX43,1,K562,chr19_+_49489849_49489922_49490231_49490297_49490474_49490576_ENCSR031RRO_CTRL-1,0.0,-0.17167015,1.0
DDX43_1_binding,DDX43,1,K562,chr1_-_45654829_45654542_45642499_45642426_45640403_45640209_ENCSR031RRO_CTRL-1,-0.01,-0.18273792,1.0
DDX43_1_binding,DDX43,1,K562,chr22_+_20122263_20122421_20122579_20122697_20125307_20125436_ENCSR031RRO_CTRL-1,-0.001,-0.15711154,1.0
DDX43_1_binding,DDX43,1,K562,chr1_+_182854029_182854178_182856531_182856578_182858103_182858240_ENCSR032YMP_CTRL-1,-0.002,-0.2678036,1.0
DDX43_1_binding,DDX43,1,K562,chr17_+_42793591_42793729_42794613_42794668_42795460_42795521_ENCSR438MDN_CTRL-1,-0.004,-0.08314802,1.0
DDX43_1_binding,DDX43,1,K562,chr17_+_7577826_7577916_7578119_7578244_7578341_7578630_ENCSR031RRO_CTRL-1,-0.002,-0.041858256,1.0
DDX43_1_binding,DDX43,1,K562,chr6_+_135201638_135201749_135202413_135202673_135203216_135203324_ENCSR031RRO_CTRL-1,0.005,-0.21031992,1.0
DDX43_1_binding,DDX43,1,K562,chr1_-_19081573_19081348_19078066_19077975_19076902_19076739_ENCSR031RRO_CTRL-1,0.013,-0.09335306,0.17639680506524277
DDX43_1_binding,DDX43,1,K562,chr9_+_131174054_131174318_131178310_131178410_131187288_131187364_ENCSR129RWD_CTRL-1,-0.0,-0.1372318,1.0
DDX43_1_binding,DDX43,1,K562,chr15_+_66435026_66435237_66436745_66436892_66443279_66443357_ENCSR031RRO_CTRL-1,0.002,-0.09104202,1.0
DDX43_1_binding,DDX43,1,K562,chr2_-_74529282_74529131_74528489_74528416_74528321_74527735_ENCSR032YMP_CTRL-1,0.006,-0.0930857,1.0
DDX43_1_binding,DDX43,1,K562,chr6_+_37312917_37313024_37313815_37313891_37331043_37332970_ENCSR143COQ_CTRL-1,0.004,-0.07892052,1.0
DDX43_1_binding,DDX43,1,K562,chr6_-_169672396_169672254_169670693_169670568_169665556_169665485_ENCSR438MDN_CTRL-1,-0.103,-0.083751,1.0
DDX43_1_binding,DDX43,1,K562,chr21_-_46221975_46221853_46219572_46219475_46216524_46216388_ENCSR031RRO_CTRL-1,-0.012,-0.09245238,1.0
DDX43_1_binding,DDX43,1,K562,chr5_-_6611085_6610954_6607384_6607199_6606912_6606819_ENCSR032YMP_CTRL-1,-0.01,-0.089620195,1.0
DDX43_1_binding,DDX43,1,K562,chr17_-_28574856_28574695_28574577_28574493_28574241_28574066_ENCSR031RRO_CTRL-1,-0.003,-0.14137714,1.0
DDX43_1_binding,DDX43,1,K562,chr6_-_85678032_85677953_85677875_85677790_85677492_85677423_ENCSR031RRO_CTRL-1,0.003,-0.060624015,1.0
DDX43_1_binding,DDX43,1,K562,chr6_-_29607004_29606896_29606484_29606390_29604988_29604859_ENCSR129RWD_CTRL-1,0.003,-0.09883477,1.0
DDX43_1_binding,DDX43,1,K562,chr4_+_2497006_2497121_2500658_2500738_2511955_2511965_ENCSR031RRO_CTRL-1,-0.003,-0.03259174,1.0
DDX43_1_binding,DDX43,1,K562,chr1_-_153664474_153664395_153664130_153664042_153663276_153663018_ENCSR031RRO_CTRL-1,0.001,-0.069233336,1.0
DDX43_1_binding,DDX43,1,K562,chr11_-_45971367_45971115_45969904_45969814_45965608_45965314_ENCSR031RRO_CTRL-1,0.002,-0.09052415,1.0
DDX43_1_binding,DDX43,1,K562,chr17_+_47974399_47974448_47975158_47975337_47975513_47975524_ENCSR031RRO_CTRL-1,0.002,-0.22195044,1.0
DDX43_1_binding,DDX43,1,K562,chr15_-_75359680_75359619_75359425_75359327_75359153_75358461_ENCSR031RRO_CTRL-1,0.004,-0.053029038,1.0
DDX43_1_binding,DDX43,1,K562,chr1_-_225412645_225412453_225411440_225411336_225406832_225406663_ENCSR031RRO_CTRL-1,0.002,-0.08694502,1.0
DDX43_1_binding,DDX43,1,K562,chr19_+_49101389_49101471_49102113_49102173_49104633_49104735_ENCSR031RRO_CTRL-1,0.007,-0.16892299,1.0
DDX43_1_binding,DDX43,1,K562,chr7_-_99499871_99499637_99498842_99498715_99494631_99493239_ENCSR031RRO_CTRL-1,-0.026,-0.082548,1.0
DDX43_1_binding,DDX43,1,K562,chr21_-_45285928_45285677_45285328_45285268_45283527_45283351_ENCSR031RRO_CTRL-1,0.04,-0.09088075,0.3859563358383578
DDX43_1_binding,DDX43,1,K562,chr19_+_50415437_50415590_50415723_50415826_50416395_50416528_ENCSR031RRO_CTRL-1,0.024,-0.09071927,0.7222552315072854
DDX43_1_binding,DDX43,1,K562,chr17_-_4982892_4982756_4982175_4982088_4981831_4981677_ENCSR031RRO_CTRL-1,-0.029,-0.08281736,1.0
DDX43_1_binding,DDX43,1,K562,chr14_+_103405075_103405267_103448918_103448967_103451917_103451983_ENCSR031RRO_CTRL-1,-0.034,-0.064278424,1.0
DDX43_1_binding,DDX43,1,K562,chr18_-_706578_706469_697355_697239_694334_694247_ENCSR031RRO_CTRL-1,-0.064,-0.12444207,0.7600835658882428
DDX43_1_binding,DDX43,1,K562,chr6_+_33414724_33414829_33414965_33415144_33415589_33415670_ENCSR143COQ_CTRL-1,-0.036,-0.10274674,1.0
DDX43_1_binding,DDX43,1,K562,chr9_-_136942668_136942546_136942466_136941754_136941684_136941536_ENCSR031RRO_CTRL-1,-0.032,-0.07855679,1.0
DDX43_1_binding,DDX43,1,K562,chr5_-_6611085_6610954_6609922_6609825_6604685_6604604_ENCSR092WKG_CTRL-1,0.001,-0.10202029,1.0
DDX43_1_binding,DDX43,1,K562,chr1_-_220018508_220018448_220018146_220018125_220011056_220010945_ENCSR031RRO_CTRL-1,0.001,-0.13927844,1.0
DDX43_1_binding,DDX43,1,K562,chr10_+_69364782_69364902_69368535_69368631_69369236_69369336_ENCSR031RRO_CTRL-1,0.0,-0.08333913,1.0
DDX43_1_binding,DDX43,1,K562,chr19_+_49489849_49489922_49490126_49490297_49490474_49490576_ENCSR031RRO_CTRL-1,-0.0,-0.11596283,1.0
DDX43_1_binding,DDX43,1,K562,chr1_-_248858321_248858130_248857859_248857827_248857497_248857233_ENCSR092WKG_CTRL-1,-0.002,-0.09813948,1.0
DDX43_1_binding,DDX43,1,K562,chr9_+_122285168_122285287_122291748_122291840_122313226_122313330_ENCSR031RRO_CTRL-1,0.011,-0.0778334,1.0
DDX43_1_binding,DDX43,1,K562,chr14_-_21373430_21373337_21372717_21372468_21372044_21371873_ENCSR031RRO_CTRL-1,0.006,-0.078092165,1.0
DDX43_1_binding,DDX43,1,K562,chr4_+_51886567_51886638_51899269_51899378_51911069_51911114_ENCSR718EWL_CTRL-1,-0.035,-0.08453506,1.0
DDX43_1_binding,DDX43,1,K562,chr11_+_755878_756002_759008_759057_760121_760253_ENCSR031RRO_CTRL-1,0.002,-0.069375515,1.0
DDX43_1_binding,DDX43,1,K562,chr16_+_30751105_30751217_30751548_30751603_30753231_30753297_ENCSR031RRO_CTRL-1,-0.095,-0.07644353,0.9859865393465713
DDX43_1_binding,DDX43,1,K562,chr1_+_150325750_150325881_150332683_150332767_150332978_150333199_ENCSR032YMP_CTRL-1,0.004,-0.05333738,1.0
DDX43_1_binding,DDX43,1,K562,chr7_+_73686635_73686731_73690915_73691012_73692595_73692646_ENCSR031RRO_CTRL-1,0.002,-0.13267615,1.0
DDX43_1_binding,DDX43,1,K562,chr11_-_62609696_62609628_62609477_62609353_62609132_62608961_ENCSR031RRO_CTRL-1,-0.005,-0.08336956,1.0
DDX43_1_binding,DDX43,1,K562,chr2_-_86159671_86159535_86158721_86158591_86153574_86153559_ENCSR031RRO_CTRL-1,0.006,-0.28916708,1.0
DDX43_1_binding,DDX43,1,K562,chr1_+_1482137_1482303_1482544_1482614_1485015_1485171_ENCSR031RRO_CTRL-1,-0.003,-0.076655604,1.0
DDX43_1_binding,DDX43,1,K562,chr2_-_241112425_241112239_241108807_241108466_241108300_241108166_ENCSR419JMU_CTRL-1,0.024,-0.08283055,1.0
