Feature,RBP-IS-KD-Target,Position,cell_line,index,dPSI,CTRL - KD Local SHAP,FDR
ZC3H11A_4_binding,ZC3H11A,4,HepG2,chr13_-_32537027_32535768_32518003_32517856_32444126_32442387_ENCSR135LXL_CTRL-1,-0.166,0.0,1.0
ZC3H11A_4_binding,ZC3H11A,4,HepG2,chr16_-_89199567_89199412_89199191_89199022_89198840_89198651_ENCSR067GHD_CTRL-1,0.014,0.0,1.0
ZC3H11A_4_binding,ZC3H11A,4,HepG2,chr6_-_31531178_31531052_31530926_31530778_31530450_31530218_ENCSR067GHD_CTRL-1,-0.0,0.0,1.0
ZC3H11A_5_binding,ZC3H11A,5,HepG2,chr20_+_62966524_62966580_62966702_62966732_62967336_62968597_ENCSR003EKR_CTRL-1,-0.0,0.0,1.0
ZC3H11A_5_binding,ZC3H11A,5,HepG2,chr1_-_40303676_40303529_40303185_40303130_40302809_40302620_ENCSR042QTH_CTRL-1,0.009,0.0,1.0
ZC3H11A_5_binding,ZC3H11A,5,HepG2,chr2_-_197396328_197396055_197393188_197392971_197392461_197389783_ENCSR003EKR_CTRL-1,0.001,0.0,1.0
ZC3H11A_5_binding,ZC3H11A,5,HepG2,chr3_+_52806292_52806406_52806900_52807105_52807746_52807916_ENCSR491FOC_CTRL-1,-0.0,0.0,1.0
ZC3H11A_5_binding,ZC3H11A,5,HepG2,chr4_+_186285637_186285813_186287683_186287823_186288452_186288780_ENCSR104ABF_CTRL-1,-0.002,0.0,1.0
ZC3H11A_5_binding,ZC3H11A,5,HepG2,chr6_-_79202389_79202316_79202155_79202062_79201726_79201248_ENCSR104ABF_CTRL-1,0.003,0.0,1.0
ZC3H11A_5_binding,ZC3H11A,5,HepG2,chr14_-_22575089_22575058_22567164_22567087_22565137_22564906_ENCSR003EKR_CTRL-1,0.001,0.0,1.0
ZC3H11A_5_binding,ZC3H11A,5,HepG2,chr2_+_61185501_61185618_61185979_61186081_61186445_61186497_ENCSR003EKR_CTRL-1,-0.047,0.0,0.07449970902196221
ZC3H11A_5_binding,ZC3H11A,5,HepG2,chr2_+_61185501_61185618_61185838_61185865_61186445_61186497_ENCSR003EKR_CTRL-1,-0.01,0.0,1.0
ZC3H11A_5_binding,ZC3H11A,5,HepG2,chr16_+_88714859_88714926_88715047_88715106_88715181_88715320_ENCSR237YZT_CTRL-2,0.014,0.0,1.0
ZC3H11A_5_binding,ZC3H11A,5,HepG2,chr20_+_62835920_62835953_62836186_62836333_62836477_62836532_ENCSR003EKR_CTRL-1,-0.006,0.0,1.0
ZC3H11A_5_binding,ZC3H11A,5,HepG2,chr14_-_22589269_22588946_22575233_22575058_22565137_22564904_ENCSR003EKR_CTRL-1,-0.0,0.0,1.0
ZC3H11A_5_binding,ZC3H11A,5,HepG2,chr1_-_186317600_186317481_186314724_186314628_186314026_186311651_ENCSR067GHD_CTRL-1,-0.012,0.0,1.0
ZC3H11A_5_binding,ZC3H11A,5,HepG2,chr2_-_43826521_43826381_43824432_43824218_43824118_43823912_ENCSR003EKR_CTRL-1,-0.002,0.0,1.0
ZC3H11A_5_binding,ZC3H11A,5,HepG2,chr16_+_28903322_28903440_28903699_28903741_28904179_28904464_ENCSR042QTH_CTRL-1,0.045,0.0,1.0
ZC3H11A_5_binding,ZC3H11A,5,HepG2,chr17_+_47978828_47978917_47980592_47980798_47981162_47981334_ENCSR003EKR_CTRL-1,-0.002,0.0,1.0
ZC3H11A_5_binding,ZC3H11A,5,HepG2,chr11_-_771426_771332_771104_770992_767373_767219_ENCSR067GHD_CTRL-2,-0.062,0.0,1.0
ZC3H11A_5_binding,ZC3H11A,5,HepG2,chr2_-_43828115_43827982_43824432_43824218_43824118_43823912_ENCSR003EKR_CTRL-1,0.003,0.0,1.0
ZC3H11A_5_binding,ZC3H11A,5,HepG2,chr6_-_79203630_79203579_79202389_79202275_79201726_79201244_ENCSR003EKR_CTRL-1,0.002,0.0,1.0
ZC3H11A_5_binding,ZC3H11A,5,HepG2,chr5_+_168516777_168516950_168517814_168518062_168519080_168519298_ENCSR135LXL_CTRL-1,0.002,0.0,1.0
ZC3H11A_5_binding,ZC3H11A,5,HepG2,chr3_+_184388586_184388741_184388892_184388995_184389369_184389829_ENCSR067GHD_CTRL-1,0.012,0.0,1.0
ZC3H11A_5_binding,ZC3H11A,5,HepG2,chr3_+_184386045_184386159_184386491_184386755_184386844_184386938_ENCSR003EKR_CTRL-1,-0.005,0.0,1.0
ZC3H11A_5_binding,ZC3H11A,5,HepG2,chr9_-_14747051_14746922_14740234_14740148_14737595_14734665_ENCSR042QTH_CTRL-1,-0.004,0.0,1.0
ZC3H11A_5_binding,ZC3H11A,5,HepG2,chr6_-_79202389_79202275_79202155_79202062_79201726_79201248_ENCSR003EKR_CTRL-1,-0.006,0.0,1.0
ZC3H11A_5_binding,ZC3H11A,5,HepG2,chr6_-_79203630_79203579_79202389_79202316_79201726_79201244_ENCSR003EKR_CTRL-1,0.003,0.0,1.0
ZC3H11A_5_binding,ZC3H11A,5,HepG2,chr9_-_14747051_14746922_14746468_14746352_14737595_14734665_ENCSR042QTH_CTRL-1,-0.004,0.0,1.0
ZC3H11A_5_binding,ZC3H11A,5,HepG2,chr2_-_95100536_95100473_95090522_95090385_95087581_95087206_ENCSR003EKR_CTRL-1,0.009,0.0,0.9603539888061389
ZC3H11A_5_binding,ZC3H11A,5,HepG2,chr14_+_103108395_103108517_103110030_103110184_103110359_103110559_ENCSR067GHD_CTRL-2,-0.039,0.0,0.715677360504877
ZC3H11A_5_binding,ZC3H11A,5,HepG2,chr2_-_43828115_43827982_43826521_43826381_43824118_43823912_ENCSR042QTH_CTRL-1,-0.006,0.0,1.0
ZC3H11A_5_binding,ZC3H11A,5,HepG2,chr1_+_45568613_45568999_45569142_45569229_45569890_45570044_ENCSR042QTH_CTRL-1,0.002,0.0,1.0
ZC3H11A_5_binding,ZC3H11A,5,HepG2,chr9_-_14746468_14746352_14740234_14740148_14737595_14734665_ENCSR003EKR_CTRL-1,-0.031,0.0,0.07642561910599424
ZC3H11A_5_binding,ZC3H11A,5,HepG2,chr1_+_45567981_45568177_45568484_45568684_45568926_45568999_ENCSR003EKR_CTRL-1,0.056,0.0,0.0744852531416768
ZC3H11A_6_binding,ZC3H11A,6,HepG2,chr17_-_17813769_17813568_17813479_17813367_17812851_17812072_ENCSR691IVR_CTRL-1,-0.012,-0.09849842,1.0
ZC3H11A_6_binding,ZC3H11A,6,HepG2,chr20_+_62966524_62966580_62966702_62966732_62967336_62968597_ENCSR003EKR_CTRL-1,-0.0,-0.16679463,1.0
ZC3H11A_6_binding,ZC3H11A,6,HepG2,chr21_-_33907412_33907340_33906500_33906448_33904021_33903934_ENCSR003EKR_CTRL-1,-0.001,-0.11564567,1.0
ZC3H11A_6_binding,ZC3H11A,6,HepG2,chr16_-_11687966_11687856_11684245_11684164_11679837_11679079_ENCSR067GHD_CTRL-1,0.001,-0.06722226,1.0
ZC3H11A_6_binding,ZC3H11A,6,HepG2,chr1_-_109280916_109280776_109280489_109280395_109280156_109279555_ENCSR003EKR_CTRL-1,0.008,-0.07239336,1.0
ZC3H11A_6_binding,ZC3H11A,6,HepG2,chr13_+_112875775_112875941_112878216_112878303_112881812_112887168_ENCSR042QTH_CTRL-1,0.052,-0.20290682,1.0
ZC3H11A_6_binding,ZC3H11A,6,HepG2,chr6_+_30619492_30619989_30624882_30624942_30625501_30626395_ENCSR003EKR_CTRL-1,-0.002,-0.26437265,1.0
ZC3H11A_6_binding,ZC3H11A,6,HepG2,chr12_+_108565320_108565431_108567189_108567268_108568830_108569368_ENCSR003EKR_CTRL-1,-0.003,-0.19067588,1.0
ZC3H11A_6_binding,ZC3H11A,6,HepG2,chr5_+_272710_272772_304176_304221_314416_314806_ENCSR003EKR_CTRL-1,0.021,-0.07328482,1.0
ZC3H11A_6_binding,ZC3H11A,6,HepG2,chr15_-_101318422_101318318_101313505_101313375_101305355_101303927_ENCSR237YZT_CTRL-1,-0.003,-0.07265194,1.0
ZC3H11A_6_binding,ZC3H11A,6,HepG2,chr17_-_1456223_1455876_1437155_1436789_1423650_1420688_ENCSR067GHD_CTRL-1,0.005,-0.112047896,1.0
ZC3H11A_6_binding,ZC3H11A,6,HepG2,chr16_+_31705889_31706034_31706420_31706454_31706890_31707351_ENCSR003EKR_CTRL-1,-0.016,-0.35743517,1.0
ZC3H11A_6_binding,ZC3H11A,6,HepG2,chr9_+_114306212_114306688_114307668_114307778_114309259_114309339_ENCSR003EKR_CTRL-1,0.0,-0.06348311,1.0
ZC3H11A_6_binding,ZC3H11A,6,HepG2,chr2_+_241744708_241744877_241750150_241750294_241767709_241768809_ENCSR237YZT_CTRL-2,0.211,-0.23497799,0.048428383354602686
ZC3H11A_6_binding,ZC3H11A,6,HepG2,chr12_+_108567189_108567268_108567657_108567743_108568830_108569099_ENCSR003EKR_CTRL-1,-0.002,-0.23733562,1.0
ZC3H11A_6_binding,ZC3H11A,6,HepG2,chr4_-_87357416_87357278_87340606_87340489_87337366_87336609_ENCSR003EKR_CTRL-1,0.0,-0.07328612,1.0
ZC3H11A_6_binding,ZC3H11A,6,HepG2,chr3_+_53857615_53858818_53860129_53860228_53864745_53864891_ENCSR003EKR_CTRL-1,-0.005,-0.22652437,1.0
ZC3H11A_6_binding,ZC3H11A,6,HepG2,chr5_+_27475534_27475695_27477638_27477801_27495948_27496401_ENCSR237YZT_CTRL-2,-0.053,-0.073248915,1.0
ZC3H11A_6_binding,ZC3H11A,6,HepG2,chr14_+_24138344_24138399_24138473_24138560_24138735_24138787_ENCSR042QTH_CTRL-1,-0.001,-0.11023397,1.0
ZC3H11A_6_binding,ZC3H11A,6,HepG2,chr13_+_112875775_112875941_112878216_112878303_112881815_112887168_ENCSR042QTH_CTRL-1,-0.043,-0.20687917,1.0
ZC3H11A_6_binding,ZC3H11A,6,HepG2,chr3_-_120641693_120641588_120633328_120633146_120628529_120628172_ENCSR003EKR_CTRL-1,0.014,-0.15304805,0.6855315303872653
ZC3H11A_6_binding,ZC3H11A,6,HepG2,chr4_+_186285637_186285813_186287683_186287823_186288452_186288780_ENCSR104ABF_CTRL-1,-0.002,-0.071884036,1.0
ZC3H11A_6_binding,ZC3H11A,6,HepG2,chr5_+_136061189_136061579_136062662_136062687_136063185_136063665_ENCSR003EKR_CTRL-1,0.002,-0.2559045,1.0
ZC3H11A_6_binding,ZC3H11A,6,HepG2,chr7_-_56019734_56019599_56015171_56015022_56011869_56011066_ENCSR067GHD_CTRL-1,-0.002,-0.041215476,1.0
ZC3H11A_6_binding,ZC3H11A,6,HepG2,chr22_-_20113507_20113431_20113234_20113117_20113007_20112327_ENCSR042QTH_CTRL-1,0.015,-0.057560988,1.0
ZC3H11A_6_binding,ZC3H11A,6,HepG2,chr2_+_233467085_233467203_233468422_233468553_233469370_233472096_ENCSR003EKR_CTRL-1,-0.008,-0.07328612,1.0
ZC3H11A_6_binding,ZC3H11A,6,HepG2,chr2_+_152640790_152640914_152643418_152643544_152647795_152649823_ENCSR264TUE_CTRL-1,-0.033,-0.2137866,0.9668639204981966
ZC3H11A_6_binding,ZC3H11A,6,HepG2,chr6_+_30619492_30619989_30622831_30622898_30625501_30626395_ENCSR067GHD_CTRL-1,-0.003,-0.26437265,1.0
ZC3H11A_6_binding,ZC3H11A,6,HepG2,chr3_+_53857615_53857690_53860129_53860228_53864745_53864891_ENCSR067GHD_CTRL-1,0.004,-0.18076298,1.0
ZC3H11A_6_binding,ZC3H11A,6,HepG2,chr7_-_56017379_56017233_56015171_56015022_56011869_56011066_ENCSR042QTH_CTRL-1,0.003,-0.06788869,1.0
ZC3H11A_6_binding,ZC3H11A,6,HepG2,chr17_+_75573951_75573980_75574212_75574260_75574870_75575121_ENCSR237YZT_CTRL-1,-0.012,-0.24133955,1.0
ZC3H11A_6_binding,ZC3H11A,6,HepG2,chr16_+_30000928_30001040_30001464_30001530_30005220_30005577_ENCSR135LXL_CTRL-2,-0.052,-0.063624844,1.0
ZC3H11A_6_binding,ZC3H11A,6,HepG2,chr2_-_54973867_54973820_54973621_54973562_54973198_54972186_ENCSR067GHD_CTRL-1,-0.001,-0.23640105,1.0
ZC3H11A_6_binding,ZC3H11A,6,HepG2,chr11_-_2951315_2951258_2949264_2949226_2945646_2944436_ENCSR003EKR_CTRL-1,0.012,-0.1826131,1.0
ZC3H11A_6_binding,ZC3H11A,6,HepG2,chr19_-_1011499_1011366_1011095_1010990_1010895_1009647_ENCSR067GHD_CTRL-2,-0.075,-0.06703608,1.0
ZC3H11A_6_binding,ZC3H11A,6,HepG2,chr5_-_6604276_6604137_6602500_6602460_6600232_6599238_ENCSR042QTH_CTRL-1,0.004,-0.071863115,1.0
ZC3H11A_6_binding,ZC3H11A,6,HepG2,chr5_+_311292_311402_313700_313850_314416_314954_ENCSR003EKR_CTRL-1,-0.004,-0.2413336,1.0
ZC3H11A_6_binding,ZC3H11A,6,HepG2,chr5_+_27472291_27472519_27475534_27475695_27495948_27496401_ENCSR104ABF_CTRL-1,0.002,-0.070927374,1.0
ZC3H11A_6_binding,ZC3H11A,6,HepG2,chr9_+_114587745_114587920_114592551_114592652_114597569_114598373_ENCSR003EKR_CTRL-1,-0.001,-0.11936967,1.0
ZC3H11A_6_binding,ZC3H11A,6,HepG2,chr21_-_33912399_33912288_33907453_33907340_33904021_33903934_ENCSR003EKR_CTRL-1,0.001,-0.115544304,1.0
ZC3H11A_6_binding,ZC3H11A,6,HepG2,chr21_-_33907416_33907340_33906821_33906725_33904021_33903934_ENCSR003EKR_CTRL-1,-0.0,-0.11564567,1.0
ZC3H11A_6_binding,ZC3H11A,6,HepG2,chr3_-_48523599_48523536_48522050_48521985_48519806_48517683_ENCSR042QTH_CTRL-1,0.006,-0.04644078,1.0
ZC3H11A_6_binding,ZC3H11A,6,HepG2,chr3_+_23811457_23811510_23887566_23887699_23890508_23890872_ENCSR003EKR_CTRL-1,0.01,-0.07328612,1.0
ZC3H11A_6_binding,ZC3H11A,6,HepG2,chr20_+_62836186_62836333_62836477_62836532_62837082_62837265_ENCSR042QTH_CTRL-1,-0.001,-0.071294524,1.0
ZC3H11A_6_binding,ZC3H11A,6,HepG2,chr14_-_24144029_24143974_24143671_24143584_24143489_24143364_ENCSR135LXL_CTRL-1,-0.0,-0.15638907,1.0
ZC3H11A_6_binding,ZC3H11A,6,HepG2,chr2_+_241743621_241743815_241744708_241744877_241767709_241768809_ENCSR067GHD_CTRL-1,0.008,-0.06680955,1.0
ZC3H11A_6_binding,ZC3H11A,6,HepG2,chr1_+_17687572_17687747_17695157_17695280_17696847_17697649_ENCSR042QTH_CTRL-1,-0.005,-0.18803906,1.0
ZC3H11A_6_binding,ZC3H11A,6,HepG2,chr2_-_54982653_54982514_54973621_54973562_54973198_54972186_ENCSR042QTH_CTRL-1,-0.001,-0.07265494,1.0
ZC3H11A_6_binding,ZC3H11A,6,HepG2,chr3_+_184388586_184388741_184388892_184388995_184389366_184389829_ENCSR003EKR_CTRL-1,0.002,-0.05871971,1.0
ZC3H11A_6_binding,ZC3H11A,6,HepG2,chr16_+_28954564_28954682_28958990_28959100_28963704_28964279_ENCSR003EKR_CTRL-1,0.003,-0.171935,1.0
ZC3H11A_6_binding,ZC3H11A,6,HepG2,chr13_+_112875808_112875941_112880545_112880649_112881815_112887168_ENCSR246RRQ_CTRL-2,0.019,-0.20687917,1.0
ZC3H11A_6_binding,ZC3H11A,6,HepG2,chr15_-_82540131_82539980_82539375_82539299_82538985_82538879_ENCSR003EKR_CTRL-1,-0.0,-0.2648901,1.0
ZC3H11A_6_binding,ZC3H11A,6,HepG2,chr20_+_62835920_62835953_62836186_62836532_62837082_62837168_ENCSR003EKR_CTRL-1,-0.002,-0.0732652,1.0
ZC3H11A_6_binding,ZC3H11A,6,HepG2,chr1_+_155319610_155319688_155319793_155319928_155320408_155320609_ENCSR003EKR_CTRL-1,0.001,-0.11503115,1.0
ZC3H11A_6_binding,ZC3H11A,6,HepG2,chr19_-_15115921_15115849_15115671_15115565_15115430_15114986_ENCSR003EKR_CTRL-1,0.01,-0.2557498,1.0
ZC3H11A_6_binding,ZC3H11A,6,HepG2,chr10_+_68788142_68788328_68789709_68789915_68791206_68791266_ENCSR003EKR_CTRL-1,0.006,-0.11657232,1.0
ZC3H11A_6_binding,ZC3H11A,6,HepG2,chr17_+_75574212_75574260_75574452_75574668_75574870_75575121_ENCSR067GHD_CTRL-2,-0.008,-0.23979025,1.0
ZC3H11A_6_binding,ZC3H11A,6,HepG2,chr12_+_122622461_122622607_122624597_122624688_122626204_122626332_ENCSR003EKR_CTRL-1,-0.006,-0.07328612,1.0
ZC3H11A_6_binding,ZC3H11A,6,HepG2,chr7_-_128967392_128967279_128957315_128957223_128955385_128954179_ENCSR003EKR_CTRL-1,0.008,-0.07328612,1.0
ZC3H11A_6_binding,ZC3H11A,6,HepG2,chr16_-_89199816_89199712_89199567_89199412_89199191_89199022_ENCSR042QTH_CTRL-1,0.002,-0.05556063,1.0
ZC3H11A_6_binding,ZC3H11A,6,HepG2,chr17_-_81845647_81845560_81845230_81845143_81844092_81843158_ENCSR003EKR_CTRL-1,-0.0,-0.25753862,1.0
ZC3H11A_6_binding,ZC3H11A,6,HepG2,chr22_-_31335863_31335691_31328859_31328786_31327309_31325808_ENCSR003EKR_CTRL-1,-0.06,-0.12533967,0.3677631085720401
ZC3H11A_6_binding,ZC3H11A,6,HepG2,chr16_-_24931023_24930783_24929660_24929612_24920260_24919413_ENCSR003EKR_CTRL-1,-0.002,-0.07328612,1.0
ZC3H11A_6_binding,ZC3H11A,6,HepG2,chr10_+_7744790_7744963_7746592_7746704_7749186_7749339_ENCSR003EKR_CTRL-1,-0.0,-0.11829867,1.0
