Cell Line	Column	Column Type	Sorted RBP Pair	RBP 1	Position 1	RBP 2	Position 2	# UBPs - Signed-Local-SHAP-Mean-Bound-Only	Value - Signed-Local-SHAP-Mean-Bound-Only	PPI	Abs. SHAP Value	RBP_PAIR
K562	U2AF2_1-DDX55_6-interaction-shap	interaction	DDX55-U2AF2	U2AF2	1	DDX55	6	11	0.0004054508754052222	false	0.0004054508754052222	DDX55-U2AF2
K562	LIN28B_3-NCBP2_5-interaction-shap	interaction	LIN28B-NCBP2	LIN28B	3	NCBP2	5	4	0.0004004049114882946	false	0.0004004049114882946	LIN28B-NCBP2
K562	EIF4G2_1-NPM1_1-interaction-shap	interaction	EIF4G2-NPM1	EIF4G2	1	NPM1	1	17	-0.0003988295793533325	false	0.0003988295793533325	EIF4G2-NPM1
K562	FUS_2-SRSF7_3-interaction-shap	interaction	FUS-SRSF7	FUS	2	SRSF7	3	2	0.0003835276293102652	false	0.0003835276293102652	FUS-SRSF7
K562	EXOSC10_1-ELAVL1_4-interaction-shap	interaction	ELAVL1-EXOSC10	EXOSC10	1	ELAVL1	4	33	0.0003809212357737124	false	0.0003809212357737124	ELAVL1-EXOSC10
K562	EIF4E_2-EIF4G2_3-interaction-shap	interaction	EIF4E-EIF4G2	EIF4E	2	EIF4G2	3	10	0.0003760931722354144	false	0.0003760931722354144	EIF4E-EIF4G2
K562	BUD13_5-HNRNPUL1_5-interaction-shap	interaction	BUD13-HNRNPUL1	BUD13	5	HNRNPUL1	5	15	-0.0003550815163180232	false	0.0003550815163180232	BUD13-HNRNPUL1
K562	HNRNPL_4-PUM2_5-interaction-shap	interaction	HNRNPL-PUM2	HNRNPL	4	PUM2	5	1	-0.00034425780177116394	false	0.00034425780177116394	HNRNPL-PUM2
K562	GEMIN5_1-HNRNPL_6-interaction-shap	interaction	GEMIN5-HNRNPL	GEMIN5	1	HNRNPL	6	4	0.00033606612123548985	false	0.00033606612123548985	GEMIN5-HNRNPL
K562	DDX3X_1-KHDRBS1_6-interaction-shap	interaction	DDX3X-KHDRBS1	DDX3X	1	KHDRBS1	6	4	-0.000333249568939209	false	0.000333249568939209	DDX3X-KHDRBS1
K562	FUS_2-ADAT1_6-interaction-shap	interaction	ADAT1-FUS	FUS	2	ADAT1	6	8	0.0003225302789360285	false	0.0003225302789360285	ADAT1-FUS
K562	FUS_2-MBNL1_6-interaction-shap	interaction	FUS-MBNL1	FUS	2	MBNL1	6	1	0.00032132118940353394	false	0.00032132118940353394	FUS-MBNL1
K562	TRA2A_2-IGF2BP2_4-interaction-shap	interaction	IGF2BP2-TRA2A	TRA2A	2	IGF2BP2	4	2	0.00031716376543045044	false	0.00031716376543045044	IGF2BP2-TRA2A
K562	RPS3_4-ZC3H8_4-interaction-shap	interaction	RPS3-ZC3H8	RPS3	4	ZC3H8	4	6	0.00031632388709113	false	0.00031632388709113	RPS3-ZC3H8
K562	SF3B4_3-METTL1_6-interaction-shap	interaction	METTL1-SF3B4	SF3B4	3	METTL1	6	32	0.0003141320776194334	false	0.0003141320776194334	METTL1-SF3B4
K562	DHX30_1-SRSF1_5-interaction-shap	interaction	DHX30-SRSF1	DHX30	1	SRSF1	5	1	0.00031062960624694824	false	0.00031062960624694824	DHX30-SRSF1
K562	EWSR1_4-DDX55_6-interaction-shap	interaction	DDX55-EWSR1	EWSR1	4	DDX55	6	8	0.00030992619576863945	false	0.00030992619576863945	DDX55-EWSR1
K562	DDX51_2-IGF2BP2_2-interaction-shap	interaction	DDX51-IGF2BP2	DDX51	2	IGF2BP2	2	357	0.0003065412456635386	false	0.0003065412456635386	DDX51-IGF2BP2
K562	DDX52_1-CSTF2T_2-interaction-shap	interaction	CSTF2T-DDX52	DDX52	1	CSTF2T	2	188	0.0002910533221438527	false	0.0002910533221438527	CSTF2T-DDX52
K562	EIF4G2_2-U2AF1_5-interaction-shap	interaction	EIF4G2-U2AF1	EIF4G2	2	U2AF1	5	31	0.00025965675013139844	false	0.00025965675013139844	EIF4G2-U2AF1
K562	TAF15_2-BUD13_3-interaction-shap	interaction	BUD13-TAF15	TAF15	2	BUD13	3	10	0.0002562999725341797	false	0.0002562999725341797	BUD13-TAF15
K562	TRA2A_2-PUM2_3-interaction-shap	interaction	PUM2-TRA2A	TRA2A	2	PUM2	3	1	0.0002497732639312744	false	0.0002497732639312744	PUM2-TRA2A
K562	EIF4G2_3-FXR2_4-interaction-shap	interaction	EIF4G2-FXR2	EIF4G2	3	FXR2	4	17	0.00024220807245001197	false	0.00024220807245001197	EIF4G2-FXR2
K562	PUM2_4-U2AF1_5-interaction-shap	interaction	PUM2-U2AF1	PUM2	4	U2AF1	5	4	0.00023786909878253937	false	0.00023786909878253937	PUM2-U2AF1
K562	LIN28B_1-TARDBP_2-interaction-shap	interaction	LIN28B-TARDBP	LIN28B	1	TARDBP	2	8	-0.00023635959951207042	false	0.00023635959951207042	LIN28B-TARDBP
K562	AKAP8L_4-SRSF1_6-interaction-shap	interaction	AKAP8L-SRSF1	AKAP8L	4	SRSF1	6	28	-0.0002348968555452302	false	0.0002348968555452302	AKAP8L-SRSF1
K562	SRSF1_1-ADAT1_6-interaction-shap	interaction	ADAT1-SRSF1	SRSF1	1	ADAT1	6	3	0.00023139268159866333	false	0.00023139268159866333	ADAT1-SRSF1
K562	EIF4E_1-AKAP1_6-interaction-shap	interaction	AKAP1-EIF4E	EIF4E	1	AKAP1	6	1	-0.0002310052514076233	false	0.0002310052514076233	AKAP1-EIF4E
K562	TIA1_2-DDX1_6-interaction-shap	interaction	DDX1-TIA1	TIA1	2	DDX1	6	1	0.00022505968809127808	false	0.00022505968809127808	DDX1-TIA1
K562	SRSF9_1-TIA1_2-interaction-shap	interaction	SRSF9-TIA1	SRSF9	1	TIA1	2	13	0.0002249834651593119	false	0.0002249834651593119	SRSF9-TIA1
K562	FUS_1-METAP2_5-interaction-shap	interaction	FUS-METAP2	FUS	1	METAP2	5	62	-0.00022315808746498078	false	0.00022315808746498078	FUS-METAP2
K562	IGF2BP2_4-ZC3H11A_6-interaction-shap	interaction	IGF2BP2-ZC3H11A	IGF2BP2	4	ZC3H11A	6	25	0.00022070408158469945	false	0.00022070408158469945	IGF2BP2-ZC3H11A
K562	HNRNPL_4-MBNL1_6-interaction-shap	interaction	HNRNPL-MBNL1	HNRNPL	4	MBNL1	6	3	0.00022009573876857758	false	0.00022009573876857758	HNRNPL-MBNL1
K562	LIN28B_4-MBNL1_6-interaction-shap	interaction	LIN28B-MBNL1	LIN28B	4	MBNL1	6	10	0.00021891584037803113	false	0.00021891584037803113	LIN28B-MBNL1
K562	LIN28B_4-XRCC6_6-interaction-shap	interaction	LIN28B-XRCC6	LIN28B	4	XRCC6	6	3	0.00021780922543257475	false	0.00021780922543257475	LIN28B-XRCC6
K562	DDX55_2-IGF2BP1_5-interaction-shap	interaction	DDX55-IGF2BP1	DDX55	2	IGF2BP1	5	7	0.00021672924049198627	false	0.00021672924049198627	DDX55-IGF2BP1
K562	EXOSC10_1-HNRNPL_3-interaction-shap	interaction	EXOSC10-HNRNPL	EXOSC10	1	HNRNPL	3	17	0.00021421114797703922	false	0.00021421114797703922	EXOSC10-HNRNPL
K562	EIF4G2_3-PUM1_6-interaction-shap	interaction	EIF4G2-PUM1	EIF4G2	3	PUM1	6	18	0.00021237849432509392	false	0.00021237849432509392	EIF4G2-PUM1
K562	ELAC2_6-RBM22_6-interaction-shap	interaction	ELAC2-RBM22	ELAC2	6	RBM22	6	2	-0.00021194852888584137	false	0.00021194852888584137	ELAC2-RBM22
K562	DHX30_2-RBM22_4-interaction-shap	interaction	DHX30-RBM22	DHX30	2	RBM22	4	43	0.0002065774897346273	false	0.0002065774897346273	DHX30-RBM22
K562	CSTF2T_2-TIA1_2-interaction-shap	interaction	CSTF2T-TIA1	CSTF2T	2	TIA1	2	325	0.00018815873772837222	false	0.00018815873772837222	CSTF2T-TIA1
K562	SRSF1_1-SMNDC1_5-interaction-shap	interaction	SMNDC1-SRSF1	SRSF1	1	SMNDC1	5	140	-0.00018336763605475426	false	0.00018336763605475426	SMNDC1-SRSF1
K562	SRSF9_1-CSTF2T_6-interaction-shap	interaction	CSTF2T-SRSF9	SRSF9	1	CSTF2T	6	3	-0.00017786584794521332	false	0.00017786584794521332	CSTF2T-SRSF9
K562	GTF2F1_2-IGF2BP1_3-interaction-shap	interaction	GTF2F1-IGF2BP1	GTF2F1	2	IGF2BP1	3	37	0.0001760090672178194	false	0.0001760090672178194	GTF2F1-IGF2BP1
K562	GTF2F1_2-IGF2BP2_3-interaction-shap	interaction	GTF2F1-IGF2BP2	GTF2F1	2	IGF2BP2	3	32	0.00017563121218699962	false	0.00017563121218699962	GTF2F1-IGF2BP2
K562	DDX52_2-LIN28B_3-interaction-shap	interaction	DDX52-LIN28B	DDX52	2	LIN28B	3	22	0.0001751620147842914	false	0.0001751620147842914	DDX52-LIN28B
K562	WDR43_1-CSTF2T_6-interaction-shap	interaction	CSTF2T-WDR43	WDR43	1	CSTF2T	6	14	0.00017365373787470162	false	0.00017365373787470162	CSTF2T-WDR43
K562	ABCF1_1-IGF2BP1_5-interaction-shap	interaction	ABCF1-IGF2BP1	ABCF1	1	IGF2BP1	5	16	0.00016443803906440735	false	0.00016443803906440735	ABCF1-IGF2BP1
K562	TAF15_2-SND1_6-interaction-shap	interaction	SND1-TAF15	TAF15	2	SND1	6	1	-0.00015961192548274994	false	0.00015961192548274994	SND1-TAF15
K562	DDX6_2-IGF2BP2_2-interaction-shap	interaction	DDX6-IGF2BP2	DDX6	2	IGF2BP2	2	371	-0.00015353639901150018	false	0.00015353639901150018	DDX6-IGF2BP2
K562	DDX1_1-DDX3X_2-interaction-shap	interaction	DDX1-DDX3X	DDX1	1	DDX3X	2	2	0.00014117496903054416	false	0.00014117496903054416	DDX1-DDX3X
K562	ZRANB2_3-U2AF2_5-interaction-shap	interaction	U2AF2-ZRANB2	ZRANB2	3	U2AF2	5	25	0.0001367660443065688	false	0.0001367660443065688	U2AF2-ZRANB2
K562	RPS3_3-FAM120A_6-interaction-shap	interaction	FAM120A-RPS3	RPS3	3	FAM120A	6	17	0.00013348158972803503	false	0.00013348158972803503	FAM120A-RPS3
K562	IGF2BP1_6-LARP4_6-interaction-shap	interaction	IGF2BP1-LARP4	IGF2BP1	6	LARP4	6	31	0.00011476430518087	false	0.00011476430518087	IGF2BP1-LARP4
K562	U2AF2_1-SLTM_4-interaction-shap	interaction	SLTM-U2AF2	U2AF2	1	SLTM	4	1	0.00011414559412514791	false	0.00011414559412514791	SLTM-U2AF2
K562	CSTF2T_2-SAFB2_3-interaction-shap	interaction	CSTF2T-SAFB2	CSTF2T	2	SAFB2	3	6	0.0001124851405620575	false	0.0001124851405620575	CSTF2T-SAFB2
K562	EXOSC10_5-DDX6_6-interaction-shap	interaction	DDX6-EXOSC10	EXOSC10	5	DDX6	6	8	-0.00010394542914582416	false	0.00010394542914582416	DDX6-EXOSC10
K562	ILF3_4-TIA1_6-interaction-shap	interaction	ILF3-TIA1	ILF3	4	TIA1	6	26	0.00010385901259724051	false	0.00010385901259724051	ILF3-TIA1
K562	DDX55_2-PUM2_4-interaction-shap	interaction	DDX55-PUM2	DDX55	2	PUM2	4	13	0.0000961065452429466	false	0.0000961065452429466	DDX55-PUM2
K562	GPKOW_1-MBNL1_6-interaction-shap	interaction	GPKOW-MBNL1	GPKOW	1	MBNL1	6	1	0.00009289011359214783	false	0.00009289011359214783	GPKOW-MBNL1
K562	HNRNPC_2-SMNDC1_5-interaction-shap	interaction	HNRNPC-SMNDC1	HNRNPC	2	SMNDC1	5	3	-0.0000907769426703453	false	0.0000907769426703453	HNRNPC-SMNDC1
K562	HNRNPC_2-METAP2_5-interaction-shap	interaction	HNRNPC-METAP2	HNRNPC	2	METAP2	5	2	-0.00008940324187278748	false	0.00008940324187278748	HNRNPC-METAP2
K562	HLTF_1-PTBP1_1-interaction-shap	interaction	HLTF-PTBP1	HLTF	1	PTBP1	1	3	0.00008891895413398743	false	0.00008891895413398743	HLTF-PTBP1
K562	NCBP2_2-EIF4E_4-interaction-shap	interaction	EIF4E-NCBP2	NCBP2	2	EIF4E	4	46	0.00008847271965350956	false	0.00008847271965350956	EIF4E-NCBP2
K562	DGCR8_3-IGF2BP2_6-interaction-shap	interaction	DGCR8-IGF2BP2	DGCR8	3	IGF2BP2	6	14	0.0000871786760399118	false	0.0000871786760399118	DGCR8-IGF2BP2
K562	SLTM_2-GPKOW_4-interaction-shap	interaction	GPKOW-SLTM	SLTM	2	GPKOW	4	1	0.00008629054354969412	false	0.00008629054354969412	GPKOW-SLTM
K562	HNRNPL_4-ZNF800_5-interaction-shap	interaction	HNRNPL-ZNF800	HNRNPL	4	ZNF800	5	6	0.00008592149242758751	false	0.00008592149242758751	HNRNPL-ZNF800
K562	EIF4E_2-ZNF800_2-interaction-shap	interaction	EIF4E-ZNF800	EIF4E	2	ZNF800	2	71	0.00008581228757975623	false	0.00008581228757975623	EIF4E-ZNF800
K562	YWHAG_3-IGF2BP2_6-interaction-shap	interaction	IGF2BP2-YWHAG	YWHAG	3	IGF2BP2	6	1	0.00008224020712077618	false	0.00008224020712077618	IGF2BP2-YWHAG
K562	CSTF2T_1-NPM1_1-interaction-shap	interaction	CSTF2T-NPM1	CSTF2T	1	NPM1	1	17	0.00007997527427505702	false	0.00007997527427505702	CSTF2T-NPM1
K562	PUM1_1-EWSR1_5-interaction-shap	interaction	EWSR1-PUM1	PUM1	1	EWSR1	5	17	-0.00007916970207588747	false	0.00007916970207588747	EWSR1-PUM1
K562	SMNDC1_2-EIF4E_3-interaction-shap	interaction	EIF4E-SMNDC1	SMNDC1	2	EIF4E	3	18	-0.00007447091047652066	false	0.00007447091047652066	EIF4E-SMNDC1
K562	DDX1_2-RPS3_4-interaction-shap	interaction	DDX1-RPS3	DDX1	2	RPS3	4	1	0.00007045466918498278	false	0.00007045466918498278	DDX1-RPS3
K562	EWSR1_1-EIF3G_2-interaction-shap	interaction	EIF3G-EWSR1	EWSR1	1	EIF3G	2	2	0.0000666067935526371	false	0.0000666067935526371	EIF3G-EWSR1
K562	ADAT1_6-LIN28B_6-interaction-shap	interaction	ADAT1-LIN28B	ADAT1	6	LIN28B	6	42	0.00006209568527992815	false	0.00006209568527992815	ADAT1-LIN28B
K562	FUS_2-YWHAG_3-interaction-shap	interaction	FUS-YWHAG	FUS	2	YWHAG	3	28	0.00006194711750140414	false	0.00006194711750140414	FUS-YWHAG
K562	SF3B4_2-LARP4_6-interaction-shap	interaction	LARP4-SF3B4	SF3B4	2	LARP4	6	17	0.0000612353760516271	false	0.0000612353760516271	LARP4-SF3B4
K562	EIF4E_1-EXOSC10_4-interaction-shap	interaction	EIF4E-EXOSC10	EIF4E	1	EXOSC10	4	14	0.00005948862963123247	false	0.00005948862963123247	EIF4E-EXOSC10
K562	EIF4E_1-TRA2A_3-interaction-shap	interaction	EIF4E-TRA2A	EIF4E	1	TRA2A	3	9	0.00005859178054379299	true	0.00005859178054379299	EIF4E-TRA2A
K562	HNRNPL_3-TARDBP_3-interaction-shap	interaction	HNRNPL-TARDBP	HNRNPL	3	TARDBP	3	31	0.00005825476910104044	false	0.00005825476910104044	HNRNPL-TARDBP
K562	HLTF_1-DDX3X_2-interaction-shap	interaction	DDX3X-HLTF	HLTF	1	DDX3X	2	5	-0.00005802810119348578	false	0.00005802810119348578	DDX3X-HLTF
K562	DDX3X_2-SAFB2_3-interaction-shap	interaction	DDX3X-SAFB2	DDX3X	2	SAFB2	3	5	0.00005580484867095947	false	0.00005580484867095947	DDX3X-SAFB2
K562	IGF2BP2_4-CPSF6_6-interaction-shap	interaction	CPSF6-IGF2BP2	IGF2BP2	4	CPSF6	6	4	0.000055777374655008316	false	0.000055777374655008316	CPSF6-IGF2BP2
K562	UPF1_1-EXOSC10_4-interaction-shap	interaction	EXOSC10-UPF1	UPF1	1	EXOSC10	4	6	0.000054710621043341234	false	0.000054710621043341234	EXOSC10-UPF1
K562	RBM22_4-PCBP1_5-interaction-shap	interaction	PCBP1-RBM22	RBM22	4	PCBP1	5	38	0.000054612413805443794	false	0.000054612413805443794	PCBP1-RBM22
K562	EIF4E_2-ADAT1_6-interaction-shap	interaction	ADAT1-EIF4E	EIF4E	2	ADAT1	6	22	-0.00005415148916654289	false	0.00005415148916654289	ADAT1-EIF4E
K562	GARS_2-RPS3_3-interaction-shap	interaction	GARS-RPS3	GARS	2	RPS3	3	9	-0.00005318324110703543	false	0.00005318324110703543	GARS-RPS3
K562	EXOSC10_1-PUM2_3-interaction-shap	interaction	EXOSC10-PUM2	EXOSC10	1	PUM2	3	10	0.00004541124144452624	false	0.00004541124144452624	EXOSC10-PUM2
K562	EXOSC5_3-PUM2_4-interaction-shap	interaction	EXOSC5-PUM2	EXOSC5	3	PUM2	4	17	-0.00004408179665915668	false	0.00004408179665915668	EXOSC5-PUM2
K562	CPEB4_2-U2AF2_6-interaction-shap	interaction	CPEB4-U2AF2	CPEB4	2	U2AF2	6	4	0.00004382617771625519	false	0.00004382617771625519	CPEB4-U2AF2
K562	BUD13_1-YWHAG_3-interaction-shap	interaction	BUD13-YWHAG	BUD13	1	YWHAG	3	26	0.000042657440644688904	false	0.000042657440644688904	BUD13-YWHAG
K562	NPM1_1-BUD13_3-interaction-shap	interaction	BUD13-NPM1	NPM1	1	BUD13	3	5	0.00004240501584718004	false	0.00004240501584718004	BUD13-NPM1
K562	EXOSC5_2-TAF15_2-interaction-shap	interaction	EXOSC5-TAF15	EXOSC5	2	TAF15	2	1	0.00003959215246140957	false	0.00003959215246140957	EXOSC5-TAF15
K562	IGF2BP2_2-SAFB_3-interaction-shap	interaction	IGF2BP2-SAFB	IGF2BP2	2	SAFB	3	19	0.00003910437226295471	false	0.00003910437226295471	IGF2BP2-SAFB
K562	TIA1_2-XRCC6_6-interaction-shap	interaction	TIA1-XRCC6	TIA1	2	XRCC6	6	6	0.000038070749724283814	false	0.000038070749724283814	TIA1-XRCC6
K562	EIF3G_2-TIA1_2-interaction-shap	interaction	EIF3G-TIA1	EIF3G	2	TIA1	2	25	-0.00003778019890887663	false	0.00003778019890887663	EIF3G-TIA1
K562	DDX42_2-GPKOW_6-interaction-shap	interaction	DDX42-GPKOW	DDX42	2	GPKOW	6	7	0.000036910314520355314	false	0.000036910314520355314	DDX42-GPKOW
K562	APOBEC3C_3-CSTF2T_6-interaction-shap	interaction	APOBEC3C-CSTF2T	APOBEC3C	3	CSTF2T	6	26	0.00003564284270396456	false	0.00003564284270396456	APOBEC3C-CSTF2T
K562	DDX42_4-LIN28B_6-interaction-shap	interaction	DDX42-LIN28B	DDX42	4	LIN28B	6	2	0.00003494881093502045	false	0.00003494881093502045	DDX42-LIN28B
K562	CSTF2T_2-MTPAP_5-interaction-shap	interaction	CSTF2T-MTPAP	CSTF2T	2	MTPAP	5	3	0.0000319415885314811	false	0.0000319415885314811	CSTF2T-MTPAP
K562	MTPAP_1-IGF2BP1_5-interaction-shap	interaction	IGF2BP1-MTPAP	MTPAP	1	IGF2BP1	5	1	0.000031787436455488205	false	0.000031787436455488205	IGF2BP1-MTPAP
K562	EIF4E_2-HNRNPK_2-interaction-shap	interaction	EIF4E-HNRNPK	EIF4E	2	HNRNPK	2	114	0.00003169552655890584	false	0.00003169552655890584	EIF4E-HNRNPK
K562	EIF3G_2-GPKOW_4-interaction-shap	interaction	EIF3G-GPKOW	EIF3G	2	GPKOW	4	3	-0.00003109251338173635	false	0.00003109251338173635	EIF3G-GPKOW
K562	HNRNPC_2-TIA1_2-interaction-shap	interaction	HNRNPC-TIA1	HNRNPC	2	TIA1	2	8	0.000030174851417541504	false	0.000030174851417541504	HNRNPC-TIA1
K562	MATR3_3-PRPF8_6-interaction-shap	interaction	MATR3-PRPF8	MATR3	3	PRPF8	6	26	0.00003016306618519593	false	0.00003016306618519593	MATR3-PRPF8
K562	EIF4G2_4-ZC3H11A_6-interaction-shap	interaction	EIF4G2-ZC3H11A	EIF4G2	4	ZC3H11A	6	4	0.000028856789867859334	false	0.000028856789867859334	EIF4G2-ZC3H11A
K562	CSTF2T_3-XRCC6_3-interaction-shap	interaction	CSTF2T-XRCC6	CSTF2T	3	XRCC6	3	34	-0.000028781483706552535	false	0.000028781483706552535	CSTF2T-XRCC6
K562	MORC2_2-EWSR1_5-interaction-shap	interaction	EWSR1-MORC2	MORC2	2	EWSR1	5	46	-0.000028749138436978683	false	0.000028749138436978683	EWSR1-MORC2
K562	BUD13_3-NIPBL_5-interaction-shap	interaction	BUD13-NIPBL	BUD13	3	NIPBL	5	64	-0.000028559101338032633	false	0.000028559101338032633	BUD13-NIPBL
K562	QKI_1-SRSF1_6-interaction-shap	interaction	QKI-SRSF1	QKI	1	SRSF1	6	2	-0.000027962028980255127	false	0.000027962028980255127	QKI-SRSF1
K562	CSTF2T_2-SRSF7_4-interaction-shap	interaction	CSTF2T-SRSF7	CSTF2T	2	SRSF7	4	11	0.000027622161724139005	true	0.000027622161724139005	CSTF2T-SRSF7
K562	TROVE2_1-U2AF2_3-interaction-shap	interaction	TROVE2-U2AF2	TROVE2	1	U2AF2	3	5	0.000027163327104062773	false	0.000027163327104062773	TROVE2-U2AF2
K562	RPS6_5-GTF2F1_6-interaction-shap	interaction	GTF2F1-RPS6	RPS6	5	GTF2F1	6	29	-0.00002681509795365855	false	0.00002681509795365855	GTF2F1-RPS6
K562	GARS_2-SF3B4_4-interaction-shap	interaction	GARS-SF3B4	GARS	2	SF3B4	4	2	-0.000025490840926067904	false	0.000025490840926067904	GARS-SF3B4
K562	AKAP8L_2-HNRNPC_6-interaction-shap	interaction	AKAP8L-HNRNPC	AKAP8L	2	HNRNPC	6	1	-0.00002525356103433296	false	0.00002525356103433296	AKAP8L-HNRNPC
K562	SUPV3L1_3-SF3B4_5-interaction-shap	interaction	SF3B4-SUPV3L1	SUPV3L1	3	SF3B4	5	16	-0.000022215652279555798	false	0.000022215652279555798	SF3B4-SUPV3L1
K562	MTPAP_1-PTBP1_1-interaction-shap	interaction	MTPAP-PTBP1	MTPAP	1	PTBP1	1	19	0.00002206276258220896	false	0.00002206276258220896	MTPAP-PTBP1
K562	SF3B4_3-PHF6_5-interaction-shap	interaction	PHF6-SF3B4	SF3B4	3	PHF6	5	42	0.000021908017515670508	false	0.000021908017515670508	PHF6-SF3B4
K562	PRPF8_2-SAFB_3-interaction-shap	interaction	PRPF8-SAFB	PRPF8	2	SAFB	3	25	0.000020529032553895377	false	0.000020529032553895377	PRPF8-SAFB
K562	ZNF800_2-EIF4G2_3-interaction-shap	interaction	EIF4G2-ZNF800	ZNF800	2	EIF4G2	3	41	0.000018877954062190838	false	0.000018877954062190838	EIF4G2-ZNF800
K562	EIF4E_1-CPSF6_5-interaction-shap	interaction	CPSF6-EIF4E	EIF4E	1	CPSF6	5	20	-0.0000182371586561203	false	0.0000182371586561203	CPSF6-EIF4E
K562	LIN28B_4-RPS6_5-interaction-shap	interaction	LIN28B-RPS6	LIN28B	4	RPS6	5	45	0.000018180948245571926	false	0.000018180948245571926	LIN28B-RPS6
K562	SRSF1_1-AATF_4-interaction-shap	interaction	AATF-SRSF1	SRSF1	1	AATF	4	9	0.000017335431039100513	false	0.000017335431039100513	AATF-SRSF1
K562	ZC3H8_3-SRSF1_5-interaction-shap	interaction	SRSF1-ZC3H8	ZC3H8	3	SRSF1	5	27	0.000016961261280812323	false	0.000016961261280812323	SRSF1-ZC3H8
K562	ILF3_2-RPS3_3-interaction-shap	interaction	ILF3-RPS3	ILF3	2	RPS3	3	14	0.00001676247666182462	false	0.00001676247666182462	ILF3-RPS3
K562	SMNDC1_3-EXOSC10_4-interaction-shap	interaction	EXOSC10-SMNDC1	SMNDC1	3	EXOSC10	4	1	0.00001669270932325162	false	0.00001669270932325162	EXOSC10-SMNDC1
K562	IGF2BP1_1-EXOSC10_2-interaction-shap	interaction	EXOSC10-IGF2BP1	IGF2BP1	1	EXOSC10	2	8	0.000015580924809910357	false	0.000015580924809910357	EXOSC10-IGF2BP1
K562	GPKOW_2-LSM11_5-interaction-shap	interaction	GPKOW-LSM11	GPKOW	2	LSM11	5	44	0.000015169387552305125	false	0.000015169387552305125	GPKOW-LSM11
K562	U2AF2_5-LARP4_6-interaction-shap	interaction	LARP4-U2AF2	U2AF2	5	LARP4	6	20	0.000013130719707987737	false	0.000013130719707987737	LARP4-U2AF2
K562	EXOSC10_1-KHDRBS1_6-interaction-shap	interaction	EXOSC10-KHDRBS1	EXOSC10	1	KHDRBS1	6	1	0.000013056909665465355	false	0.000013056909665465355	EXOSC10-KHDRBS1
K562	XRN2_2-EXOSC10_4-interaction-shap	interaction	EXOSC10-XRN2	XRN2	2	EXOSC10	4	30	0.000012135939869040158	false	0.000012135939869040158	EXOSC10-XRN2
K562	FUS_2-PUM2_6-interaction-shap	interaction	FUS-PUM2	FUS	2	PUM2	6	17	-0.000011858804100484122	false	0.000011858804100484122	FUS-PUM2
K562	EIF4E_1-ILF3_3-interaction-shap	interaction	EIF4E-ILF3	EIF4E	1	ILF3	3	1	-0.000010952353477478027	false	0.000010952353477478027	EIF4E-ILF3
K562	IGF2BP1_1-LSM11_2-interaction-shap	interaction	IGF2BP1-LSM11	IGF2BP1	1	LSM11	2	1	0.000010254363587591797	false	0.000010254363587591797	IGF2BP1-LSM11
K562	NIPBL_6-SRSF1_6-interaction-shap	interaction	NIPBL-SRSF1	NIPBL	6	SRSF1	6	2	9.600073099136353e-6	false	9.600073099136353e-6	NIPBL-SRSF1
K562	IGF2BP1_4-AGGF1_6-interaction-shap	interaction	AGGF1-IGF2BP1	IGF2BP1	4	AGGF1	6	8	-8.690045433468185e-6	false	8.690045433468185e-6	AGGF1-IGF2BP1
K562	LARP4_3-SRSF1_5-interaction-shap	interaction	LARP4-SRSF1	LARP4	3	SRSF1	5	33	8.549774975108448e-6	false	8.549774975108448e-6	LARP4-SRSF1
K562	FUS_1-ILF3_3-interaction-shap	interaction	FUS-ILF3	FUS	1	ILF3	3	8	6.424932507798076e-6	true	6.424932507798076e-6	FUS-ILF3
K562	SND1_3-DGCR8_5-interaction-shap	interaction	DGCR8-SND1	SND1	3	DGCR8	5	12	6.2830126807966735e-6	false	6.2830126807966735e-6	DGCR8-SND1
K562	RBM22_2-GTF2F1_6-interaction-shap	interaction	GTF2F1-RBM22	RBM22	2	GTF2F1	6	10	-6.22051311438554e-6	false	6.22051311438554e-6	GTF2F1-RBM22
K562	BUD13_2-AARS_3-interaction-shap	interaction	AARS-BUD13	BUD13	2	AARS	3	43	5.883159246877767e-6	false	5.883159246877767e-6	AARS-BUD13
K562	FTO_1-IGF2BP2_1-interaction-shap	interaction	FTO-IGF2BP2	FTO	1	IGF2BP2	1	76	5.332949058356462e-6	false	5.332949058356462e-6	FTO-IGF2BP2
K562	APOBEC3C_5-EIF4G2_5-interaction-shap	interaction	APOBEC3C-EIF4G2	APOBEC3C	5	EIF4G2	5	24	4.64986078441143e-6	false	4.64986078441143e-6	APOBEC3C-EIF4G2
K562	BUD13_2-SUPV3L1_3-interaction-shap	interaction	BUD13-SUPV3L1	BUD13	2	SUPV3L1	3	7	4.30806539952755e-6	false	4.30806539952755e-6	BUD13-SUPV3L1
K562	SF3B4_1-DDX51_2-interaction-shap	interaction	DDX51-SF3B4	SF3B4	1	DDX51	2	25	-4.283776434022002e-6	false	4.283776434022002e-6	DDX51-SF3B4
K562	DDX52_3-HNRNPL_4-interaction-shap	interaction	DDX52-HNRNPL	DDX52	3	HNRNPL	4	1	-4.167855877312832e-6	false	4.167855877312832e-6	DDX52-HNRNPL
K562	DDX52_2-PRPF8_6-interaction-shap	interaction	DDX52-PRPF8	DDX52	2	PRPF8	6	224	-3.880640178977046e-6	false	3.880640178977046e-6	DDX52-PRPF8
