Cell Line	Column	Column Type	RBP 1	Position 1	RBP 2	Position 2	# UBPs - Signed-Local-SHAP-Mean-Bound-Only	Value - Signed-Local-SHAP-Mean-Bound-Only	PPI	Abs. SHAP Value
K562	FXR2_3-XRCC6_3-interaction-shap	interaction	FXR2	3	XRCC6	3	3	0.0	false	0.0
K562	FXR2_3-XRN2_3-interaction-shap	interaction	FXR2	3	XRN2	3	50	0.0	false	0.0
K562	FXR2_3-YWHAG_3-interaction-shap	interaction	FXR2	3	YWHAG	3	24	0.0	false	0.0
K562	FXR2_3-ZC3H11A_3-interaction-shap	interaction	FXR2	3	ZC3H11A	3	2	0.0	false	0.0
K562	FXR2_3-ZRANB2_3-interaction-shap	interaction	FXR2	3	ZRANB2	3	25	0.0	false	0.0
K562	GARS_3-PRPF8_3-interaction-shap	interaction	GARS	3	PRPF8	3	10	0.0	false	0.0
K562	GARS_3-RPS3_3-interaction-shap	interaction	GARS	3	RPS3	3	5	0.0	false	0.0
K562	GARS_3-RPS6_3-interaction-shap	interaction	GARS	3	RPS6	3	17	0.0	false	0.0
K562	GARS_3-SF3B4_3-interaction-shap	interaction	GARS	3	SF3B4	3	27	0.0	false	0.0
K562	GARS_3-SRSF1_3-interaction-shap	interaction	GARS	3	SRSF1	3	8	0.0	false	0.0
K562	GEMIN5_3-GPKOW_3-interaction-shap	interaction	GEMIN5	3	GPKOW	3	18	0.0	false	0.0
K562	GEMIN5_3-HNRNPL_3-interaction-shap	interaction	GEMIN5	3	HNRNPL	3	34	0.0	false	0.0
K562	GEMIN5_3-IGF2BP1_3-interaction-shap	interaction	GEMIN5	3	IGF2BP1	3	73	0.0	false	0.0
K562	GEMIN5_3-IGF2BP2_3-interaction-shap	interaction	GEMIN5	3	IGF2BP2	3	89	0.0	false	0.0
K562	GEMIN5_3-LIN28B_3-interaction-shap	interaction	GEMIN5	3	LIN28B	3	138	0.0	false	0.0
K562	GEMIN5_3-PRPF8_3-interaction-shap	interaction	GEMIN5	3	PRPF8	3	194	0.0	false	0.0
K562	GEMIN5_3-PTBP1_3-interaction-shap	interaction	GEMIN5	3	PTBP1	3	22	0.0	false	0.0
K562	GEMIN5_3-PUM2_3-interaction-shap	interaction	GEMIN5	3	PUM2	3	39	0.0	false	0.0
K562	GEMIN5_3-RBFOX2_3-interaction-shap	interaction	GEMIN5	3	RBFOX2	3	232	0.0	false	0.0
K562	IGF2BP2_1-KHSRP_1-interaction-shap	interaction	IGF2BP2	1	KHSRP	1	46	0.0	false	0.0
K562	GEMIN5_3-RPS6_3-interaction-shap	interaction	GEMIN5	3	RPS6	3	72	0.0	false	0.0
K562	IGF2BP2_1-ILF3_1-interaction-shap	interaction	IGF2BP2	1	ILF3	1	3	0.0	false	0.0
K562	IGF2BP1_1-ZNF800_1-interaction-shap	interaction	IGF2BP1	1	ZNF800	1	105	0.0	false	0.0
K562	GEMIN5_3-TIA1_3-interaction-shap	interaction	GEMIN5	3	TIA1	3	23	0.0	false	0.0
K562	GEMIN5_3-U2AF2_3-interaction-shap	interaction	GEMIN5	3	U2AF2	3	20	0.0	false	0.0
K562	GNL3_3-NPM1_3-interaction-shap	interaction	GNL3	3	NPM1	3	38	0.0	false	0.0
K562	GNL3_3-PCBP1_3-interaction-shap	interaction	GNL3	3	PCBP1	3	36	0.0	false	0.0
K562	GNL3_3-PTBP1_3-interaction-shap	interaction	GNL3	3	PTBP1	3	36	0.0	false	0.0
K562	GNL3_3-SF3B4_3-interaction-shap	interaction	GNL3	3	SF3B4	3	36	0.0	false	0.0
K562	GNL3_3-SMNDC1_3-interaction-shap	interaction	GNL3	3	SMNDC1	3	36	0.0	false	0.0
K562	GNL3_3-TBRG4_3-interaction-shap	interaction	GNL3	3	TBRG4	3	36	0.0	false	0.0
K562	GNL3_3-TRA2A_3-interaction-shap	interaction	GNL3	3	TRA2A	3	38	0.0	false	0.0
K562	GNL3_3-UTP18_3-interaction-shap	interaction	GNL3	3	UTP18	3	36	0.0	false	0.0
K562	GNL3_3-XRCC6_3-interaction-shap	interaction	GNL3	3	XRCC6	3	38	0.0	false	0.0
K562	GNL3_3-ZC3H8_3-interaction-shap	interaction	GNL3	3	ZC3H8	3	36	0.0	false	0.0
K562	IGF2BP1_1-ZC3H11A_1-interaction-shap	interaction	IGF2BP1	1	ZC3H11A	1	10	0.0	false	0.0
K562	GPKOW_3-GTF2F1_3-interaction-shap	interaction	GPKOW	3	GTF2F1	3	32	0.0	false	0.0
K562	GPKOW_3-HLTF_3-interaction-shap	interaction	GPKOW	3	HLTF	3	16	0.0	false	0.0
K562	GPKOW_3-HNRNPC_3-interaction-shap	interaction	GPKOW	3	HNRNPC	3	7	0.0	false	0.0
K562	GPKOW_3-HNRNPUL1_3-interaction-shap	interaction	GPKOW	3	HNRNPUL1	3	2	0.0	false	0.0
K562	IGF2BP1_1-YBX3_1-interaction-shap	interaction	IGF2BP1	1	YBX3	1	225	0.0	false	0.0
K562	IGF2BP1_1-WRN_1-interaction-shap	interaction	IGF2BP1	1	WRN	1	2	0.0	false	0.0
K562	GPKOW_3-KHSRP_3-interaction-shap	interaction	GPKOW	3	KHSRP	3	374	0.0	false	0.0
K562	GPKOW_3-LARP4_3-interaction-shap	interaction	GPKOW	3	LARP4	3	15	0.0	false	0.0
K562	IGF2BP1_1-UPF1_1-interaction-shap	interaction	IGF2BP1	1	UPF1	1	3	0.0	false	0.0
K562	GPKOW_3-LSM11_3-interaction-shap	interaction	GPKOW	3	LSM11	3	6	0.0	false	0.0
K562	IGF2BP1_1-U2AF2_1-interaction-shap	interaction	IGF2BP1	1	U2AF2	1	32	0.0	false	0.0
K562	GPKOW_3-MTPAP_3-interaction-shap	interaction	GPKOW	3	MTPAP	3	50	0.0	false	0.0
K562	GPKOW_3-NCBP2_3-interaction-shap	interaction	GPKOW	3	NCBP2	3	2	0.0	false	0.0
K562	GPKOW_3-NIPBL_3-interaction-shap	interaction	GPKOW	3	NIPBL	3	247	0.0	false	0.0
K562	IGF2BP1_1-U2AF1_1-interaction-shap	interaction	IGF2BP1	1	U2AF1	1	17	0.0	false	0.0
K562	IGF2BP1_1-TRA2A_1-interaction-shap	interaction	IGF2BP1	1	TRA2A	1	27	0.0	false	0.0
K562	GPKOW_3-PABPC4_3-interaction-shap	interaction	GPKOW	3	PABPC4	3	65	0.0	false	0.0
K562	GPKOW_3-PCBP1_3-interaction-shap	interaction	GPKOW	3	PCBP1	3	21	0.0	false	0.0
K562	GPKOW_3-PPIL4_3-interaction-shap	interaction	GPKOW	3	PPIL4	3	12	0.0	false	0.0
K562	IGF2BP1_1-TIA1_1-interaction-shap	interaction	IGF2BP1	1	TIA1	1	33	0.0	false	0.0
K562	GPKOW_3-PTBP1_3-interaction-shap	interaction	GPKOW	3	PTBP1	3	2	0.0	false	0.0
K562	IGF2BP1_1-TBRG4_1-interaction-shap	interaction	IGF2BP1	1	TBRG4	1	4	0.0	false	0.0
K562	GPKOW_3-QKI_3-interaction-shap	interaction	GPKOW	3	QKI	3	14	0.0	false	0.0
K562	GPKOW_3-RBFOX2_3-interaction-shap	interaction	GPKOW	3	RBFOX2	3	3	0.0	false	0.0
K562	GPKOW_3-RBM15_3-interaction-shap	interaction	GPKOW	3	RBM15	3	67	0.0	false	0.0
K562	IGF2BP1_1-TARDBP_1-interaction-shap	interaction	IGF2BP1	1	TARDBP	1	43	0.0	false	0.0
K562	IGF2BP1_1-SRSF7_1-interaction-shap	interaction	IGF2BP1	1	SRSF7	1	16	0.0	false	0.0
K562	IGF2BP1_1-SMNDC1_1-interaction-shap	interaction	IGF2BP1	1	SMNDC1	1	9	0.0	false	0.0
K562	IGF2BP1_1-SLTM_1-interaction-shap	interaction	IGF2BP1	1	SLTM	1	2	0.0	false	0.0
K562	GPKOW_3-SRSF1_3-interaction-shap	interaction	GPKOW	3	SRSF1	3	49	0.0	false	0.0
K562	GPKOW_3-SRSF7_3-interaction-shap	interaction	GPKOW	3	SRSF7	3	90	0.0	false	0.0
K562	GPKOW_3-TARDBP_3-interaction-shap	interaction	GPKOW	3	TARDBP	3	7	0.0	false	0.0
K562	GPKOW_3-TIA1_3-interaction-shap	interaction	GPKOW	3	TIA1	3	29	0.0	false	0.0
K562	HNRNPK_1-TIA1_1-interaction-shap	interaction	HNRNPK	1	TIA1	1	3	0.0	false	0.0
K562	IGF2BP1_1-RBFOX2_1-interaction-shap	interaction	IGF2BP1	1	RBFOX2	1	19	0.0	false	0.0
K562	IGF2BP1_1-PRPF8_1-interaction-shap	interaction	IGF2BP1	1	PRPF8	1	47	0.0	false	0.0
K562	IGF2BP1_1-PHF6_1-interaction-shap	interaction	IGF2BP1	1	PHF6	1	1	0.0	false	0.0
K562	IGF2BP1_1-PABPC4_1-interaction-shap	interaction	IGF2BP1	1	PABPC4	1	153	0.0	false	0.0
K562	GPKOW_3-UTP18_3-interaction-shap	interaction	GPKOW	3	UTP18	3	2	0.0	false	0.0
K562	GPKOW_3-WDR43_3-interaction-shap	interaction	GPKOW	3	WDR43	3	19	0.0	false	0.0
K562	GPKOW_3-WRN_3-interaction-shap	interaction	GPKOW	3	WRN	3	5	0.0	false	0.0
K562	GPKOW_3-XRN2_3-interaction-shap	interaction	GPKOW	3	XRN2	3	41	0.0	false	0.0
K562	IGF2BP1_1-NPM1_1-interaction-shap	interaction	IGF2BP1	1	NPM1	1	18	0.0	false	0.0
K562	GPKOW_3-ZC3H8_3-interaction-shap	interaction	GPKOW	3	ZC3H8	3	219	0.0	false	0.0
K562	IGF2BP1_1-NONO_1-interaction-shap	interaction	IGF2BP1	1	NONO	1	2	0.0	false	0.0
K562	IGF2BP1_1-NOLC1_1-interaction-shap	interaction	IGF2BP1	1	NOLC1	1	28	0.0	false	0.0
K562	GPKOW_3-ZRANB2_3-interaction-shap	interaction	GPKOW	3	ZRANB2	3	230	0.0	false	0.0
K562	GRWD1_3-IGF2BP1_3-interaction-shap	interaction	GRWD1	3	IGF2BP1	3	71	0.0	false	0.0
K562	IGF2BP1_1-MORC2_1-interaction-shap	interaction	IGF2BP1	1	MORC2	1	1	0.0	false	0.0
K562	IGF2BP1_1-METAP2_1-interaction-shap	interaction	IGF2BP1	1	METAP2	1	75	0.0	false	0.0
K562	IGF2BP1_1-KHSRP_1-interaction-shap	interaction	IGF2BP1	1	KHSRP	1	127	0.0	false	0.0
K562	GRWD1_3-PTBP1_3-interaction-shap	interaction	GRWD1	3	PTBP1	3	22	0.0	false	0.0
K562	GRWD1_3-PUM2_3-interaction-shap	interaction	GRWD1	3	PUM2	3	18	0.0	false	0.0
K562	HNRNPUL1_1-TIA1_1-interaction-shap	interaction	HNRNPUL1	1	TIA1	1	6	0.0	false	0.0
K562	GRWD1_3-RBM22_3-interaction-shap	interaction	GRWD1	3	RBM22	3	31	0.0	false	0.0
K562	HNRNPUL1_1-TAF15_1-interaction-shap	interaction	HNRNPUL1	1	TAF15	1	2	0.0	false	0.0
K562	GRWD1_3-RPS6_3-interaction-shap	interaction	GRWD1	3	RPS6	3	35	0.0	false	0.0
K562	HNRNPUL1_1-RBFOX2_1-interaction-shap	interaction	HNRNPUL1	1	RBFOX2	1	2	0.0	false	0.0
K562	HNRNPUL1_1-PRPF8_1-interaction-shap	interaction	HNRNPUL1	1	PRPF8	1	92	0.0	false	0.0
K562	GRWD1_3-TAF15_3-interaction-shap	interaction	GRWD1	3	TAF15	3	8	0.0	false	0.0
K562	HNRNPUL1_1-LARP7_1-interaction-shap	interaction	HNRNPUL1	1	LARP7	1	7	0.0	false	0.0
K562	HNRNPU_1-XRN2_1-interaction-shap	interaction	HNRNPU	1	XRN2	1	2	0.0	false	0.0
K562	GTF2F1_3-HNRNPK_3-interaction-shap	interaction	GTF2F1	3	HNRNPK	3	27	0.0	false	0.0
K562	GTF2F1_3-HNRNPL_3-interaction-shap	interaction	GTF2F1	3	HNRNPL	3	45	0.0	false	0.0
K562	GTF2F1_3-IGF2BP1_3-interaction-shap	interaction	GTF2F1	3	IGF2BP1	3	14	0.0	false	0.0
K562	GTF2F1_3-IGF2BP2_3-interaction-shap	interaction	GTF2F1	3	IGF2BP2	3	41	0.0	false	0.0
K562	GTF2F1_3-ILF3_3-interaction-shap	interaction	GTF2F1	3	ILF3	3	10	0.0	false	0.0
K562	GTF2F1_3-LARP4_3-interaction-shap	interaction	GTF2F1	3	LARP4	3	15	0.0	false	0.0
K562	GTF2F1_3-LIN28B_3-interaction-shap	interaction	GTF2F1	3	LIN28B	3	4	0.0	false	0.0
K562	GTF2F1_3-MTPAP_3-interaction-shap	interaction	GTF2F1	3	MTPAP	3	11	0.0	false	0.0
K562	GTF2F1_3-NOLC1_3-interaction-shap	interaction	GTF2F1	3	NOLC1	3	10	0.0	false	0.0
K562	GTF2F1_3-NONO_3-interaction-shap	interaction	GTF2F1	3	NONO	3	208	0.0	false	0.0
K562	HNRNPU_1-TAF15_1-interaction-shap	interaction	HNRNPU	1	TAF15	1	2	0.0	false	0.0
K562	GTF2F1_3-PRPF8_3-interaction-shap	interaction	GTF2F1	3	PRPF8	3	282	0.0	false	0.0
K562	GTF2F1_3-PTBP1_3-interaction-shap	interaction	GTF2F1	3	PTBP1	3	15	0.0	false	0.0
K562	GTF2F1_3-PUM2_3-interaction-shap	interaction	GTF2F1	3	PUM2	3	10	0.0	false	0.0
K562	GTF2F1_3-RBFOX2_3-interaction-shap	interaction	GTF2F1	3	RBFOX2	3	305	0.0	false	0.0
K562	GTF2F1_3-RBM15_3-interaction-shap	interaction	GTF2F1	3	RBM15	3	89	0.0	false	0.0
K562	GTF2F1_3-RPS3_3-interaction-shap	interaction	GTF2F1	3	RPS3	3	46	0.0	false	0.0
K562	GTF2F1_3-SAFB2_3-interaction-shap	interaction	GTF2F1	3	SAFB2	3	6	0.0	false	0.0
K562	HNRNPM_1-U2AF2_1-interaction-shap	interaction	HNRNPM	1	U2AF2	1	2	0.0	false	0.0
K562	GTF2F1_3-SMNDC1_3-interaction-shap	interaction	GTF2F1	3	SMNDC1	3	154	0.0	false	0.0
K562	GTF2F1_3-SRSF1_3-interaction-shap	interaction	GTF2F1	3	SRSF1	3	29	0.0	false	0.0
K562	GTF2F1_3-SUPV3L1_3-interaction-shap	interaction	GTF2F1	3	SUPV3L1	3	16	0.0	false	0.0
K562	GTF2F1_3-TAF15_3-interaction-shap	interaction	GTF2F1	3	TAF15	3	8	0.0	false	0.0
K562	GTF2F1_3-TARDBP_3-interaction-shap	interaction	GTF2F1	3	TARDBP	3	11	0.0	false	0.0
K562	GTF2F1_3-TBRG4_3-interaction-shap	interaction	GTF2F1	3	TBRG4	3	16	0.0	false	0.0
K562	GTF2F1_3-TIA1_3-interaction-shap	interaction	GTF2F1	3	TIA1	3	35	0.0	false	0.0
K562	GTF2F1_3-U2AF1_3-interaction-shap	interaction	GTF2F1	3	U2AF1	3	14	0.0	false	0.0
K562	GTF2F1_3-U2AF2_3-interaction-shap	interaction	GTF2F1	3	U2AF2	3	13	0.0	false	0.0
K562	HNRNPM_1-TIA1_1-interaction-shap	interaction	HNRNPM	1	TIA1	1	1	0.0	false	0.0
K562	GTF2F1_3-XRCC6_3-interaction-shap	interaction	GTF2F1	3	XRCC6	3	21	0.0	false	0.0
K562	GTF2F1_3-XRN2_3-interaction-shap	interaction	GTF2F1	3	XRN2	3	70	0.0	false	0.0
K562	GTF2F1_3-YWHAG_3-interaction-shap	interaction	GTF2F1	3	YWHAG	3	4	0.0	false	0.0
K562	HNRNPM_1-TAF15_1-interaction-shap	interaction	HNRNPM	1	TAF15	1	5	0.0	false	0.0
K562	GTF2F1_3-ZRANB2_3-interaction-shap	interaction	GTF2F1	3	ZRANB2	3	30	0.0	false	0.0
K562	HLTF_3-LIN28B_3-interaction-shap	interaction	HLTF	3	LIN28B	3	48	0.0	false	0.0
K562	HLTF_3-PTBP1_3-interaction-shap	interaction	HLTF	3	PTBP1	3	19	0.0	false	0.0
K562	HLTF_3-RPS3_3-interaction-shap	interaction	HLTF	3	RPS3	3	16	0.0	false	0.0
K562	HLTF_3-SF3B4_3-interaction-shap	interaction	HLTF	3	SF3B4	3	51	0.0	false	0.0
K562	HLTF_3-SRSF1_3-interaction-shap	interaction	HLTF	3	SRSF1	3	21	0.0	false	0.0
K562	HLTF_3-U2AF2_3-interaction-shap	interaction	HLTF	3	U2AF2	3	12	0.0	false	0.0
K562	HNRNPA1_3-HNRNPK_3-interaction-shap	interaction	HNRNPA1	3	HNRNPK	3	10	0.0	false	0.0
K562	HNRNPM_1-SF3B4_1-interaction-shap	interaction	HNRNPM	1	SF3B4	1	74	0.0	false	0.0
K562	HNRNPA1_3-PCBP1_3-interaction-shap	interaction	HNRNPA1	3	PCBP1	3	10	0.0	false	0.0
K562	HNRNPA1_3-PRPF8_3-interaction-shap	interaction	HNRNPA1	3	PRPF8	3	19	0.0	false	0.0
K562	HNRNPA1_3-RBM15_3-interaction-shap	interaction	HNRNPA1	3	RBM15	3	18	0.0	false	0.0
K562	HNRNPA1_3-SF3B4_3-interaction-shap	interaction	HNRNPA1	3	SF3B4	3	18	0.0	false	0.0
K562	HNRNPA1_3-UCHL5_3-interaction-shap	interaction	HNRNPA1	3	UCHL5	3	5	0.0	false	0.0
K562	HNRNPC_3-LARP4_3-interaction-shap	interaction	HNRNPC	3	LARP4	3	14	0.0	false	0.0
K562	HNRNPC_3-LIN28B_3-interaction-shap	interaction	HNRNPC	3	LIN28B	3	6	0.0	false	0.0
K562	HNRNPC_3-NOLC1_3-interaction-shap	interaction	HNRNPC	3	NOLC1	3	15	0.0	false	0.0
K562	HNRNPC_3-PABPC4_3-interaction-shap	interaction	HNRNPC	3	PABPC4	3	14	0.0	false	0.0
K562	HNRNPM_1-RPS3_1-interaction-shap	interaction	HNRNPM	1	RPS3	1	28	0.0	false	0.0
K562	HNRNPC_3-SF3B4_3-interaction-shap	interaction	HNRNPC	3	SF3B4	3	7	0.0	false	0.0
K562	HNRNPC_3-U2AF1_3-interaction-shap	interaction	HNRNPC	3	U2AF1	3	37	0.0	false	0.0
K562	HNRNPC_3-U2AF2_3-interaction-shap	interaction	HNRNPC	3	U2AF2	3	38	0.0	false	0.0
K562	HNRNPC_3-WRN_3-interaction-shap	interaction	HNRNPC	3	WRN	3	14	0.0	false	0.0
K562	HNRNPC_3-ZNF800_3-interaction-shap	interaction	HNRNPC	3	ZNF800	3	7	0.0	false	0.0
K562	HNRNPK_3-HNRNPL_3-interaction-shap	interaction	HNRNPK	3	HNRNPL	3	20	0.0	false	0.0
K562	HNRNPM_1-RBFOX2_1-interaction-shap	interaction	HNRNPM	1	RBFOX2	1	4	0.0	false	0.0
K562	HNRNPK_3-IGF2BP2_3-interaction-shap	interaction	HNRNPK	3	IGF2BP2	3	45	0.0	false	0.0
K562	HNRNPM_1-PRPF8_1-interaction-shap	interaction	HNRNPM	1	PRPF8	1	41	0.0	false	0.0
K562	HNRNPM_1-LIN28B_1-interaction-shap	interaction	HNRNPM	1	LIN28B	1	41	0.0	false	0.0
K562	HNRNPM_1-IGF2BP1_1-interaction-shap	interaction	HNRNPM	1	IGF2BP1	1	1	0.0	false	0.0
K562	HNRNPK_3-MBNL1_3-interaction-shap	interaction	HNRNPK	3	MBNL1	3	10	0.0	false	0.0
K562	HNRNPL_1-ZNF622_1-interaction-shap	interaction	HNRNPL	1	ZNF622	1	3	0.0	false	0.0
K562	HNRNPL_1-YBX3_1-interaction-shap	interaction	HNRNPL	1	YBX3	1	3	0.0	false	0.0
K562	HNRNPK_3-PRPF8_3-interaction-shap	interaction	HNRNPK	3	PRPF8	3	42	0.0	false	0.0
K562	HNRNPL_1-UCHL5_1-interaction-shap	interaction	HNRNPL	1	UCHL5	1	2	0.0	false	0.0
K562	HNRNPK_3-RBFOX2_3-interaction-shap	interaction	HNRNPK	3	RBFOX2	3	32	0.0	false	0.0
K562	HNRNPL_1-U2AF2_1-interaction-shap	interaction	HNRNPL	1	U2AF2	1	4	0.0	false	0.0
K562	HNRNPL_1-U2AF1_1-interaction-shap	interaction	HNRNPL	1	U2AF1	1	2	0.0	false	0.0
K562	HNRNPK_3-SERBP1_3-interaction-shap	interaction	HNRNPK	3	SERBP1	3	11	0.0	false	0.0
K562	HNRNPL_1-TRA2A_1-interaction-shap	interaction	HNRNPL	1	TRA2A	1	2	0.0	false	0.0
K562	HNRNPK_3-SMNDC1_3-interaction-shap	interaction	HNRNPK	3	SMNDC1	3	7	0.0	false	0.0
K562	HNRNPK_3-SRSF1_3-interaction-shap	interaction	HNRNPK	3	SRSF1	3	2	0.0	false	0.0
K562	HNRNPK_3-TIA1_3-interaction-shap	interaction	HNRNPK	3	TIA1	3	9	0.0	false	0.0
K562	HNRNPK_3-TRA2A_3-interaction-shap	interaction	HNRNPK	3	TRA2A	3	2	0.0	false	0.0
K562	HNRNPK_3-U2AF1_3-interaction-shap	interaction	HNRNPK	3	U2AF1	3	9	0.0	false	0.0
K562	HNRNPL_1-TBRG4_1-interaction-shap	interaction	HNRNPL	1	TBRG4	1	57	0.0	false	0.0
K562	HNRNPL_1-TARDBP_1-interaction-shap	interaction	HNRNPL	1	TARDBP	1	57	0.0	false	0.0
K562	HNRNPK_3-XRN2_3-interaction-shap	interaction	HNRNPK	3	XRN2	3	6	0.0	false	0.0
K562	HNRNPL_3-NOLC1_3-interaction-shap	interaction	HNRNPL	3	NOLC1	3	1	0.0	false	0.0
K562	HNRNPL_1-SMNDC1_1-interaction-shap	interaction	HNRNPL	1	SMNDC1	1	57	0.0	false	0.0
K562	HNRNPL_3-PCBP1_3-interaction-shap	interaction	HNRNPL	3	PCBP1	3	14	0.0	false	0.0
K562	HNRNPL_3-PHF6_3-interaction-shap	interaction	HNRNPL	3	PHF6	3	4	0.0	false	0.0
K562	HNRNPL_1-SLTM_1-interaction-shap	interaction	HNRNPL	1	SLTM	1	57	0.0	false	0.0
K562	HNRNPL_3-PUM1_3-interaction-shap	interaction	HNRNPL	3	PUM1	3	7	0.0	false	0.0
K562	HNRNPL_1-SF3B4_1-interaction-shap	interaction	HNRNPL	1	SF3B4	1	17	0.0	false	0.0
K562	HNRNPL_1-PHF6_1-interaction-shap	interaction	HNRNPL	1	PHF6	1	5	0.0	false	0.0
K562	HNRNPL_1-NONO_1-interaction-shap	interaction	HNRNPL	1	NONO	1	57	0.0	false	0.0
K562	HNRNPL_3-SMNDC1_3-interaction-shap	interaction	HNRNPL	3	SMNDC1	3	32	0.0	false	0.0
K562	HNRNPL_1-NOLC1_1-interaction-shap	interaction	HNRNPL	1	NOLC1	1	2	0.0	false	0.0
K562	HNRNPL_3-TBRG4_3-interaction-shap	interaction	HNRNPL	3	TBRG4	3	34	0.0	false	0.0
K562	HNRNPL_3-TRA2A_3-interaction-shap	interaction	HNRNPL	3	TRA2A	3	6	0.0	false	0.0
K562	HNRNPK_1-XRN2_1-interaction-shap	interaction	HNRNPK	1	XRN2	1	19	0.0	false	0.0
K562	HNRNPK_1-UTP18_1-interaction-shap	interaction	HNRNPK	1	UTP18	1	1	0.0	false	0.0
K562	HNRNPK_1-UCHL5_1-interaction-shap	interaction	HNRNPK	1	UCHL5	1	19	0.0	false	0.0
K562	HNRNPK_1-TRA2A_1-interaction-shap	interaction	HNRNPK	1	TRA2A	1	7	0.0	false	0.0
K562	HNRNPL_3-ZNF622_3-interaction-shap	interaction	HNRNPL	3	ZNF622	3	10	0.0	false	0.0
K562	HNRNPK_1-SERBP1_1-interaction-shap	interaction	HNRNPK	1	SERBP1	1	8	0.0	false	0.0
K562	HNRNPK_1-SRSF1_1-interaction-shap	interaction	HNRNPK	1	SRSF1	1	2	0.0	false	0.0
K562	HNRNPM_3-RBFOX2_3-interaction-shap	interaction	HNRNPM	3	RBFOX2	3	19	0.0	false	0.0
K562	HNRNPK_1-SMNDC1_1-interaction-shap	interaction	HNRNPK	1	SMNDC1	1	24	0.0	false	0.0
K562	HNRNPM_3-SF3B4_3-interaction-shap	interaction	HNRNPM	3	SF3B4	3	62	0.0	false	0.0
K562	HNRNPM_3-TAF15_3-interaction-shap	interaction	HNRNPM	3	TAF15	3	12	0.0	false	0.0
K562	HNRNPM_3-U2AF2_3-interaction-shap	interaction	HNRNPM	3	U2AF2	3	15	0.0	false	0.0
K562	HNRNPUL1_3-LARP7_3-interaction-shap	interaction	HNRNPUL1	3	LARP7	3	14	0.0	false	0.0
K562	HNRNPUL1_3-PRPF8_3-interaction-shap	interaction	HNRNPUL1	3	PRPF8	3	90	0.0	false	0.0
K562	HNRNPK_1-SF3B4_1-interaction-shap	interaction	HNRNPK	1	SF3B4	1	82	0.0	false	0.0
K562	HNRNPUL1_3-RBFOX2_3-interaction-shap	interaction	HNRNPUL1	3	RBFOX2	3	4	0.0	false	0.0
K562	GRWD1_1-RPS6_1-interaction-shap	interaction	GRWD1	1	RPS6	1	63	0.0	false	0.0
K562	HNRNPK_1-RPS3_1-interaction-shap	interaction	HNRNPK	1	RPS3	1	2	0.0	false	0.0
K562	HNRNPUL1_3-TIA1_3-interaction-shap	interaction	HNRNPUL1	3	TIA1	3	17	0.0	false	0.0
K562	HNRNPK_1-RBM15_1-interaction-shap	interaction	HNRNPK	1	RBM15	1	11	0.0	false	0.0
K562	HNRNPK_1-RBFOX2_1-interaction-shap	interaction	HNRNPK	1	RBFOX2	1	13	0.0	false	0.0
K562	HNRNPK_1-PRPF8_1-interaction-shap	interaction	HNRNPK	1	PRPF8	1	10	0.0	false	0.0
K562	IGF2BP1_3-LSM11_3-interaction-shap	interaction	IGF2BP1	3	LSM11	3	3	0.0	false	0.0
K562	HNRNPK_1-NONO_1-interaction-shap	interaction	HNRNPK	1	NONO	1	19	0.0	false	0.0
K562	IGF2BP1_3-NOLC1_3-interaction-shap	interaction	IGF2BP1	3	NOLC1	3	32	0.0	false	0.0
K562	IGF2BP1_3-PABPC4_3-interaction-shap	interaction	IGF2BP1	3	PABPC4	3	162	0.0	false	0.0
K562	IGF2BP1_3-PCBP1_3-interaction-shap	interaction	IGF2BP1	3	PCBP1	3	48	0.0	false	0.0
K562	HNRNPK_1-MBNL1_1-interaction-shap	interaction	HNRNPK	1	MBNL1	1	8	0.0	false	0.0
K562	HNRNPK_1-LIN28B_1-interaction-shap	interaction	HNRNPK	1	LIN28B	1	1	0.0	false	0.0
K562	IGF2BP1_3-PUM1_3-interaction-shap	interaction	IGF2BP1	3	PUM1	3	35	0.0	false	0.0
K562	HNRNPK_1-ILF3_1-interaction-shap	interaction	HNRNPK	1	ILF3	1	44	0.0	false	0.0
K562	HNRNPK_1-HNRNPL_1-interaction-shap	interaction	HNRNPK	1	HNRNPL	1	1	0.0	false	0.0
K562	IGF2BP1_3-RBM15_3-interaction-shap	interaction	IGF2BP1	3	RBM15	3	33	0.0	false	0.0
K562	HNRNPC_1-WRN_1-interaction-shap	interaction	HNRNPC	1	WRN	1	5	0.0	false	0.0
K562	HNRNPC_1-U2AF2_1-interaction-shap	interaction	HNRNPC	1	U2AF2	1	10	0.0	false	0.0
K562	HNRNPC_1-U2AF1_1-interaction-shap	interaction	HNRNPC	1	U2AF1	1	17	0.0	false	0.0
K562	HNRNPC_1-PABPC4_1-interaction-shap	interaction	HNRNPC	1	PABPC4	1	5	0.0	false	0.0
K562	IGF2BP1_3-SMNDC1_3-interaction-shap	interaction	IGF2BP1	3	SMNDC1	3	5	0.0	false	0.0
K562	HNRNPC_1-NOLC1_1-interaction-shap	interaction	HNRNPC	1	NOLC1	1	5	0.0	false	0.0
K562	HNRNPC_1-LARP4_1-interaction-shap	interaction	HNRNPC	1	LARP4	1	15	0.0	false	0.0
K562	IGF2BP1_3-SRSF7_3-interaction-shap	interaction	IGF2BP1	3	SRSF7	3	13	0.0	false	0.0
