Cell Line	Column	Column Type	Sorted RBP Pair	RBP 1	Position 1	RBP 2	Position 2	# UBPs - Signed-Local-SHAP-Mean-Bound-Only	Value - Signed-Local-SHAP-Mean-Bound-Only	PPI	Abs. SHAP Value	RBP_PAIR
K562	FUS_5-SRSF1_6-interaction-shap	interaction	FUS-SRSF1	FUS	5	SRSF1	6	65	-0.07919307053089142	false	0.07919307053089142	FUS-SRSF1
K562	XRN2_2-CPEB4_6-interaction-shap	interaction	CPEB4-XRN2	XRN2	2	CPEB4	6	1	0.07871421426534653	false	0.07871421426534653	CPEB4-XRN2
K562	FMR1_3-DDX3X_4-interaction-shap	interaction	DDX3X-FMR1	FMR1	3	DDX3X	4	4	-0.07859659194946289	false	0.07859659194946289	DDX3X-FMR1
K562	BUD13_1-QKI_2-interaction-shap	interaction	BUD13-QKI	BUD13	1	QKI	2	50	-0.07850950211286545	false	0.07850950211286545	BUD13-QKI
K562	BUD13_3-UCHL5_4-interaction-shap	interaction	BUD13-UCHL5	BUD13	3	UCHL5	4	1074	-0.07821151614189148	false	0.07821151614189148	BUD13-UCHL5
K562	DDX3X_5-UTP18_6-interaction-shap	interaction	DDX3X-UTP18	DDX3X	5	UTP18	6	23	0.07783256471157074	false	0.07783256471157074	DDX3X-UTP18
K562	RBM15_1-CPSF6_5-interaction-shap	interaction	CPSF6-RBM15	RBM15	1	CPSF6	5	12	-0.07740452140569687	true	0.07740452140569687	CPSF6-RBM15
K562	SF3B4_3-FASTKD2_4-interaction-shap	interaction	FASTKD2-SF3B4	SF3B4	3	FASTKD2	4	110	-0.07718301564455032	false	0.07718301564455032	FASTKD2-SF3B4
K562	SF3B4_5-RPS6_6-interaction-shap	interaction	RPS6-SF3B4	SF3B4	5	RPS6	6	143	-0.07696837186813354	false	0.07696837186813354	RPS6-SF3B4
K562	NONO_2-CSTF2T_4-interaction-shap	interaction	CSTF2T-NONO	NONO	2	CSTF2T	4	143	-0.07650845497846603	true	0.07650845497846603	CSTF2T-NONO
K562	MBNL1_4-U2AF1_5-interaction-shap	interaction	MBNL1-U2AF1	MBNL1	4	U2AF1	5	2	-0.07612128555774689	false	0.07612128555774689	MBNL1-U2AF1
K562	FMR1_1-HNRNPK_4-interaction-shap	interaction	FMR1-HNRNPK	FMR1	1	HNRNPK	4	15	0.07563434541225433	false	0.07563434541225433	FMR1-HNRNPK
K562	FUS_2-EFTUD2_5-interaction-shap	interaction	EFTUD2-FUS	FUS	2	EFTUD2	5	147	-0.07551596313714981	false	0.07551596313714981	EFTUD2-FUS
K562	EFTUD2_1-TIA1_4-interaction-shap	interaction	EFTUD2-TIA1	EFTUD2	1	TIA1	4	131	-0.07490953803062439	false	0.07490953803062439	EFTUD2-TIA1
K562	PUM2_3-UCHL5_4-interaction-shap	interaction	PUM2-UCHL5	PUM2	3	UCHL5	4	57	-0.07480144500732422	false	0.07480144500732422	PUM2-UCHL5
K562	ELAC2_1-FUS_5-interaction-shap	interaction	ELAC2-FUS	ELAC2	1	FUS	5	24	-0.07454721629619598	false	0.07454721629619598	ELAC2-FUS
K562	AKAP1_3-EWSR1_5-interaction-shap	interaction	AKAP1-EWSR1	AKAP1	3	EWSR1	5	12	-0.07369744777679443	false	0.07369744777679443	AKAP1-EWSR1
K562	FMR1_1-CSTF2T_4-interaction-shap	interaction	CSTF2T-FMR1	FMR1	1	CSTF2T	4	12	0.0732748731970787	false	0.0732748731970787	CSTF2T-FMR1
K562	FXR2_4-XRCC6_6-interaction-shap	interaction	FXR2-XRCC6	FXR2	4	XRCC6	6	12	-0.07306509464979172	false	0.07306509464979172	FXR2-XRCC6
K562	GTF2F1_1-ILF3_4-interaction-shap	interaction	GTF2F1-ILF3	GTF2F1	1	ILF3	4	5	-0.07302607595920563	false	0.07302607595920563	GTF2F1-ILF3
K562	HNRNPK_3-UCHL5_4-interaction-shap	interaction	HNRNPK-UCHL5	HNRNPK	3	UCHL5	4	17	-0.07286706566810608	false	0.07286706566810608	HNRNPK-UCHL5
K562	HNRNPK_4-IGF2BP2_6-interaction-shap	interaction	HNRNPK-IGF2BP2	HNRNPK	4	IGF2BP2	6	48	0.07226870954036713	false	0.07226870954036713	HNRNPK-IGF2BP2
K562	EFTUD2_2-MTPAP_6-interaction-shap	interaction	EFTUD2-MTPAP	EFTUD2	2	MTPAP	6	83	-0.07181006669998169	false	0.07181006669998169	EFTUD2-MTPAP
K562	UTP18_2-CPSF6_5-interaction-shap	interaction	CPSF6-UTP18	UTP18	2	CPSF6	5	41	-0.07133066654205322	false	0.07133066654205322	CPSF6-UTP18
K562	HNRNPC_2-BUD13_5-interaction-shap	interaction	BUD13-HNRNPC	HNRNPC	2	BUD13	5	5	-0.07122866064310074	false	0.07122866064310074	BUD13-HNRNPC
K562	QKI_1-CPSF6_6-interaction-shap	interaction	CPSF6-QKI	QKI	1	CPSF6	6	2	0.07117682695388794	false	0.07117682695388794	CPSF6-QKI
K562	SRSF9_1-DDX1_6-interaction-shap	interaction	DDX1-SRSF9	SRSF9	1	DDX1	6	13	-0.07084646075963974	false	0.07084646075963974	DDX1-SRSF9
K562	FAM120A_2-DDX3X_4-interaction-shap	interaction	DDX3X-FAM120A	FAM120A	2	DDX3X	4	67	-0.07075833529233932	false	0.07075833529233932	DDX3X-FAM120A
K562	FXR2_1-SMNDC1_2-interaction-shap	interaction	FXR2-SMNDC1	FXR2	1	SMNDC1	2	132	-0.0707181990146637	false	0.0707181990146637	FXR2-SMNDC1
K562	XRN2_2-FXR1_4-interaction-shap	interaction	FXR1-XRN2	XRN2	2	FXR1	4	40	-0.07037989795207977	false	0.07037989795207977	FXR1-XRN2
K562	RBFOX2_4-EFTUD2_5-interaction-shap	interaction	EFTUD2-RBFOX2	RBFOX2	4	EFTUD2	5	58	0.07033738493919373	false	0.07033738493919373	EFTUD2-RBFOX2
K562	PTBP1_1-FXR2_3-interaction-shap	interaction	FXR2-PTBP1	PTBP1	1	FXR2	3	13	0.0703331008553505	false	0.0703331008553505	FXR2-PTBP1
K562	DDX3X_2-XRCC6_3-interaction-shap	interaction	DDX3X-XRCC6	DDX3X	2	XRCC6	3	10	0.07032682746648788	false	0.07032682746648788	DDX3X-XRCC6
K562	TIA1_1-MBNL1_3-interaction-shap	interaction	MBNL1-TIA1	TIA1	1	MBNL1	3	3	0.07021646201610565	false	0.07021646201610565	MBNL1-TIA1
K562	TIA1_3-SRSF7_6-interaction-shap	interaction	SRSF7-TIA1	TIA1	3	SRSF7	6	23	-0.07006878405809402	false	0.07006878405809402	SRSF7-TIA1
K562	FXR1_3-HNRNPK_4-interaction-shap	interaction	FXR1-HNRNPK	FXR1	3	HNRNPK	4	5	0.06989538669586182	false	0.06989538669586182	FXR1-HNRNPK
K562	XRCC6_3-NONO_6-interaction-shap	interaction	NONO-XRCC6	XRCC6	3	NONO	6	14	-0.06978718191385269	false	0.06978718191385269	NONO-XRCC6
K562	EIF4E_1-QKI_3-interaction-shap	interaction	EIF4E-QKI	EIF4E	1	QKI	3	9	0.06976255029439926	false	0.06976255029439926	EIF4E-QKI
K562	SRSF9_1-NONO_3-interaction-shap	interaction	NONO-SRSF9	SRSF9	1	NONO	3	25	0.06926365941762924	false	0.06926365941762924	NONO-SRSF9
K562	SF3B4_5-RPS3_6-interaction-shap	interaction	RPS3-SF3B4	SF3B4	5	RPS3	6	1149	0.06911570578813553	false	0.06911570578813553	RPS3-SF3B4
K562	UCHL5_1-EWSR1_2-interaction-shap	interaction	EWSR1-UCHL5	UCHL5	1	EWSR1	2	97	-0.068914994597435	false	0.068914994597435	EWSR1-UCHL5
K562	FUS_2-U2AF2_6-interaction-shap	interaction	FUS-U2AF2	FUS	2	U2AF2	6	30	0.06872770190238953	false	0.06872770190238953	FUS-U2AF2
K562	U2AF2_5-TRA2A_6-interaction-shap	interaction	TRA2A-U2AF2	U2AF2	5	TRA2A	6	187	-0.06871519982814789	false	0.06871519982814789	TRA2A-U2AF2
K562	RBM15_1-SF3B4_6-interaction-shap	interaction	RBM15-SF3B4	RBM15	1	SF3B4	6	108	-0.06786945462226868	false	0.06786945462226868	RBM15-SF3B4
K562	SRSF9_2-EIF4E_5-interaction-shap	interaction	EIF4E-SRSF9	SRSF9	2	EIF4E	5	19	-0.06774413585662842	false	0.06774413585662842	EIF4E-SRSF9
K562	ELAVL1_1-U2AF1_3-interaction-shap	interaction	ELAVL1-U2AF1	ELAVL1	1	U2AF1	3	25	-0.06765793263912201	false	0.06765793263912201	ELAVL1-U2AF1
K562	IGF2BP2_3-U2AF2_6-interaction-shap	interaction	IGF2BP2-U2AF2	IGF2BP2	3	U2AF2	6	18	0.06764083355665207	false	0.06764083355665207	IGF2BP2-U2AF2
K562	MBNL1_4-SMNDC1_5-interaction-shap	interaction	MBNL1-SMNDC1	MBNL1	4	SMNDC1	5	2	-0.0675608217716217	false	0.0675608217716217	MBNL1-SMNDC1
K562	SRSF9_1-DHX30_5-interaction-shap	interaction	DHX30-SRSF9	SRSF9	1	DHX30	5	1	-0.06754231452941895	false	0.06754231452941895	DHX30-SRSF9
K562	EXOSC5_1-EFTUD2_5-interaction-shap	interaction	EFTUD2-EXOSC5	EXOSC5	1	EFTUD2	5	5	0.06717745959758759	false	0.06717745959758759	EFTUD2-EXOSC5
K562	TIA1_2-FUS_5-interaction-shap	interaction	FUS-TIA1	TIA1	2	FUS	5	41	-0.06689092516899109	false	0.06689092516899109	FUS-TIA1
K562	FUS_3-TAF15_4-interaction-shap	interaction	FUS-TAF15	FUS	3	TAF15	4	23	0.06659739464521408	false	0.06659739464521408	FUS-TAF15
K562	RBM22_4-RBFOX2_5-interaction-shap	interaction	RBFOX2-RBM22	RBM22	4	RBFOX2	5	4	0.06629792600870132	false	0.06629792600870132	RBFOX2-RBM22
K562	PCBP1_2-EIF4E_3-interaction-shap	interaction	EIF4E-PCBP1	PCBP1	2	EIF4E	3	119	0.06590042263269424	false	0.06590042263269424	EIF4E-PCBP1
K562	FMR1_3-IGF2BP2_4-interaction-shap	interaction	FMR1-IGF2BP2	FMR1	3	IGF2BP2	4	43	-0.06537310034036636	false	0.06537310034036636	FMR1-IGF2BP2
K562	FXR2_4-RBM15_5-interaction-shap	interaction	FXR2-RBM15	FXR2	4	RBM15	5	54	-0.06507283449172974	false	0.06507283449172974	FXR2-RBM15
K562	FAM120A_1-BUD13_2-interaction-shap	interaction	BUD13-FAM120A	FAM120A	1	BUD13	2	31	0.06467103213071823	false	0.06467103213071823	BUD13-FAM120A
K562	DDX3X_3-SMNDC1_4-interaction-shap	interaction	DDX3X-SMNDC1	DDX3X	3	SMNDC1	4	42	-0.06422406435012817	false	0.06422406435012817	DDX3X-SMNDC1
K562	XRN2_2-DDX42_4-interaction-shap	interaction	DDX42-XRN2	XRN2	2	DDX42	4	15	-0.0640418753027916	false	0.0640418753027916	DDX42-XRN2
K562	TIA1_2-CPSF6_6-interaction-shap	interaction	CPSF6-TIA1	TIA1	2	CPSF6	6	61	-0.06403984129428864	false	0.06403984129428864	CPSF6-TIA1
K562	YWHAG_4-ZC3H11A_6-interaction-shap	interaction	YWHAG-ZC3H11A	YWHAG	4	ZC3H11A	6	21	-0.06391089409589767	false	0.06391089409589767	YWHAG-ZC3H11A
K562	LIN28B_1-SMNDC1_2-interaction-shap	interaction	LIN28B-SMNDC1	LIN28B	1	SMNDC1	2	38	-0.06381157785654068	false	0.06381157785654068	LIN28B-SMNDC1
K562	UCHL5_4-U2AF2_6-interaction-shap	interaction	U2AF2-UCHL5	UCHL5	4	U2AF2	6	139	0.06364388763904572	false	0.06364388763904572	U2AF2-UCHL5
K562	BUD13_1-U2AF2_3-interaction-shap	interaction	BUD13-U2AF2	BUD13	1	U2AF2	3	479	-0.06340868771076202	false	0.06340868771076202	BUD13-U2AF2
K562	U2AF1_2-NONO_4-interaction-shap	interaction	NONO-U2AF1	U2AF1	2	NONO	4	28	-0.06331957131624222	false	0.06331957131624222	NONO-U2AF1
K562	TIA1_2-NOLC1_6-interaction-shap	interaction	NOLC1-TIA1	TIA1	2	NOLC1	6	53	-0.06331078708171844	false	0.06331078708171844	NOLC1-TIA1
K562	TRA2A_1-SRSF7_2-interaction-shap	interaction	SRSF7-TRA2A	TRA2A	1	SRSF7	2	140	0.06311506032943726	false	0.06311506032943726	SRSF7-TRA2A
K562	TAF15_2-SF3B4_3-interaction-shap	interaction	SF3B4-TAF15	TAF15	2	SF3B4	3	12	0.06298530101776123	true	0.06298530101776123	SF3B4-TAF15
K562	SF3B4_5-EIF4E_6-interaction-shap	interaction	EIF4E-SF3B4	SF3B4	5	EIF4E	6	31	0.0628034844994545	false	0.0628034844994545	EIF4E-SF3B4
K562	GTF2F1_3-EFTUD2_4-interaction-shap	interaction	EFTUD2-GTF2F1	GTF2F1	3	EFTUD2	4	133	-0.06264421343803406	false	0.06264421343803406	EFTUD2-GTF2F1
K562	LIN28B_3-FXR2_6-interaction-shap	interaction	FXR2-LIN28B	LIN28B	3	FXR2	6	210	-0.0626010149717331	false	0.0626010149717331	FXR2-LIN28B
K562	FUS_4-DDX6_5-interaction-shap	interaction	DDX6-FUS	FUS	4	DDX6	5	6	0.06228271499276161	false	0.06228271499276161	DDX6-FUS
K562	BUD13_4-NOLC1_6-interaction-shap	interaction	BUD13-NOLC1	BUD13	4	NOLC1	6	75	-0.06206449493765831	false	0.06206449493765831	BUD13-NOLC1
K562	FMR1_4-ELAC2_5-interaction-shap	interaction	ELAC2-FMR1	FMR1	4	ELAC2	5	24	-0.06190349534153938	false	0.06190349534153938	ELAC2-FMR1
K562	EIF3G_1-U2AF2_6-interaction-shap	interaction	EIF3G-U2AF2	EIF3G	1	U2AF2	6	4	0.061866991221904755	false	0.061866991221904755	EIF3G-U2AF2
K562	MTPAP_4-QKI_5-interaction-shap	interaction	MTPAP-QKI	MTPAP	4	QKI	5	2	0.06181943044066429	false	0.06181943044066429	MTPAP-QKI
K562	ELAVL1_2-SAFB2_5-interaction-shap	interaction	ELAVL1-SAFB2	ELAVL1	2	SAFB2	5	2	-0.06181225925683975	false	0.06181225925683975	ELAVL1-SAFB2
K562	RBFOX2_3-ELAVL1_5-interaction-shap	interaction	ELAVL1-RBFOX2	RBFOX2	3	ELAVL1	5	21	0.061631716787815094	false	0.061631716787815094	ELAVL1-RBFOX2
K562	NOLC1_1-CSTF2T_6-interaction-shap	interaction	CSTF2T-NOLC1	NOLC1	1	CSTF2T	6	9	-0.0615612268447876	false	0.0615612268447876	CSTF2T-NOLC1
K562	BUD13_2-CPSF6_4-interaction-shap	interaction	BUD13-CPSF6	BUD13	2	CPSF6	4	57	-0.06147375330328941	false	0.06147375330328941	BUD13-CPSF6
K562	UCHL5_4-CSTF2T_6-interaction-shap	interaction	CSTF2T-UCHL5	UCHL5	4	CSTF2T	6	142	-0.06118357181549072	false	0.06118357181549072	CSTF2T-UCHL5
K562	TARDBP_3-CSTF2T_5-interaction-shap	interaction	CSTF2T-TARDBP	TARDBP	3	CSTF2T	5	29	-0.06116996333003044	false	0.06116996333003044	CSTF2T-TARDBP
K562	EXOSC5_4-SF3B4_5-interaction-shap	interaction	EXOSC5-SF3B4	EXOSC5	4	SF3B4	5	47	0.06099926680326462	false	0.06099926680326462	EXOSC5-SF3B4
K562	CSTF2T_1-IGF2BP1_3-interaction-shap	interaction	CSTF2T-IGF2BP1	CSTF2T	1	IGF2BP1	3	64	-0.0608564168214798	false	0.0608564168214798	CSTF2T-IGF2BP1
K562	NPM1_2-RBM15_6-interaction-shap	interaction	NPM1-RBM15	NPM1	2	RBM15	6	12	-0.06065008416771889	false	0.06065008416771889	NPM1-RBM15
K562	PUM2_5-KHDRBS1_6-interaction-shap	interaction	KHDRBS1-PUM2	PUM2	5	KHDRBS1	6	23	0.060648221522569656	false	0.060648221522569656	KHDRBS1-PUM2
K562	XRCC6_2-EFTUD2_5-interaction-shap	interaction	EFTUD2-XRCC6	XRCC6	2	EFTUD2	5	64	-0.06064499542117119	false	0.06064499542117119	EFTUD2-XRCC6
K562	IGF2BP2_4-AKAP1_6-interaction-shap	interaction	AKAP1-IGF2BP2	IGF2BP2	4	AKAP1	6	3	0.06037437915802002	false	0.06037437915802002	AKAP1-IGF2BP2
K562	TRA2A_2-RPS3_3-interaction-shap	interaction	RPS3-TRA2A	TRA2A	2	RPS3	3	1	0.059777870774269104	false	0.059777870774269104	RPS3-TRA2A
K562	CSTF2T_1-XRN2_2-interaction-shap	interaction	CSTF2T-XRN2	CSTF2T	1	XRN2	2	164	-0.05934024229645729	false	0.05934024229645729	CSTF2T-XRN2
K562	U2AF2_5-ELAVL1_6-interaction-shap	interaction	ELAVL1-U2AF2	U2AF2	5	ELAVL1	6	92	-0.05903403088450432	false	0.05903403088450432	ELAVL1-U2AF2
K562	IGF2BP1_3-ELAC2_4-interaction-shap	interaction	ELAC2-IGF2BP1	IGF2BP1	3	ELAC2	4	10	0.058897875249385834	false	0.058897875249385834	ELAC2-IGF2BP1
K562	PUM2_3-APOBEC3C_5-interaction-shap	interaction	APOBEC3C-PUM2	PUM2	3	APOBEC3C	5	7	0.05873045697808266	false	0.05873045697808266	APOBEC3C-PUM2
K562	TIA1_2-PTBP1_3-interaction-shap	interaction	PTBP1-TIA1	TIA1	2	PTBP1	3	65	0.05868377164006233	false	0.05868377164006233	PTBP1-TIA1
K562	DDX52_1-DDX3X_5-interaction-shap	interaction	DDX3X-DDX52	DDX52	1	DDX3X	5	11	0.058682750910520554	false	0.058682750910520554	DDX3X-DDX52
K562	RPS3_3-TIA1_4-interaction-shap	interaction	RPS3-TIA1	RPS3	3	TIA1	4	127	-0.058370813727378845	false	0.058370813727378845	RPS3-TIA1
K562	CSTF2T_2-PCBP1_3-interaction-shap	interaction	CSTF2T-PCBP1	CSTF2T	2	PCBP1	3	73	-0.058247145265340805	false	0.058247145265340805	CSTF2T-PCBP1
K562	U2AF2_3-IGF2BP1_4-interaction-shap	interaction	IGF2BP1-U2AF2	U2AF2	3	IGF2BP1	4	179	-0.05815727636218071	false	0.05815727636218071	IGF2BP1-U2AF2
K562	TIA1_2-MTPAP_6-interaction-shap	interaction	MTPAP-TIA1	TIA1	2	MTPAP	6	40	-0.0580437146127224	false	0.0580437146127224	MTPAP-TIA1
K562	EIF4E_5-ELAC2_6-interaction-shap	interaction	EIF4E-ELAC2	EIF4E	5	ELAC2	6	1	-0.05765660107135773	false	0.05765660107135773	EIF4E-ELAC2
K562	RBM22_4-FUS_5-interaction-shap	interaction	FUS-RBM22	RBM22	4	FUS	5	13	-0.05697374418377876	false	0.05697374418377876	FUS-RBM22
K562	FAM120A_2-CPSF6_5-interaction-shap	interaction	CPSF6-FAM120A	FAM120A	2	CPSF6	5	27	-0.056592054665088654	false	0.056592054665088654	CPSF6-FAM120A
K562	RPS3_3-TAF15_4-interaction-shap	interaction	RPS3-TAF15	RPS3	3	TAF15	4	22	0.05658543482422829	false	0.05658543482422829	RPS3-TAF15
K562	ILF3_1-RPS6_5-interaction-shap	interaction	ILF3-RPS6	ILF3	1	RPS6	5	4	-0.056040938943624496	false	0.056040938943624496	ILF3-RPS6
K562	EFTUD2_2-DDX1_6-interaction-shap	interaction	DDX1-EFTUD2	EFTUD2	2	DDX1	6	42	-0.05598323419690132	false	0.05598323419690132	DDX1-EFTUD2
K562	DDX1_1-EWSR1_4-interaction-shap	interaction	DDX1-EWSR1	DDX1	1	EWSR1	4	71	-0.0558529756963253	false	0.0558529756963253	DDX1-EWSR1
K562	NOLC1_1-APEX1_2-interaction-shap	interaction	APEX1-NOLC1	NOLC1	1	APEX1	2	3	0.05500778928399086	false	0.05500778928399086	APEX1-NOLC1
K562	XRN2_2-SMNDC1_4-interaction-shap	interaction	SMNDC1-XRN2	XRN2	2	SMNDC1	4	161	0.05461633950471878	false	0.05461633950471878	SMNDC1-XRN2
K562	ELAVL1_3-RPS3_6-interaction-shap	interaction	ELAVL1-RPS3	ELAVL1	3	RPS3	6	9	0.05429526045918465	false	0.05429526045918465	ELAVL1-RPS3
K562	LIN28B_1-CPEB4_6-interaction-shap	interaction	CPEB4-LIN28B	LIN28B	1	CPEB4	6	14	-0.05416547879576683	false	0.05416547879576683	CPEB4-LIN28B
K562	ILF3_3-FXR2_4-interaction-shap	interaction	FXR2-ILF3	ILF3	3	FXR2	4	5	0.054104890674352646	false	0.054104890674352646	FXR2-ILF3
K562	FUS_3-FAM120A_5-interaction-shap	interaction	FAM120A-FUS	FUS	3	FAM120A	5	39	-0.054015662521123886	false	0.054015662521123886	FAM120A-FUS
K562	EIF3G_2-RPS3_3-interaction-shap	interaction	EIF3G-RPS3	EIF3G	2	RPS3	3	215	-0.053973037749528885	false	0.053973037749528885	EIF3G-RPS3
K562	SMNDC1_4-NONO_5-interaction-shap	interaction	NONO-SMNDC1	SMNDC1	4	NONO	5	147	0.053760822862386703	false	0.053760822862386703	NONO-SMNDC1
K562	RBM22_2-HNRNPK_3-interaction-shap	interaction	HNRNPK-RBM22	RBM22	2	HNRNPK	3	3	0.0536607950925827	false	0.0536607950925827	HNRNPK-RBM22
K562	DDX52_2-TIA1_4-interaction-shap	interaction	DDX52-TIA1	DDX52	2	TIA1	4	24	-0.05357319489121437	false	0.05357319489121437	DDX52-TIA1
K562	TIA1_2-IGF2BP1_5-interaction-shap	interaction	IGF2BP1-TIA1	TIA1	2	IGF2BP1	5	236	0.05349870026111603	false	0.05349870026111603	IGF2BP1-TIA1
K562	CSTF2T_3-TAF15_4-interaction-shap	interaction	CSTF2T-TAF15	CSTF2T	3	TAF15	4	2	0.053201109170913696	true	0.053201109170913696	CSTF2T-TAF15
K562	FMR1_4-FUS_6-interaction-shap	interaction	FMR1-FUS	FMR1	4	FUS	6	20	-0.05296640843153	false	0.05296640843153	FMR1-FUS
K562	LIN28B_4-PCBP1_6-interaction-shap	interaction	LIN28B-PCBP1	LIN28B	4	PCBP1	6	38	0.052893463522195816	false	0.052893463522195816	LIN28B-PCBP1
K562	NONO_3-TIA1_6-interaction-shap	interaction	NONO-TIA1	NONO	3	TIA1	6	6	-0.05280258506536484	false	0.05280258506536484	NONO-TIA1
K562	SMNDC1_4-IGF2BP1_6-interaction-shap	interaction	IGF2BP1-SMNDC1	SMNDC1	4	IGF2BP1	6	2	0.05259352922439575	false	0.05259352922439575	IGF2BP1-SMNDC1
K562	PCBP1_2-FUS_3-interaction-shap	interaction	FUS-PCBP1	PCBP1	2	FUS	3	23	0.05225778743624687	false	0.05225778743624687	FUS-PCBP1
K562	DDX52_1-FXR2_4-interaction-shap	interaction	DDX52-FXR2	DDX52	1	FXR2	4	19	0.05216967314481735	false	0.05216967314481735	DDX52-FXR2
K562	RPS3_2-HNRNPK_3-interaction-shap	interaction	HNRNPK-RPS3	RPS3	2	HNRNPK	3	18	0.051648613065481186	false	0.051648613065481186	HNRNPK-RPS3
K562	DDX6_4-ZC3H11A_6-interaction-shap	interaction	DDX6-ZC3H11A	DDX6	4	ZC3H11A	6	15	0.05143117159605026	false	0.05143117159605026	DDX6-ZC3H11A
K562	PUM2_3-DDX6_6-interaction-shap	interaction	DDX6-PUM2	PUM2	3	DDX6	6	19	0.051293447613716125	false	0.051293447613716125	DDX6-PUM2
K562	GTF2F1_2-FUS_3-interaction-shap	interaction	FUS-GTF2F1	GTF2F1	2	FUS	3	120	0.05102546513080597	false	0.05102546513080597	FUS-GTF2F1
K562	NOLC1_5-AKAP1_6-interaction-shap	interaction	AKAP1-NOLC1	NOLC1	5	AKAP1	6	29	-0.05082005634903908	false	0.05082005634903908	AKAP1-NOLC1
K562	SRSF9_1-DDX3X_5-interaction-shap	interaction	DDX3X-SRSF9	SRSF9	1	DDX3X	5	6	0.05058540776371956	false	0.05058540776371956	DDX3X-SRSF9
K562	NONO_3-GTF2F1_4-interaction-shap	interaction	GTF2F1-NONO	NONO	3	GTF2F1	4	117	-0.05030542239546776	false	0.05030542239546776	GTF2F1-NONO
K562	EWSR1_3-FAM120A_5-interaction-shap	interaction	EWSR1-FAM120A	EWSR1	3	FAM120A	5	68	-0.05024854093790054	false	0.05024854093790054	EWSR1-FAM120A
K562	NOLC1_1-TRA2A_3-interaction-shap	interaction	NOLC1-TRA2A	NOLC1	1	TRA2A	3	16	-0.05022113397717476	false	0.05022113397717476	NOLC1-TRA2A
K562	PTBP1_3-FXR1_4-interaction-shap	interaction	FXR1-PTBP1	PTBP1	3	FXR1	4	9	-0.05001495033502579	false	0.05001495033502579	FXR1-PTBP1
K562	XRN2_2-EFTUD2_5-interaction-shap	interaction	EFTUD2-XRN2	XRN2	2	EFTUD2	5	404	0.049979742616415024	false	0.049979742616415024	EFTUD2-XRN2
K562	RPS6_3-RBM22_4-interaction-shap	interaction	RBM22-RPS6	RPS6	3	RBM22	4	29	-0.04995369538664818	false	0.04995369538664818	RBM22-RPS6
K562	FXR2_4-U2AF2_5-interaction-shap	interaction	FXR2-U2AF2	FXR2	4	U2AF2	5	152	-0.049883633852005005	false	0.049883633852005005	FXR2-U2AF2
K562	NPM1_1-XRN2_2-interaction-shap	interaction	NPM1-XRN2	NPM1	1	XRN2	2	17	-0.04975898936390877	false	0.04975898936390877	NPM1-XRN2
K562	DDX52_1-SF3B4_3-interaction-shap	interaction	DDX52-SF3B4	DDX52	1	SF3B4	3	163	0.04974156618118286	false	0.04974156618118286	DDX52-SF3B4
K562	CPEB4_2-BUD13_3-interaction-shap	interaction	BUD13-CPEB4	CPEB4	2	BUD13	3	6	0.04953116551041603	false	0.04953116551041603	BUD13-CPEB4
K562	BUD13_2-CSTF2T_4-interaction-shap	interaction	BUD13-CSTF2T	BUD13	2	CSTF2T	4	98	0.04912327975034714	false	0.04912327975034714	BUD13-CSTF2T
K562	FUS_3-NONO_4-interaction-shap	interaction	FUS-NONO	FUS	3	NONO	4	249	0.04894251003861427	false	0.04894251003861427	FUS-NONO
K562	XRN2_2-GTF2F1_4-interaction-shap	interaction	GTF2F1-XRN2	XRN2	2	GTF2F1	4	19	-0.04883399233222008	false	0.04883399233222008	GTF2F1-XRN2
K562	FMR1_3-PUM2_4-interaction-shap	interaction	FMR1-PUM2	FMR1	3	PUM2	4	7	-0.04868021607398987	false	0.04868021607398987	FMR1-PUM2
K562	PUM2_3-CPEB4_6-interaction-shap	interaction	CPEB4-PUM2	PUM2	3	CPEB4	6	9	0.048635561019182205	false	0.048635561019182205	CPEB4-PUM2
K562	TARDBP_1-XRN2_2-interaction-shap	interaction	TARDBP-XRN2	TARDBP	1	XRN2	2	19	-0.04860030859708786	false	0.04860030859708786	TARDBP-XRN2
K562	EFTUD2_3-ELAVL1_5-interaction-shap	interaction	EFTUD2-ELAVL1	EFTUD2	3	ELAVL1	5	51	-0.048552095890045166	false	0.048552095890045166	EFTUD2-ELAVL1
K562	UCHL5_3-EFTUD2_5-interaction-shap	interaction	EFTUD2-UCHL5	UCHL5	3	EFTUD2	5	468	-0.04829814285039902	false	0.04829814285039902	EFTUD2-UCHL5
K562	BUD13_4-EFTUD2_5-interaction-shap	interaction	BUD13-EFTUD2	BUD13	4	EFTUD2	5	870	-0.04794257879257202	false	0.04794257879257202	BUD13-EFTUD2
K562	PUM2_5-LARP4_6-interaction-shap	interaction	LARP4-PUM2	PUM2	5	LARP4	6	61	-0.04773995652794838	false	0.04773995652794838	LARP4-PUM2
K562	PTBP1_3-U2AF2_4-interaction-shap	interaction	PTBP1-U2AF2	PTBP1	3	U2AF2	4	43	0.047668538987636566	false	0.047668538987636566	PTBP1-U2AF2
K562	ELAVL1_5-KHDRBS1_6-interaction-shap	interaction	ELAVL1-KHDRBS1	ELAVL1	5	KHDRBS1	6	9	-0.04747139289975166	false	0.04747139289975166	ELAVL1-KHDRBS1
