Feature,RBP-IS-KD-Target,Position,cell_line,index,dPSI,CTRL - KD Local SHAP,FDR
WDR43_5_binding,WDR43,5,HepG2,chr9_+_114245865_114245910_114250614_114250668_114252592_114252646_ENCSR003EKR_CTRL-1,-0.04,0.0,0.23551226068380376
WDR43_5_binding,WDR43,5,HepG2,chr9_+_114155559_114156012_114162714_114162785_114167688_114169463_ENCSR135LXL_CTRL-1,0.01,0.0,1.0
WDR43_5_binding,WDR43,5,HepG2,chr12_+_6495075_6495225_6509716_6509792_6510628_6510810_ENCSR067GHD_CTRL-1,0.005,0.0,1.0
WDR43_5_binding,WDR43,5,HepG2,chr17_-_43545367_43545273_43536479_43536425_43533985_43533858_ENCSR237YZT_CTRL-1,-0.004,0.0,1.0
WDR43_5_binding,WDR43,5,HepG2,chr9_+_114243506_114243560_114250614_114250668_114252592_114252646_ENCSR067GHD_CTRL-1,0.001,0.0,1.0
WDR43_5_binding,WDR43,5,HepG2,chr17_-_1683701_1683532_1682293_1682128_1682038_1681819_ENCSR135LXL_CTRL-1,0.002,0.0,1.0
WDR43_5_binding,WDR43,5,HepG2,chr20_-_62310829_62310664_62310572_62310418_62310311_62310177_ENCSR003EKR_CTRL-1,0.003,0.0,0.8781520307949825
WDR43_5_binding,WDR43,5,HepG2,chr9_+_114243506_114243560_114245865_114245910_114252592_114252646_ENCSR067GHD_CTRL-1,0.006,0.0,1.0
WDR43_5_binding,WDR43,5,HepG2,chr9_+_114222222_114222267_114231078_114231132_114235598_114235652_ENCSR093ERJ_CTRL-1,-0.01,0.0,1.0
WDR43_5_binding,WDR43,5,HepG2,chr1_-_173866567_173866527_173866206_173866176_173865894_173865856_ENCSR003EKR_CTRL-1,0.001,0.0,1.0
WDR43_5_binding,WDR43,5,HepG2,chr9_+_114231078_114231132_114231821_114231866_114235598_114235652_ENCSR003EKR_CTRL-1,-0.001,0.0,1.0
WDR43_5_binding,WDR43,5,HepG2,chr9_+_114231078_114231132_114231821_114231858_114235598_114235652_ENCSR003EKR_CTRL-1,-0.003,0.0,1.0
WDR43_6_binding,WDR43,6,HepG2,chr3_-_168041474_168041391_168036994_168036835_168032852_168032519_ENCSR003EKR_CTRL-1,0.078,0.0,0.014898760726625462
WDR43_6_binding,WDR43,6,HepG2,chr16_+_31189664_31189794_31190039_31190141_31190274_31190398_ENCSR003EKR_CTRL-1,0.0,0.0,1.0
WDR43_6_binding,WDR43,6,HepG2,chr7_-_149028468_149028320_149027992_149027848_149021147_149020966_ENCSR003EKR_CTRL-1,-0.001,0.0,1.0
WDR43_6_binding,WDR43,6,HepG2,chr4_+_1801834_1802025_1804329_1804520_1804823_1804969_ENCSR003EKR_CTRL-1,-0.006,0.0,1.0
WDR43_6_binding,WDR43,6,HepG2,chr9_+_128591476_128591625_128592982_128593042_128594174_128594373_ENCSR003EKR_CTRL-1,-0.068,0.0,1.0
WDR43_6_binding,WDR43,6,HepG2,chr21_+_45505834_45505966_45507560_45507593_45509355_45509601_ENCSR067GHD_CTRL-1,0.001,0.0,1.0
WDR43_6_binding,WDR43,6,HepG2,chr10_+_99834379_99834535_99841966_99842093_99843798_99843900_ENCSR003EKR_CTRL-1,0.006,0.0,1.0
WDR43_6_binding,WDR43,6,HepG2,chr9_+_128609121_128609284_128609650_128609665_128611713_128611845_ENCSR003EKR_CTRL-1,-0.021,0.0,1.0
WDR43_6_binding,WDR43,6,HepG2,chr1_-_173867030_173866990_173866796_173866760_173866567_173866215_ENCSR003EKR_CTRL-1,0.002,0.0,1.0
WDR43_6_binding,WDR43,6,HepG2,chr10_+_99836090_99836290_99841966_99842093_99843798_99843900_ENCSR003EKR_CTRL-1,0.016,0.0,0.6937778210796729
WDR43_6_binding,WDR43,6,HepG2,chr1_+_1043537_1043732_1043822_1044023_1044108_1044257_ENCSR042QTH_CTRL-1,-0.009,0.0,1.0
WDR43_6_binding,WDR43,6,HepG2,chr7_-_149028641_149028320_149019197_149018991_149015042_149014903_ENCSR042QTH_CTRL-1,-0.002,0.0,1.0
WDR43_6_binding,WDR43,6,HepG2,chr1_-_19150793_19150576_19149795_19149762_19148626_19148562_ENCSR042QTH_CTRL-1,0.005,0.0,1.0
WDR43_6_binding,WDR43,6,HepG2,chr20_+_64265257_64265429_64267886_64268010_64273220_64273545_ENCSR003EKR_CTRL-1,-0.022,0.0,1.0
WDR43_6_binding,WDR43,6,HepG2,chr1_-_244857717_244857597_244856625_244856456_244856158_244855903_ENCSR491FOC_CTRL-1,0.0,0.0,1.0
WDR43_6_binding,WDR43,6,HepG2,chr10_+_99834379_99834535_99836090_99836290_99843798_99843900_ENCSR003EKR_CTRL-1,0.014,0.0,0.947375646562027
WDR43_6_binding,WDR43,6,HepG2,chr14_+_39177592_39177687_39177840_39177916_39179090_39179246_ENCSR067GHD_CTRL-1,0.0,0.0,1.0
