File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Donor(s)	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	Azure URL	File analysis title	File analysis status	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF372RMF	bam	bam		transcriptome alignments	GRCh38	ENCSR676EKU	shRNA RNA-seq	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens				RNAi	interference	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/11052/'], '@type': ['Target', 'Item'], 'name': 'CPSF6-human', 'label': 'CPSF6', '@id': '/targets/CPSF6-human/', 'title': 'CPSF6 (Homo sapiens)', 'investigated_as': ['RNA binding protein'], 'uuid': 'e68e9f4c-6262-48af-8119-5438831d2006', 'status': 'released'}				CPSF6-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			reverse	2016-09-29	ENCODE		chemical (Illumina TruSeq)	>200	1	1_1		100					/files/ENCFF598IDH/, /files/ENCFF448SHE/, /files/ENCFF317BIK/	8111848571	ENCODE Processing Pipeline	92dda870c48820015d4ecb86a35db1dc		https://www.encodeproject.org/files/ENCFF372RMF/@@download/ENCFF372RMF.bam	V29			released	s3://encode-public/2021/01/29/9e79623d-8ddb-401b-a69a-91f4389e62e0/ENCFF372RMF.bam	https://datasetencode.blob.core.windows.net/dataset/2021/01/29/9e79623d-8ddb-401b-a69a-91f4389e62e0/ENCFF372RMF.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.1 GRCh38 V29	released	missing biosample characterization		
ENCFF612IAM	bam	bam		alignments	GRCh38	ENCSR676EKU	shRNA RNA-seq	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens				RNAi	interference	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/11052/'], '@type': ['Target', 'Item'], 'name': 'CPSF6-human', 'label': 'CPSF6', '@id': '/targets/CPSF6-human/', 'title': 'CPSF6 (Homo sapiens)', 'investigated_as': ['RNA binding protein'], 'uuid': 'e68e9f4c-6262-48af-8119-5438831d2006', 'status': 'released'}				CPSF6-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			reverse	2016-09-29	ENCODE		chemical (Illumina TruSeq)	>200	2	2_1		100					/files/ENCFF598IDH/, /files/ENCFF847XAB/, /files/ENCFF086QPV/	4838210644	ENCODE Processing Pipeline	c02f94be94fb0cd608b1b61c304606c8		https://www.encodeproject.org/files/ENCFF612IAM/@@download/ENCFF612IAM.bam	V29			released	s3://encode-public/2021/01/29/931299df-55dd-4cd2-b601-64bcecf7f101/ENCFF612IAM.bam	https://datasetencode.blob.core.windows.net/dataset/2021/01/29/931299df-55dd-4cd2-b601-64bcecf7f101/ENCFF612IAM.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.1 GRCh38 V29	released	missing biosample characterization		
ENCFF412YDN	bam	bam		transcriptome alignments	GRCh38	ENCSR676EKU	shRNA RNA-seq	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens				RNAi	interference	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/11052/'], '@type': ['Target', 'Item'], 'name': 'CPSF6-human', 'label': 'CPSF6', '@id': '/targets/CPSF6-human/', 'title': 'CPSF6 (Homo sapiens)', 'investigated_as': ['RNA binding protein'], 'uuid': 'e68e9f4c-6262-48af-8119-5438831d2006', 'status': 'released'}				CPSF6-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			reverse	2016-09-29	ENCODE		chemical (Illumina TruSeq)	>200	2	2_1		100					/files/ENCFF598IDH/, /files/ENCFF847XAB/, /files/ENCFF086QPV/	6297492095	ENCODE Processing Pipeline	3b4c93de1cfdadd37ff7a69ec5dff0af		https://www.encodeproject.org/files/ENCFF412YDN/@@download/ENCFF412YDN.bam	V29			released	s3://encode-public/2021/01/29/06cd56d8-58ca-4de8-b674-b5976f5efd56/ENCFF412YDN.bam	https://datasetencode.blob.core.windows.net/dataset/2021/01/29/06cd56d8-58ca-4de8-b674-b5976f5efd56/ENCFF412YDN.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.1 GRCh38 V29	released	missing biosample characterization		
ENCFF517QNP	bam	bam		alignments	hg19	ENCSR281KCL	shRNA RNA-seq	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens				RNAi	interference	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/6830/'], '@type': ['Target', 'Item'], 'name': 'SUPT6H-human', 'label': 'SUPT6H', '@id': '/targets/SUPT6H-human/', 'title': 'SUPT6H (Homo sapiens)', 'investigated_as': ['chromatin remodeler'], 'uuid': '59da33ed-0a25-4cfb-99e5-6431e7ccfd88', 'status': 'released'}				SUPT6H-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			reverse	2016-03-16	ENCODE		chemical (Illumina TruSeq)	>200	2	2_1		100					/files/ENCFF240ANK/, /files/ENCFF783KPS/	4073920043	Brenton Graveley, UConn	d4f5f2f27f20726ebe5d420bda4bb7c7		https://www.encodeproject.org/files/ENCFF517QNP/@@download/ENCFF517QNP.bam	V19			released	s3://encode-public/2016/03/05/b8e61101-e80a-49a0-9389-adb416d256e7/ENCFF517QNP.bam	https://datasetencode.blob.core.windows.net/dataset/2016/03/05/b8e61101-e80a-49a0-9389-adb416d256e7/ENCFF517QNP.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19 V19	released	missing biosample characterization		
ENCFF120VMQ	bam	bam		alignments	hg19	ENCSR281KCL	shRNA RNA-seq	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens				RNAi	interference	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/6830/'], '@type': ['Target', 'Item'], 'name': 'SUPT6H-human', 'label': 'SUPT6H', '@id': '/targets/SUPT6H-human/', 'title': 'SUPT6H (Homo sapiens)', 'investigated_as': ['chromatin remodeler'], 'uuid': '59da33ed-0a25-4cfb-99e5-6431e7ccfd88', 'status': 'released'}				SUPT6H-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			reverse	2016-03-16	ENCODE		chemical (Illumina TruSeq)	>200	1	1_1		100					/files/ENCFF630XGP/, /files/ENCFF724ZDB/	2651071289	Brenton Graveley, UConn	8ff7ef1109e1254a51e09af6d1adf87e		https://www.encodeproject.org/files/ENCFF120VMQ/@@download/ENCFF120VMQ.bam	V19			released	s3://encode-public/2016/03/05/ebdbc14b-37b1-4ae3-84b2-330e6bd77b05/ENCFF120VMQ.bam	https://datasetencode.blob.core.windows.net/dataset/2016/03/05/ebdbc14b-37b1-4ae3-84b2-330e6bd77b05/ENCFF120VMQ.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19 V19	released	missing biosample characterization		
ENCFF214XEE	bam	bam		alignments	GRCh38	ENCSR281KCL	shRNA RNA-seq	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens				RNAi	interference	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/6830/'], '@type': ['Target', 'Item'], 'name': 'SUPT6H-human', 'label': 'SUPT6H', '@id': '/targets/SUPT6H-human/', 'title': 'SUPT6H (Homo sapiens)', 'investigated_as': ['chromatin remodeler'], 'uuid': '59da33ed-0a25-4cfb-99e5-6431e7ccfd88', 'status': 'released'}				SUPT6H-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			reverse	2016-03-16	ENCODE		chemical (Illumina TruSeq)	>200	1	1_1		100					/files/ENCFF630XGP/, /files/ENCFF751OWT/, /files/ENCFF724ZDB/	2717126170	ENCODE Processing Pipeline	d5a36c7fe381bb4af952960f5172ba2f		https://www.encodeproject.org/files/ENCFF214XEE/@@download/ENCFF214XEE.bam	V24			released	s3://encode-public/2016/03/15/9d71f65a-de98-4de0-88db-37711cf0949b/ENCFF214XEE.bam	https://datasetencode.blob.core.windows.net/dataset/2016/03/15/9d71f65a-de98-4de0-88db-37711cf0949b/ENCFF214XEE.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 GRCh38 V24	archived	missing biosample characterization		
ENCFF192HFK	bam	bam		alignments	GRCh38	ENCSR281KCL	shRNA RNA-seq	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens				RNAi	interference	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/6830/'], '@type': ['Target', 'Item'], 'name': 'SUPT6H-human', 'label': 'SUPT6H', '@id': '/targets/SUPT6H-human/', 'title': 'SUPT6H (Homo sapiens)', 'investigated_as': ['chromatin remodeler'], 'uuid': '59da33ed-0a25-4cfb-99e5-6431e7ccfd88', 'status': 'released'}				SUPT6H-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			reverse	2016-03-16	ENCODE		chemical (Illumina TruSeq)	>200	2	2_1		100					/files/ENCFF240ANK/, /files/ENCFF751OWT/, /files/ENCFF783KPS/	4200263570	ENCODE Processing Pipeline	807b6368c31bb4cef96f034f6a546528		https://www.encodeproject.org/files/ENCFF192HFK/@@download/ENCFF192HFK.bam	V24			released	s3://encode-public/2016/03/15/22851e62-2002-4a52-a25f-ed6c5a6e0155/ENCFF192HFK.bam	https://datasetencode.blob.core.windows.net/dataset/2016/03/15/22851e62-2002-4a52-a25f-ed6c5a6e0155/ENCFF192HFK.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 GRCh38 V24	archived	missing biosample characterization		
ENCFF344VNM	bam	bam		alignments	GRCh38	ENCSR281KCL	shRNA RNA-seq	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens				RNAi	interference	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/6830/'], '@type': ['Target', 'Item'], 'name': 'SUPT6H-human', 'label': 'SUPT6H', '@id': '/targets/SUPT6H-human/', 'title': 'SUPT6H (Homo sapiens)', 'investigated_as': ['chromatin remodeler'], 'uuid': '59da33ed-0a25-4cfb-99e5-6431e7ccfd88', 'status': 'released'}				SUPT6H-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			reverse	2016-03-16	ENCODE		chemical (Illumina TruSeq)	>200	1	1_1		100					/files/ENCFF724ZDB/, /files/ENCFF630XGP/, /files/ENCFF742NER/	3348334507	ENCODE Processing Pipeline	f1eea005223e3c8d25d955731846dc4a		https://www.encodeproject.org/files/ENCFF344VNM/@@download/ENCFF344VNM.bam	V24			released	s3://encode-public/2016/03/15/9076fb21-a959-4c58-b6ef-b7ac8d2eaf9b/ENCFF344VNM.bam	https://datasetencode.blob.core.windows.net/dataset/2016/03/15/9076fb21-a959-4c58-b6ef-b7ac8d2eaf9b/ENCFF344VNM.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 GRCh38 V24	archived	missing biosample characterization		
ENCFF465PFF	bam	bam		transcriptome alignments	GRCh38	ENCSR281KCL	shRNA RNA-seq	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens				RNAi	interference	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/6830/'], '@type': ['Target', 'Item'], 'name': 'SUPT6H-human', 'label': 'SUPT6H', '@id': '/targets/SUPT6H-human/', 'title': 'SUPT6H (Homo sapiens)', 'investigated_as': ['chromatin remodeler'], 'uuid': '59da33ed-0a25-4cfb-99e5-6431e7ccfd88', 'status': 'released'}				SUPT6H-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			reverse	2016-03-16	ENCODE		chemical (Illumina TruSeq)	>200	1	1_1		100					/files/ENCFF724ZDB/, /files/ENCFF630XGP/, /files/ENCFF742NER/	4583064526	ENCODE Processing Pipeline	de1f2e0d159320cc8336dd833611fb20		https://www.encodeproject.org/files/ENCFF465PFF/@@download/ENCFF465PFF.bam	V24			released	s3://encode-public/2016/03/15/826d3198-1c69-4547-89b3-c5380861d541/ENCFF465PFF.bam	https://datasetencode.blob.core.windows.net/dataset/2016/03/15/826d3198-1c69-4547-89b3-c5380861d541/ENCFF465PFF.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 GRCh38 V24	archived	missing biosample characterization		
ENCFF103CZK	bam	bam		alignments	GRCh38	ENCSR281KCL	shRNA RNA-seq	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens				RNAi	interference	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/6830/'], '@type': ['Target', 'Item'], 'name': 'SUPT6H-human', 'label': 'SUPT6H', '@id': '/targets/SUPT6H-human/', 'title': 'SUPT6H (Homo sapiens)', 'investigated_as': ['chromatin remodeler'], 'uuid': '59da33ed-0a25-4cfb-99e5-6431e7ccfd88', 'status': 'released'}				SUPT6H-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			reverse	2016-03-16	ENCODE		chemical (Illumina TruSeq)	>200	2	2_1		100					/files/ENCFF783KPS/, /files/ENCFF240ANK/, /files/ENCFF742NER/	5192292120	ENCODE Processing Pipeline	5445374f910edcda1f3388941e1796ed		https://www.encodeproject.org/files/ENCFF103CZK/@@download/ENCFF103CZK.bam	V24			released	s3://encode-public/2016/03/15/ba9837c1-9321-44db-ae2e-84bf2ccf1ccf/ENCFF103CZK.bam	https://datasetencode.blob.core.windows.net/dataset/2016/03/15/ba9837c1-9321-44db-ae2e-84bf2ccf1ccf/ENCFF103CZK.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 GRCh38 V24	archived	missing biosample characterization		
ENCFF765ULI	bam	bam		transcriptome alignments	GRCh38	ENCSR281KCL	shRNA RNA-seq	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens				RNAi	interference	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/6830/'], '@type': ['Target', 'Item'], 'name': 'SUPT6H-human', 'label': 'SUPT6H', '@id': '/targets/SUPT6H-human/', 'title': 'SUPT6H (Homo sapiens)', 'investigated_as': ['chromatin remodeler'], 'uuid': '59da33ed-0a25-4cfb-99e5-6431e7ccfd88', 'status': 'released'}				SUPT6H-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			reverse	2016-03-16	ENCODE		chemical (Illumina TruSeq)	>200	2	2_1		100					/files/ENCFF783KPS/, /files/ENCFF240ANK/, /files/ENCFF742NER/	7276498857	ENCODE Processing Pipeline	db3c4273cf04dc8a64f5f39aa5f0a29a		https://www.encodeproject.org/files/ENCFF765ULI/@@download/ENCFF765ULI.bam	V24			released	s3://encode-public/2016/03/15/9d84c427-f2e1-47fe-afcc-b2d15da7da37/ENCFF765ULI.bam	https://datasetencode.blob.core.windows.net/dataset/2016/03/15/9d84c427-f2e1-47fe-afcc-b2d15da7da37/ENCFF765ULI.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 GRCh38 V24	archived	missing biosample characterization		
ENCFF156CBD	bam	bam		alignments	hg19	ENCSR281KCL	shRNA RNA-seq	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens				RNAi	interference	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/6830/'], '@type': ['Target', 'Item'], 'name': 'SUPT6H-human', 'label': 'SUPT6H', '@id': '/targets/SUPT6H-human/', 'title': 'SUPT6H (Homo sapiens)', 'investigated_as': ['chromatin remodeler'], 'uuid': '59da33ed-0a25-4cfb-99e5-6431e7ccfd88', 'status': 'released'}				SUPT6H-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			reverse	2016-03-16	ENCODE		chemical (Illumina TruSeq)	>200	1	1_1		100					/files/ENCFF630XGP/, /files/ENCFF515BAC/, /files/ENCFF724ZDB/	2649267864	ENCODE Processing Pipeline	e9b70223588eb61c8780b111ca545916		https://www.encodeproject.org/files/ENCFF156CBD/@@download/ENCFF156CBD.bam	V19			released	s3://encode-public/2016/06/07/242fbb64-3898-42f2-9728-d9667b4420e4/ENCFF156CBD.bam	https://datasetencode.blob.core.windows.net/dataset/2016/06/07/242fbb64-3898-42f2-9728-d9667b4420e4/ENCFF156CBD.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Mixed pipelines hg19 V19	released	missing biosample characterization		
ENCFF323JFC	bam	bam		alignments	hg19	ENCSR281KCL	shRNA RNA-seq	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens				RNAi	interference	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/6830/'], '@type': ['Target', 'Item'], 'name': 'SUPT6H-human', 'label': 'SUPT6H', '@id': '/targets/SUPT6H-human/', 'title': 'SUPT6H (Homo sapiens)', 'investigated_as': ['chromatin remodeler'], 'uuid': '59da33ed-0a25-4cfb-99e5-6431e7ccfd88', 'status': 'released'}				SUPT6H-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			reverse	2016-03-16	ENCODE		chemical (Illumina TruSeq)	>200	2	2_1		100					/files/ENCFF240ANK/, /files/ENCFF515BAC/, /files/ENCFF783KPS/	4066246501	ENCODE Processing Pipeline	b5ae3188165f1a7a6017a0761603727c		https://www.encodeproject.org/files/ENCFF323JFC/@@download/ENCFF323JFC.bam	V19			released	s3://encode-public/2016/06/07/dad44ac5-775d-40dc-b180-22ae53b809b3/ENCFF323JFC.bam	https://datasetencode.blob.core.windows.net/dataset/2016/06/07/dad44ac5-775d-40dc-b180-22ae53b809b3/ENCFF323JFC.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Mixed pipelines hg19 V19	released	missing biosample characterization		
ENCFF179AAM	bam	bam		alignments	hg19	ENCSR281KCL	shRNA RNA-seq	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens				RNAi	interference	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/6830/'], '@type': ['Target', 'Item'], 'name': 'SUPT6H-human', 'label': 'SUPT6H', '@id': '/targets/SUPT6H-human/', 'title': 'SUPT6H (Homo sapiens)', 'investigated_as': ['chromatin remodeler'], 'uuid': '59da33ed-0a25-4cfb-99e5-6431e7ccfd88', 'status': 'released'}				SUPT6H-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			reverse	2016-03-16	ENCODE		chemical (Illumina TruSeq)	>200	1	1_1		100					/files/ENCFF724ZDB/, /files/ENCFF630XGP/, /files/ENCFF069ZCO/	3228227572	ENCODE Processing Pipeline	b76f2d2bf06a34af2953d75a3592b040		https://www.encodeproject.org/files/ENCFF179AAM/@@download/ENCFF179AAM.bam	V19			released	s3://encode-public/2016/06/07/9ac559d7-2149-41bc-b4be-f8c7ea41059f/ENCFF179AAM.bam	https://datasetencode.blob.core.windows.net/dataset/2016/06/07/9ac559d7-2149-41bc-b4be-f8c7ea41059f/ENCFF179AAM.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Mixed pipelines hg19 V19	released	missing biosample characterization		
ENCFF827PUZ	bam	bam		transcriptome alignments	hg19	ENCSR281KCL	shRNA RNA-seq	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens				RNAi	interference	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/6830/'], '@type': ['Target', 'Item'], 'name': 'SUPT6H-human', 'label': 'SUPT6H', '@id': '/targets/SUPT6H-human/', 'title': 'SUPT6H (Homo sapiens)', 'investigated_as': ['chromatin remodeler'], 'uuid': '59da33ed-0a25-4cfb-99e5-6431e7ccfd88', 'status': 'released'}				SUPT6H-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			reverse	2016-03-16	ENCODE		chemical (Illumina TruSeq)	>200	1	1_1		100					/files/ENCFF724ZDB/, /files/ENCFF630XGP/, /files/ENCFF069ZCO/	4566214341	ENCODE Processing Pipeline	dfbc13b0783e2f1919d620db2297e045		https://www.encodeproject.org/files/ENCFF827PUZ/@@download/ENCFF827PUZ.bam	V19			released	s3://encode-public/2016/06/07/2778b563-cabf-4d4d-973d-71d7eeb3fd55/ENCFF827PUZ.bam	https://datasetencode.blob.core.windows.net/dataset/2016/06/07/2778b563-cabf-4d4d-973d-71d7eeb3fd55/ENCFF827PUZ.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Mixed pipelines hg19 V19	released	missing biosample characterization		
