Feature,RBP-IS-KD-Target,Position,cell_line,index,dPSI,CTRL_SHAP,KD_SHAP,CTRL - KD Local SHAP,FDR
EIF3H_1_binding,EIF3H,1,HepG2,chr4_-_154590744_154590633_154589562_154589436_154588976_154588792_ENCSR042QTH_CTRL-1,-0.0,0.0,0.0,0.0,1.0
EIF3H_1_binding,EIF3H,1,HepG2,chr1_-_19147000_19146825_19146106_19146022_19145933_19145792_ENCSR003EKR_CTRL-1,0.023,0.0,0.0,0.0,1.0
EIF3H_1_binding,EIF3H,1,HepG2,chr2_+_32445520_32445668_32453807_32453942_32463193_32463381_ENCSR042QTH_CTRL-1,0.189,0.0,0.0,0.0,0.057244756985498
EIF3H_1_binding,EIF3H,1,HepG2,chr12_-_111513539_111513356_111510582_111510384_111509998_111509890_ENCSR003EKR_CTRL-1,0.019,0.0,0.0,0.0,1.0
EIF3H_1_binding,EIF3H,1,HepG2,chr6_+_160040559_160040724_160043147_160043288_160044513_160044657_ENCSR067GHD_CTRL-1,0.004,0.0,0.0,0.0,1.0
EIF3H_1_binding,EIF3H,1,HepG2,chr16_-_28211869_28211365_28181031_28180940_28176095_28175897_ENCSR003EKR_CTRL-1,0.15,0.0,0.0,0.0,0.10676650694092958
EIF3H_1_binding,EIF3H,1,HepG2,chr10_+_99834379_99834535_99841966_99842093_99843798_99843900_ENCSR003EKR_CTRL-1,0.004,0.0,0.0,0.0,1.0
EIF3H_1_binding,EIF3H,1,HepG2,chr4_-_150850902_150850723_150849575_150849421_150848998_150848817_ENCSR003EKR_CTRL-1,0.031,0.0,0.0,0.0,1.0
EIF3H_1_binding,EIF3H,1,HepG2,chr2_+_32485642_32485759_32487646_32487801_32488587_32488714_ENCSR003EKR_CTRL-1,0.019,0.0,0.0,0.0,1.0
EIF3H_1_binding,EIF3H,1,HepG2,chr16_+_53254437_53254605_53255599_53255779_53262986_53263097_ENCSR067GHD_CTRL-1,-0.01,0.0,0.0,0.0,1.0
EIF3H_1_binding,EIF3H,1,HepG2,chr12_-_49054751_49054527_49054416_49054306_49054140_49053977_ENCSR067GHD_CTRL-2,0.007,0.0,0.0,0.0,1.0
EIF3H_1_binding,EIF3H,1,HepG2,chr9_+_77295541_77295846_77302914_77303062_77307944_77308098_ENCSR003EKR_CTRL-1,0.014,0.0,0.0,0.0,1.0
EIF3H_1_binding,EIF3H,1,HepG2,chr2_-_20350702_20350596_20333063_20332966_20327378_20327309_ENCSR003EKR_CTRL-1,-0.045,0.0,0.0,0.0,0.03754948100309108
EIF3H_1_binding,EIF3H,1,HepG2,chr3_-_197194589_197194424_197149796_197149742_197142768_197142717_ENCSR003EKR_CTRL-1,-0.008,0.0,0.0,0.0,1.0
EIF3H_1_binding,EIF3H,1,HepG2,chr9_+_114301071_114301125_114301283_114301319_114301444_114301462_ENCSR305XWT_CTRL-1,-0.002,0.0,0.0,0.0,1.0
EIF3H_1_binding,EIF3H,1,HepG2,chr16_-_21520444_21519827_21484535_21484371_21479578_21479441_ENCSR003EKR_CTRL-1,-0.124,0.0,0.0,0.0,0.08161042057840495
EIF3H_1_binding,EIF3H,1,HepG2,chr9_+_114240219_114240273_114240433_114240487_114242186_114242231_ENCSR003EKR_CTRL-1,-0.006,0.0,0.0,0.0,1.0
EIF3H_1_binding,EIF3H,1,HepG2,chr4_-_82851604_82851430_82848977_82848803_82844509_82843684_ENCSR003EKR_CTRL-1,-0.004,0.0,0.0,0.0,1.0
EIF3H_1_binding,EIF3H,1,HepG2,chr9_+_114304607_114304673_114307668_114307778_114309259_114309339_ENCSR067GHD_CTRL-1,0.003,0.0,0.0,0.0,1.0
EIF3H_1_binding,EIF3H,1,HepG2,chr2_+_151420189_151420379_151422949_151423042_151428783_151428922_ENCSR003EKR_CTRL-1,0.051,0.0,0.0,0.0,0.6076616228555404
EIF3H_1_binding,EIF3H,1,HepG2,chr9_+_114183021_114183075_114194403_114194457_114195958_114196012_ENCSR003EKR_CTRL-1,-0.038,0.0,0.0,0.0,1.0
EIF3H_1_binding,EIF3H,1,HepG2,chr3_-_146160991_146160880_146124229_146124137_146121248_146121111_ENCSR042QTH_CTRL-1,-0.0,0.0,0.0,0.0,1.0
EIF3H_1_binding,EIF3H,1,HepG2,chr20_+_62836186_62836333_62836477_62836532_62837082_62837265_ENCSR042QTH_CTRL-1,-0.004,0.0,0.0,0.0,1.0
EIF3H_1_binding,EIF3H,1,HepG2,chr11_-_72752403_72752327_72732597_72732514_72727172_72726619_ENCSR042QTH_CTRL-1,-0.199,0.0,0.0,0.0,0.9288775439816493
EIF3H_1_binding,EIF3H,1,HepG2,chr2_-_61288877_61288676_61284957_61284874_61283269_61283144_ENCSR042QTH_CTRL-1,-0.021,0.0,0.0,0.0,1.0
EIF3H_1_binding,EIF3H,1,HepG2,chr9_-_14801874_14801651_14797642_14797497_14792884_14792742_ENCSR003EKR_CTRL-1,-0.012,0.0,0.0,0.0,1.0
EIF3H_1_binding,EIF3H,1,HepG2,chr16_-_28211869_28211365_28181031_28180940_28177332_28177219_ENCSR003EKR_CTRL-1,-0.034,0.0,0.0,0.0,1.0
EIF3H_1_binding,EIF3H,1,HepG2,chr10_+_99836090_99836290_99841966_99842093_99843798_99843900_ENCSR003EKR_CTRL-1,0.004,0.0,0.0,0.0,1.0
EIF3H_1_binding,EIF3H,1,HepG2,chr6_+_144514649_144514820_144516228_144516387_144516810_144516948_ENCSR003EKR_CTRL-1,0.001,0.0,0.0,0.0,1.0
EIF3H_1_binding,EIF3H,1,HepG2,chr4_+_78252391_78252551_78255241_78255375_78265024_78265108_ENCSR042QTH_CTRL-1,-0.031,0.0,0.0,0.0,1.0
EIF3H_1_binding,EIF3H,1,HepG2,chr1_-_19150793_19150576_19149795_19149762_19148626_19148562_ENCSR042QTH_CTRL-1,-0.003,0.0,0.0,0.0,1.0
EIF3H_1_binding,EIF3H,1,HepG2,chr2_+_32463193_32463381_32464508_32464823_32465064_32465164_ENCSR067GHD_CTRL-1,-0.036,0.0,0.0,0.0,1.0
EIF3H_1_binding,EIF3H,1,HepG2,chr1_-_19192378_19192187_19187540_19187440_19187301_19187163_ENCSR264TUE_CTRL-1,-0.02,0.0,0.0,0.0,1.0
EIF3H_1_binding,EIF3H,1,HepG2,chr16_+_16036471_16036603_16044449_16044680_16045835_16046013_ENCSR003EKR_CTRL-1,0.006,0.0,0.0,0.0,1.0
EIF3H_1_binding,EIF3H,1,HepG2,chr2_-_197400166_197400054_197398581_197398460_197398116_197397984_ENCSR067GHD_CTRL-1,0.002,0.0,0.0,0.0,1.0
EIF3H_1_binding,EIF3H,1,HepG2,chr12_+_62466847_62467318_62470700_62470778_62484169_62484233_ENCSR997HCQ_CTRL-2,-0.083,0.0,0.0,0.0,0.9257288226575489
EIF3H_1_binding,EIF3H,1,HepG2,chr2_+_32439507_32439686_32441328_32441462_32442064_32442226_ENCSR003EKR_CTRL-1,-0.006,0.0,0.0,0.0,1.0
EIF3H_1_binding,EIF3H,1,HepG2,chr9_+_114210981_114211026_114219790_114219844_114231078_114231132_ENCSR003EKR_CTRL-1,0.034,0.0,0.0,0.0,1.0
EIF3H_1_binding,EIF3H,1,HepG2,chr2_-_61288877_61288676_61283449_61283408_61283269_61283144_ENCSR042QTH_CTRL-1,-0.034,0.0,0.0,0.0,1.0
EIF3H_1_binding,EIF3H,1,HepG2,chr8_+_60741364_60743097_60780999_60781050_60794985_60795127_ENCSR067GHD_CTRL-2,-0.005,0.0,0.0,0.0,1.0
EIF3H_1_binding,EIF3H,1,HepG2,chr17_-_714709_714622_710613_710532_699380_699330_ENCSR042QTH_CTRL-1,-0.026,0.0,0.0,0.0,1.0
EIF3H_1_binding,EIF3H,1,HepG2,chr2_-_61348028_61347869_61346347_61346256_61344029_61343814_ENCSR003EKR_CTRL-2,-0.001,0.0,0.0,0.0,1.0
EIF3H_1_binding,EIF3H,1,HepG2,chr20_-_47276795_47276313_47262428_47262287_47249439_47249286_ENCSR003EKR_CTRL-1,0.008,0.0,0.0,0.0,0.5196419555932359
EIF3H_1_binding,EIF3H,1,HepG2,chr2_+_32471013_32471124_32473111_32473239_32476212_32476344_ENCSR067GHD_CTRL-1,0.008,0.0,0.0,0.0,1.0
EIF3H_1_binding,EIF3H,1,HepG2,chr10_+_99804018_99804273_99805381_99805447_99807383_99807521_ENCSR067GHD_CTRL-1,-0.0,0.0,0.0,0.0,1.0
EIF3H_1_binding,EIF3H,1,HepG2,chr16_+_24777247_24777358_24778343_24778468_24789231_24791817_ENCSR042QTH_CTRL-1,-0.008,0.0,0.0,0.0,1.0
EIF3H_1_binding,EIF3H,1,HepG2,chr9_+_114304607_114304673_114306519_114306688_114307668_114307778_ENCSR067GHD_CTRL-1,-0.0,0.0,0.0,0.0,1.0
EIF3H_1_binding,EIF3H,1,HepG2,chr17_-_67138114_67137930_67136198_67135969_67128855_67128494_ENCSR003EKR_CTRL-1,0.003,0.0,0.0,0.0,1.0
EIF3H_1_binding,EIF3H,1,HepG2,chr4_-_186709845_186706562_186663613_186663298_186639783_186639721_ENCSR067GHD_CTRL-1,0.016,0.0,0.0,0.0,1.0
EIF3H_1_binding,EIF3H,1,HepG2,chr3_-_146160991_146160880_146121248_146121111_146110448_146110284_ENCSR237YZT_CTRL-1,-0.001,0.0,0.0,0.0,1.0
EIF3H_1_binding,EIF3H,1,HepG2,chr5_+_140506834_140506977_140507784_140507998_140509636_140509812_ENCSR003EKR_CTRL-1,-0.006,0.0,0.0,0.0,1.0
EIF3H_1_binding,EIF3H,1,HepG2,chr10_+_21673349_21673919_21681331_21681376_21713771_21713922_ENCSR042QTH_CTRL-1,0.001,0.0,0.0,0.0,1.0
EIF3H_1_binding,EIF3H,1,HepG2,chr9_+_114178290_114178344_114183021_114183075_114195958_114196012_ENCSR003EKR_CTRL-1,-0.002,0.0,0.0,0.0,1.0
EIF3H_1_binding,EIF3H,1,HepG2,chr10_+_99844321_99844465_99845623_99845782_99846960_99847127_ENCSR003EKR_CTRL-1,-0.004,0.0,0.0,0.0,1.0
EIF3H_1_binding,EIF3H,1,HepG2,chr16_-_18829755_18829285_18828168_18828030_18819654_18819501_ENCSR042QTH_CTRL-1,0.005,0.0,0.0,0.0,1.0
EIF3H_1_binding,EIF3H,1,HepG2,chr20_-_35714389_35714184_35710420_35710282_35709256_35709223_ENCSR042QTH_CTRL-1,0.086,0.0,0.0,0.0,0.7316024908070261
EIF3H_1_binding,EIF3H,1,HepG2,chr2_-_61288877_61288676_61284957_61284874_61283449_61283408_ENCSR003EKR_CTRL-1,0.032,0.0,0.0,0.0,1.0
EIF3H_1_binding,EIF3H,1,HepG2,chr13_+_98431042_98431280_98435575_98435706_98438803_98438872_ENCSR042QTH_CTRL-1,-0.001,0.0,0.0,0.0,1.0
EIF3H_1_binding,EIF3H,1,HepG2,chr16_-_4114026_4113749_4007558_4007367_3993510_3993348_ENCSR003EKR_CTRL-2,-0.077,0.0,0.0,0.0,1.0
EIF3H_1_binding,EIF3H,1,HepG2,chr17_+_80298320_80298518_80306251_80306468_80307127_80307201_ENCSR003EKR_CTRL-2,-0.019,0.0,0.0,0.0,1.0
EIF3H_1_binding,EIF3H,1,HepG2,chr2_-_21023042_21022830_21019905_21019722_21019113_21018991_ENCSR003EKR_CTRL-1,-0.0,0.0,0.0,0.0,1.0
EIF3H_1_binding,EIF3H,1,HepG2,chr9_-_14863903_14863808_14859484_14859182_14857749_14857552_ENCSR042QTH_CTRL-1,0.004,0.0,0.0,0.0,1.0
EIF3H_1_binding,EIF3H,1,HepG2,chr11_-_72752403_72752327_72727172_72726619_72714321_72714151_ENCSR067GHD_CTRL-1,-0.012,0.0,0.0,0.0,1.0
EIF3H_1_binding,EIF3H,1,HepG2,chr10_+_21586293_21586348_21595330_21595440_21612347_21612451_ENCSR003EKR_CTRL-2,0.03,0.0,0.0,0.0,1.0
EIF3H_1_binding,EIF3H,1,HepG2,chr9_+_77321490_77321746_77323066_77323227_77332009_77332113_ENCSR042QTH_CTRL-1,0.006,0.0,0.0,0.0,1.0
EIF3H_1_binding,EIF3H,1,HepG2,chr6_+_144435934_144436138_144437564_144437746_144438744_144438895_ENCSR003EKR_CTRL-1,0.01,0.0,0.0,0.0,1.0
EIF3H_1_binding,EIF3H,1,HepG2,chr4_+_78372717_78372858_78374110_78374251_78375738_78375879_ENCSR003EKR_CTRL-1,0.001,0.0,0.0,0.0,1.0
EIF3H_1_binding,EIF3H,1,HepG2,chr6_+_34889264_34889599_34967238_34967319_34970009_34970166_ENCSR603TCV_CTRL-1,0.014,0.0,0.0,0.0,1.0
EIF3H_1_binding,EIF3H,1,HepG2,chr16_-_18848033_18847815_18847607_18847452_18845651_18845428_ENCSR042QTH_CTRL-1,0.004,0.0,0.0,0.0,1.0
EIF3H_1_binding,EIF3H,1,HepG2,chr6_-_3457022_3455905_3438555_3438483_3415855_3415751_ENCSR603TCV_CTRL-2,-0.037,0.0,0.0,0.0,1.0
EIF3H_1_binding,EIF3H,1,HepG2,chr10_+_99784607_99784781_99792233_99792359_99794412_99794468_ENCSR856ZRV_CTRL-1,-0.001,0.0,0.0,0.0,1.0
EIF3H_1_binding,EIF3H,1,HepG2,chr12_+_752592_754324_813641_813814_827041_827262_ENCSR104ABF_CTRL-1,0.006,0.0,0.0,0.0,1.0
EIF3H_1_binding,EIF3H,1,HepG2,chr17_-_28635609_28634516_28634086_28633894_28633751_28633548_ENCSR003EKR_CTRL-1,-0.01,0.0,0.0,0.0,1.0
EIF3H_1_binding,EIF3H,1,HepG2,chr9_+_114304607_114304673_114306519_114306688_114309259_114309478_ENCSR003EKR_CTRL-1,0.002,0.0,0.0,0.0,1.0
EIF3H_1_binding,EIF3H,1,HepG2,chr4_+_3136225_3136326_3140509_3140656_3142765_3142886_ENCSR003EKR_CTRL-1,0.002,0.0,0.0,0.0,1.0
EIF3H_1_binding,EIF3H,1,HepG2,chr16_-_18854904_18854655_18853867_18853582_18852462_18852317_ENCSR067GHD_CTRL-1,-0.002,0.0,0.0,0.0,1.0
EIF3H_1_binding,EIF3H,1,HepG2,chr9_+_114195958_114196012_114205101_114205146_114206251_114206296_ENCSR003EKR_CTRL-1,-0.026,0.0,0.0,0.0,1.0
EIF3H_1_binding,EIF3H,1,HepG2,chr9_-_114078328_114078092_114076740_114076597_114075036_114074959_ENCSR003EKR_CTRL-1,0.001,0.0,0.0,0.0,1.0
EIF3H_1_binding,EIF3H,1,HepG2,chr9_+_114243506_114243560_114245865_114245910_114252592_114252646_ENCSR067GHD_CTRL-1,-0.014,0.0,0.0,0.0,1.0
EIF3H_1_binding,EIF3H,1,HepG2,chr10_+_21534644_21534804_21538832_21538912_21586293_21586348_ENCSR003EKR_CTRL-1,-0.011,0.0,0.0,0.0,1.0
EIF3H_1_binding,EIF3H,1,HepG2,chr2_-_197400434_197400251_197400166_197400054_197398581_197398460_ENCSR135LXL_CTRL-1,0.0,0.0,0.0,0.0,1.0
EIF3H_1_binding,EIF3H,1,HepG2,chr1_-_19126655_19126445_19125699_19125602_19124690_19124476_ENCSR003EKR_CTRL-1,-0.002,0.0,0.0,0.0,1.0
EIF3H_1_binding,EIF3H,1,HepG2,chr6_+_144437564_144437746_144438744_144438895_144440351_144440471_ENCSR067GHD_CTRL-1,-0.002,0.0,0.0,0.0,1.0
EIF3H_1_binding,EIF3H,1,HepG2,chr9_-_14859484_14859182_14857749_14857552_14851607_14851283_ENCSR003EKR_CTRL-1,-0.001,0.0,0.0,0.0,1.0
EIF3H_1_binding,EIF3H,1,HepG2,chr3_-_197194589_197194424_197161738_197161639_197149796_197149742_ENCSR003EKR_CTRL-1,-0.002,0.0,0.0,0.0,1.0
EIF3H_1_binding,EIF3H,1,HepG2,chr20_+_62818517_62818553_62819221_62819293_62819928_62819982_ENCSR042QTH_CTRL-1,-0.001,0.0,0.0,0.0,1.0
EIF3H_1_binding,EIF3H,1,HepG2,chr17_+_50719628_50719831_50723818_50723965_50736959_50737026_ENCSR003EKR_CTRL-1,0.002,0.0,0.0,0.0,1.0
EIF3H_1_binding,EIF3H,1,HepG2,chr2_-_20350702_20350596_20331937_20331716_20327378_20327309_ENCSR003EKR_CTRL-1,-0.055,0.0,0.0,0.0,0.09585475841448422
EIF3H_1_binding,EIF3H,1,HepG2,chr10_+_99834379_99834535_99836090_99836290_99843798_99843900_ENCSR003EKR_CTRL-1,0.011,0.0,0.0,0.0,1.0
EIF3H_1_binding,EIF3H,1,HepG2,chr9_+_114219790_114219844_114222222_114222267_114231078_114231132_ENCSR003EKR_CTRL-1,-0.017,0.0,0.0,0.0,1.0
EIF3H_1_binding,EIF3H,1,HepG2,chr17_+_80273240_80273404_80278763_80278910_80287814_80288363_ENCSR067GHD_CTRL-2,-0.02,0.0,0.0,0.0,1.0
EIF3H_1_binding,EIF3H,1,HepG2,chr9_+_131447661_131447804_131455075_131455166_131459163_131459356_ENCSR042QTH_CTRL-1,-0.001,0.0,0.0,0.0,1.0
EIF3H_1_binding,EIF3H,1,HepG2,chr2_-_197396328_197396055_197393188_197392971_197392461_197389783_ENCSR003EKR_CTRL-1,-0.001,0.0,0.0,0.0,1.0
EIF3H_1_binding,EIF3H,1,HepG2,chr17_+_75487931_75488134_75488758_75488910_75489265_75489368_ENCSR067GHD_CTRL-1,0.019,0.0,0.0,0.0,1.0
EIF3H_1_binding,EIF3H,1,HepG2,chr12_-_111518427_111518248_111516363_111516153_111513539_111512472_ENCSR003EKR_CTRL-1,0.044,0.0,0.0,0.0,0.2832941092276909
EIF3H_1_binding,EIF3H,1,HepG2,chr9_-_104788054_104787919_104786976_104786872_104786390_104786297_ENCSR003EKR_CTRL-1,-0.004,0.0,0.0,0.0,1.0
EIF3H_1_binding,EIF3H,1,HepG2,chr1_-_19141524_19141346_19140892_19140787_19139220_19139082_ENCSR003EKR_CTRL-1,0.015,0.0,0.0,0.0,1.0
EIF3H_1_binding,EIF3H,1,HepG2,chr7_-_103917185_103917074_103833672_103833536_103776627_103776556_ENCSR104ABF_CTRL-1,0.001,0.0,0.0,0.0,1.0
EIF3H_1_binding,EIF3H,1,HepG2,chr16_+_2767721_2768261_2768504_2768599_2768996_2769248_ENCSR003EKR_CTRL-1,0.003,0.0,0.0,0.0,1.0
EIF3H_1_binding,EIF3H,1,HepG2,chr10_+_99834379_99834535_99836090_99836290_99841966_99842093_ENCSR003EKR_CTRL-1,0.003,0.0,0.0,0.0,1.0
EIF3H_1_binding,EIF3H,1,HepG2,chr9_+_114258540_114258594_114264354_114264408_114264923_114264968_ENCSR067GHD_CTRL-1,0.012,0.0,0.0,0.0,1.0
EIF3H_1_binding,EIF3H,1,HepG2,chr6_-_56535292_56535121_56532510_56532343_56530133_56529973_ENCSR279HMU_CTRL-1,0.008,0.0,0.0,0.0,1.0
EIF3H_1_binding,EIF3H,1,HepG2,chr7_+_127694827_127694948_127698874_127698953_127701162_127701213_ENCSR067GHD_CTRL-1,-0.0,0.0,0.0,0.0,1.0
EIF3H_1_binding,EIF3H,1,HepG2,chr13_+_98365394_98365437_98368116_98368195_98384729_98384844_ENCSR674KEK_CTRL-1,-0.001,0.0,0.0,0.0,1.0
EIF3H_1_binding,EIF3H,1,HepG2,chr16_-_18847607_18847452_18845651_18845428_18842454_18842207_ENCSR003EKR_CTRL-1,0.0,0.0,0.0,0.0,1.0
EIF3H_1_binding,EIF3H,1,HepG2,chr4_-_24584537_24584322_24580942_24580719_24576678_24576468_ENCSR003EKR_CTRL-1,-0.004,0.0,0.0,0.0,1.0
EIF3H_1_binding,EIF3H,1,HepG2,chr12_+_1083140_1083580_1104749_1104824_1110191_1110347_ENCSR305XWT_CTRL-1,-0.044,0.0,0.0,0.0,1.0
EIF3H_1_binding,EIF3H,1,HepG2,chr20_-_47282217_47282101_47276795_47276313_47262428_47262287_ENCSR003EKR_CTRL-1,0.004,0.0,0.0,0.0,1.0
EIF3H_1_binding,EIF3H,1,HepG2,chr3_-_197194589_197194424_197161738_197161639_197142768_197142717_ENCSR003EKR_CTRL-1,-0.034,0.0,0.0,0.0,1.0
EIF3H_1_binding,EIF3H,1,HepG2,chr2_-_197402130_197401984_197401888_197401741_197401525_197401399_ENCSR856ZRV_CTRL-1,-0.0,0.0,0.0,0.0,1.0
EIF3H_1_binding,EIF3H,1,HepG2,chr9_+_114183021_114183075_114195958_114196012_114205101_114205146_ENCSR003EKR_CTRL-1,0.003,0.0,0.0,0.0,1.0
EIF3H_1_binding,EIF3H,1,HepG2,chr6_+_32974461_32974765_32975020_32975112_32975383_32975521_ENCSR003EKR_CTRL-1,-0.062,0.0,0.0,0.0,0.37028637711109386
EIF3H_1_binding,EIF3H,1,HepG2,chr2_+_32445520_32445668_32448794_32448928_32453807_32453942_ENCSR042QTH_CTRL-1,0.061,0.0,0.0,0.0,1.0
EIF3H_2_binding,EIF3H,2,HepG2,chr13_-_51950161_51950006_51949796_51949661_51946478_51946283_ENCSR003EKR_CTRL-1,-0.004,-0.13772528,0.001035233,-0.1387605,1.0
EIF3H_2_binding,EIF3H,2,HepG2,chr9_+_69218256_69218359_69220886_69221496_69225303_69225407_ENCSR042QTH_CTRL-1,0.001,-0.006030676,0.000048094553,-0.0060787704,1.0
EIF3H_2_binding,EIF3H,2,HepG2,chr3_+_49962575_49962685_50048244_50048319_50054334_50054395_ENCSR003EKR_CTRL-1,0.003,-0.006911726,0.000054749416,-0.0069664754,1.0
EIF3H_2_binding,EIF3H,2,HepG2,chr3_+_49962575_49962685_49967469_49968748_49972058_49972148_ENCSR003EKR_CTRL-1,0.045,-0.0069138394,0.00005476799,-0.006968607,0.49010131376299704
EIF3H_2_binding,EIF3H,2,HepG2,chr11_+_121555041_121555318_121557313_121557405_121558590_121558837_ENCSR003EKR_CTRL-1,0.002,-0.0065939724,0.00005234357,-0.006646316,1.0
EIF3H_2_binding,EIF3H,2,HepG2,chr6_-_31736545_31736482_31736412_31736261_31734263_31734153_ENCSR237YZT_CTRL-1,0.001,-0.12953687,0.000962724,-0.13049959,1.0
EIF3H_2_binding,EIF3H,2,HepG2,chr10_+_21595330_21595440_21612347_21612451_21614830_21614924_ENCSR067GHD_CTRL-1,0.004,-0.006072308,0.000049342772,-0.006121651,1.0
EIF3H_2_binding,EIF3H,2,HepG2,chr20_-_35035308_35035122_35021356_35021189_35016139_35016007_ENCSR003EKR_CTRL-1,0.015,-0.12472421,0.0009424865,-0.1256667,0.6051981028299634
EIF3H_2_binding,EIF3H,2,HepG2,chr13_-_51950161_51950006_51949796_51949715_51946478_51946283_ENCSR003EKR_CTRL-2,-0.01,-0.0069120703,0.000054753957,-0.006966824,1.0
EIF3H_2_binding,EIF3H,2,HepG2,chr5_+_14297071_14297263_14304460_14304592_14316512_14316743_ENCSR067GHD_CTRL-1,0.014,-0.006913077,0.000054762808,-0.00696784,1.0
EIF3H_2_binding,EIF3H,2,HepG2,chr16_+_30722121_30722286_30722562_30722748_30722962_30723229_ENCSR042QTH_CTRL-1,0.015,-0.0069138394,0.00005476799,-0.006968607,1.0
EIF3H_2_binding,EIF3H,2,HepG2,chr6_-_89772721_89772572_89771621_89771560_89762530_89762318_ENCSR246RRQ_CTRL-2,-0.014,-0.0069168746,0.000055822165,-0.0069726966,1.0
EIF3H_2_binding,EIF3H,2,HepG2,chr9_+_114235598_114235652_114236980_114237034_114237661_114237715_ENCSR003EKR_CTRL-1,0.004,-0.01346382,0.00005279789,-0.013516618,1.0
