Feature,RBP-IS-KD-Target,Position,cell_line,index,dPSI,CTRL_SHAP,KD_SHAP,CTRL - KD Local SHAP,FDR
IGF2BP1_1_binding,IGF2BP1,1,K562,chr11_-_73720899_73720845_73718890_73718784_73716362_73716250_ENCSR031RRO_CTRL-1,-0.012,-0.009249939,0.000099872566,-0.009349811,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr2_-_61533903_61533771_61526521_61525491_61522683_61522610_ENCSR031RRO_CTRL-1,0.002,0.015784834,-0.00055576814,0.016340602,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr3_+_9428822_9429009_9433844_9433950_9434333_9434485_ENCSR031RRO_CTRL-1,0.017,-0.07809599,0.0006426709,-0.07873866,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr3_+_9428822_9429009_9429826_9430051_9433844_9433950_ENCSR031RRO_CTRL-1,0.113,-0.13146749,0.0013347829,-0.13280228,0.5572512541643028
IGF2BP1_1_binding,IGF2BP1,1,K562,chr10_+_35516522_35516623_35530123_35530243_35553018_35553183_ENCSR174OYC_CTRL-1,-0.016,0.008022102,0.00011028873,0.0079118125,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr5_+_146251710_146251875_146258448_146258593_146260744_146260898_ENCSR174OYC_CTRL-1,-0.006,-0.008869962,0.0001031595,-0.008973122,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr3_+_150564298_150564381_150565190_150565226_150567692_150567766_ENCSR031RRO_CTRL-1,-0.001,-0.009416076,0.00011315985,-0.009529236,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr10_+_28614566_28614685_28616172_28616362_28617656_28617784_ENCSR031RRO_CTRL-1,-0.006,-0.016142039,0.00028646376,-0.016428502,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr12_+_53462480_53462567_53465931_53465973_53467220_53467293_ENCSR031RRO_CTRL-1,-0.011,-0.033211708,0.0008624559,-0.034074165,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr6_-_17675033_17674904_17669546_17669429_17665385_17665238_ENCSR129RWD_CTRL-1,0.01,-0.001513867,0.00011740079,-0.0016312678,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr8_-_108228391_108228266_108214716_108214606_108203503_108203400_ENCSR084SCN_CTRL-1,-0.005,-0.00677392,0.00010099157,-0.0068749115,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr15_+_43765449_43765566_43765886_43766012_43766727_43766910_ENCSR032YMP_CTRL-1,0.0,0.021805294,-0.0029928584,0.024798153,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr3_-_51995106_51995041_51994857_51994772_51994126_51993627_ENCSR031RRO_CTRL-1,0.001,-0.17422548,0.0019394786,-0.17616495,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr2_+_159745769_159745937_159747804_159748903_159752401_159752571_ENCSR031RRO_CTRL-1,-0.002,0.007868639,0.00010766993,0.0077609695,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr2_-_171053853_171053760_171049950_171049813_171046362_171045230_ENCSR572FFX_CTRL-1,0.004,-0.009225352,0.00010335428,-0.009328706,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr4_-_82844509_82844385_82842481_82842184_82830975_82830936_ENCSR031RRO_CTRL-1,0.001,0.00952759,0.00009153575,0.009436054,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr11_-_73720899_73720845_73707513_73707419_73679720_73679653_ENCSR031RRO_CTRL-1,-0.018,-0.009274592,0.00010004615,-0.009374638,0.7541475757847914
IGF2BP1_1_binding,IGF2BP1,1,K562,chr14_-_39045324_39045162_39042872_39042785_39040887_39040731_ENCSR031RRO_CTRL-1,-0.011,-0.009290202,0.00010314524,-0.0093933465,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr14_+_101786120_101786183_101818991_101819085_101824013_101824229_ENCSR031RRO_CTRL-2,-0.037,-0.07547492,0.0015865412,-0.07706146,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr1_+_51750144_51750195_51760689_51760780_51765821_51765856_ENCSR032YMP_CTRL-1,-0.018,-0.0365116,0.00040614684,-0.036917746,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr1_-_50705891_50705785_50655528_50655441_50596216_50596120_ENCSR032YMP_CTRL-1,-0.002,-0.030242547,0.0003769241,-0.030619472,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr13_+_27430532_27430621_27432730_27432804_27434804_27435034_ENCSR031RRO_CTRL-1,0.002,-0.018133003,0.000030205434,-0.018163208,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr14_-_65102504_65102303_65093815_65093707_65076663_65075123_ENCSR031RRO_CTRL-1,0.016,-0.009131199,0.00010113284,-0.009232332,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr2_-_171053853_171053760_171050174_171050063_171049950_171049813_ENCSR031RRO_CTRL-1,-0.007,-0.009239389,0.00010273103,-0.00934212,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr20_+_18548608_18548770_18551088_18551175_18554234_18554390_ENCSR031RRO_CTRL-1,0.0,-0.009290202,0.00010314524,-0.0093933465,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr2_-_61533903_61533771_61526521_61526419_61522683_61522610_ENCSR031RRO_CTRL-1,0.0,0.016179178,-0.00056991464,0.016749093,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr9_-_128180523_128180414_128179415_128178988_128178904_128178708_ENCSR031RRO_CTRL-1,-0.001,-0.016049523,0.00039000282,-0.016439525,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr1_+_51761866_51761971_51765821_51765981_51772604_51772723_ENCSR032YMP_CTRL-1,-0.001,0.006239921,0.0001009646,0.006138956,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr6_-_43560303_43560177_43558591_43558500_43555964_43555835_ENCSR031RRO_CTRL-1,-0.017,-0.0091275945,0.00010106234,-0.009228657,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr4_+_151102870_151103079_151104176_151104286_151104471_151104490_ENCSR031RRO_CTRL-1,0.001,-0.08606426,0.00088820496,-0.08695246,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr1_-_51803964_51803813_51800683_51800555_51794854_51794822_ENCSR084SCN_CTRL-1,0.002,-0.020230792,0.00040139066,-0.020632183,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr14_+_101883431_101883562_101890236_101890296_101892999_101893053_ENCSR031RRO_CTRL-1,0.002,-0.019522075,0.00009692779,-0.019619003,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr5_+_79619993_79620083_79623251_79623489_79640850_79640965_ENCSR031RRO_CTRL-1,0.008,0.0019194525,-0.00014038343,0.002059836,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr13_+_26254103_26254769_26337566_26337642_26349071_26349182_ENCSR031RRO_CTRL-1,-0.033,-0.009290202,0.00010314524,-0.0093933465,0.9842939970590081
IGF2BP1_1_binding,IGF2BP1,1,K562,chr1_-_167548121_167548001_167546285_167546100_167542301_167541012_ENCSR031RRO_CTRL-1,-0.001,-0.011796802,-0.0024738342,-0.009322968,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr11_+_75400693_75400777_75401639_75401733_75402351_75402379_ENCSR129RWD_CTRL-1,-0.0,-0.11799636,0.0012423251,-0.11923868,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr11_-_61965515_61965368_61965112_61964986_61964891_61964284_ENCSR031RRO_CTRL-1,-0.0,-0.025323834,-0.000057795296,-0.025266038,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr4_-_82827612_82827368_82824674_82824554_82821108_82821036_ENCSR031RRO_CTRL-1,0.001,0.0028834657,0.0006752246,0.0022082413,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr10_+_35525963_35525999_35529972_35530030_35530123_35530243_ENCSR031RRO_CTRL-1,0.001,-0.009976508,0.00010715681,-0.010083665,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr8_-_108240075_108239957_108236203_108236160_108235102_108234283_ENCSR143COQ_CTRL-1,0.0,-0.0054529686,-0.00038227587,-0.005070693,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr17_-_1674680_1674441_1673892_1673745_1673567_1673356_ENCSR032YMP_CTRL-1,0.003,-0.023358164,0.00038387458,-0.023742039,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr4_+_109462900_109463644_109473003_109473186_109481676_109481781_ENCSR031RRO_CTRL-1,0.005,-0.019799437,0.0007223545,-0.020521792,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr1_+_171583955_171584187_171584418_171584526_171587002_171587221_ENCSR032YMP_CTRL-1,0.002,-0.0081734825,0.00010376041,-0.008277243,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr8_-_67051341_67051229_67047859_67047684_67045960_67045811_ENCSR031RRO_CTRL-1,-0.0,-0.009290202,0.00010314524,-0.0093933465,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr20_+_31538178_31538261_31544946_31545035_31550063_31550121_ENCSR031RRO_CTRL-1,-0.003,-0.009316314,0.000103474755,-0.009419789,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr15_+_66716420_66716498_66717011_66717140_66780996_66781313_ENCSR031RRO_CTRL-1,-0.001,-0.009441717,0.000111514164,-0.00955323,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr2_-_65098066_65097970_65091078_65090982_65088690_65086854_ENCSR031RRO_CTRL-1,0.012,0.03456686,-0.004707921,0.039274782,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr4_+_109462900_109463644_109481676_109481781_109491326_109491407_ENCSR031RRO_CTRL-1,-0.052,-0.039897896,0.000742594,-0.040640492,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr2_-_187554349_187554199_187529485_187529363_187520613_187520541_ENCSR031RRO_CTRL-1,-0.025,-0.006548318,0.000100003395,-0.0066483216,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr7_-_6474284_6474183_6469754_6469595_6466323_6466070_ENCSR031RRO_CTRL-1,0.003,-0.0030511725,-0.0019328377,-0.0011183348,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr16_+_20777372_20777580_20779796_20779907_20780713_20780857_ENCSR031RRO_CTRL-1,0.002,-0.023652164,0.00024785096,-0.023900015,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr9_-_112232238_112232098_112231413_112231379_112228472_112228379_ENCSR084SCN_CTRL-1,0.004,-0.006909906,0.0005266453,-0.007436551,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr12_-_24894475_24894274_24881411_24881300_24878649_24878529_ENCSR031RRO_CTRL-1,-0.01,-0.018619427,0.00010282056,-0.018722247,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr12_+_50795908_50796009_50809455_50809589_50814279_50814368_ENCSR031RRO_CTRL-1,-0.022,-0.009218069,0.000102050406,-0.009320119,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr12_-_56615607_56615218_56615128_56615013_56614138_56613952_ENCSR084SCN_CTRL-1,0.011,-0.11441398,0.0012347718,-0.11564875,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr12_+_64434506_64434623_64434793_64434909_64435626_64435674_ENCSR031RRO_CTRL-1,-0.002,-0.009266127,0.000101275255,-0.009367402,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr6_+_31636208_31636419_31636509_31636608_31636732_31636945_ENCSR031RRO_CTRL-1,-0.0,-0.009635406,0.0002244586,-0.009859865,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr1_-_202333555_202333449_202333335_202333236_202333093_202333009_ENCSR031RRO_CTRL-1,0.0,0.023394806,-0.004016007,0.027410813,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr12_+_53467220_53467293_53467804_53467843_53468776_53468832_ENCSR031RRO_CTRL-1,0.064,-0.08252588,0.0005825557,-0.08310843,0.1161376751160483
IGF2BP1_1_binding,IGF2BP1,1,K562,chr7_-_92234923_92234807_92234592_92234448_92226682_92226525_ENCSR031RRO_CTRL-1,-0.007,-0.020054959,0.00039707095,-0.02045203,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr5_+_146251710_146251875_146254942_146255092_146260744_146260898_ENCSR344XID_CTRL-1,-0.01,-0.009317937,0.00011820884,-0.009436146,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr14_+_96556174_96556413_96560648_96560711_96564954_96564988_ENCSR031RRO_CTRL-1,-0.024,-0.021700677,0.00010273103,-0.021803407,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr1_+_171579353_171579466_171579827_171579964_171583955_171584187_ENCSR031RRO_CTRL-1,-0.002,-0.016571965,0.00027919532,-0.01685116,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr8_-_108217460_108217333_108216513_108216411_108214716_108214606_ENCSR031RRO_CTRL-1,-0.0,-0.009679346,0.00022827217,-0.009907618,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr3_-_13373873_13373717_13372032_13371833_13366091_13365945_ENCSR031RRO_CTRL-1,0.004,-0.06870265,0.00057354104,-0.06927619,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr8_-_96231940_96231773_96231515_96231225_96231132_96230714_ENCSR031RRO_CTRL-1,-0.004,-0.009221795,0.0001024013,-0.009324197,0.9886061827109816
IGF2BP1_1_binding,IGF2BP1,1,K562,chr11_+_34456664_34456817_34461250_34461389_34464104_34464235_ENCSR031RRO_CTRL-1,0.004,-0.041259605,0.00046209953,-0.041721705,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr6_-_152975621_152974906_152973136_152973045_152972454_152972271_ENCSR084SCN_CTRL-1,0.008,-0.020110365,0.000116056486,-0.02022642,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr3_+_150564298_150564381_150567692_150567766_150567901_150567929_ENCSR031RRO_CTRL-1,0.003,-0.009697871,0.00012224546,-0.009820117,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr2_-_187554349_187554199_187529485_187529363_187503770_187503647_ENCSR031RRO_CTRL-1,-0.025,-0.006548318,0.000100003395,-0.0066483216,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr16_+_28835057_28835187_28835277_28835399_28835545_28835758_ENCSR129RWD_CTRL-1,0.002,-0.06658591,0.0008324006,-0.067418315,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr18_-_57562980_57562873_57559243_57559144_57554952_57554844_ENCSR031RRO_CTRL-1,-0.011,-0.02329082,0.00067648885,-0.023967309,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr12_+_56109229_56109293_56109856_56109935_56110398_56110477_ENCSR031RRO_CTRL-1,0.001,0.007669422,0.00010105409,0.0075683678,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr13_+_27430532_27430621_27432730_27432804_27434138_27434150_ENCSR031RRO_CTRL-1,0.018,-0.04978915,0.0007649925,-0.05055414,0.4885164601236888
IGF2BP1_1_binding,IGF2BP1,1,K562,chr5_-_32444328_32444228_32420103_32419820_32415187_32414968_ENCSR031RRO_CTRL-1,-0.03,-0.021031588,0.000096440635,-0.021128029,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr1_+_51750144_51750195_51756319_51756358_51760665_51760780_ENCSR031RRO_CTRL-1,0.012,-0.043017842,0.0010530613,-0.044070903,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr1_+_183544929_183545312_183549207_183549288_183549763_183549923_ENCSR031RRO_CTRL-1,0.006,-0.0036736173,0.00022762429,-0.0039012416,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr12_+_55968048_55968169_55968777_55968948_55971043_55971099_ENCSR031RRO_CTRL-1,-0.003,-0.0068097664,0.00010287864,-0.006912645,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr1_-_150236064_150235732_150230693_150230570_150229237_150229071_ENCSR031RRO_CTRL-1,-0.008,-0.009276995,0.000104490944,-0.009381486,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr12_+_53459271_53459403_53460330_53460686_53461014_53461143_ENCSR031RRO_CTRL-1,-0.0,-0.022044888,0.00022546812,-0.022270355,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr12_+_50795908_50796009_50809455_50809589_50814009_50814192_ENCSR031RRO_CTRL-1,-0.008,-0.009221882,0.00010177436,-0.009323656,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr6_-_53291963_53291775_53290189_53290094_53276256_53276178_ENCSR031RRO_CTRL-1,-0.001,-0.031779308,0.0007765498,-0.032555856,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr16_-_3793626_3793385_3792094_3791980_3782926_3782683_ENCSR031RRO_CTRL-1,-0.021,-0.060359664,0.00067762926,-0.061037295,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr1_-_150236064_150235732_150230693_150230570_150226795_150226607_ENCSR620PUP_CTRL-2,0.305,-0.009092069,0.00010596757,-0.009198037,0.02227233244703546
IGF2BP1_1_binding,IGF2BP1,1,K562,chr1_-_150235983_150235732_150229144_150229071_150226795_150226607_ENCSR031RRO_CTRL-1,0.01,-0.009071195,0.00010580587,-0.009177,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr12_+_55968048_55968169_55968777_55968948_55969474_55969576_ENCSR031RRO_CTRL-1,-0.003,-0.007866578,0.00011142749,-0.007978005,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr1_-_114725333_114725220_114724002_114723882_114720717_114720215_ENCSR031RRO_CTRL-1,0.0,-0.009040561,0.00010943421,-0.009149995,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr4_-_82842481_82842184_82830975_82830936_82829058_82828999_ENCSR031RRO_CTRL-1,-0.003,-0.025676956,0.00032780736,-0.026004763,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr19_+_35160708_35160801_35166141_35166325_35169565_35169880_ENCSR084SCN_CTRL-1,0.004,-0.008853022,0.00013709933,-0.008990121,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr2_-_175114108_175113993_175111654_175111567_175097593_175097443_ENCSR031RRO_CTRL-1,0.011,-0.005130959,0.00008574301,-0.0052167024,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr2_-_65098066_65097970_65091078_65090982_65089070_65088938_ENCSR031RRO_CTRL-1,0.004,0.034592304,-0.004708287,0.03930059,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr2_+_203380207_203380384_203391045_203391143_203394699_203394846_ENCSR032YMP_CTRL-1,-0.016,-0.009290202,0.00010314524,-0.0093933465,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr22_+_20583112_20583247_20583329_20583393_20584358_20584425_ENCSR031RRO_CTRL-1,-0.0,-0.07390429,0.00062976975,-0.07453406,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr6_+_87612088_87612248_87616313_87616427_87621353_87621487_ENCSR031RRO_CTRL-1,-0.028,-0.020108743,0.00010314524,-0.020211888,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr17_+_16439326_16440253_16441073_16441130_16470301_16470371_ENCSR031RRO_CTRL-1,-0.001,-0.082519986,0.0006874972,-0.08320748,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr16_-_56389375_56389184_56388853_56388757_56386022_56385918_ENCSR031RRO_CTRL-1,-0.008,-0.011924921,0.00009091367,-0.012015834,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr8_-_100713181_100713086_100712789_100712651_100712457_100712361_ENCSR031RRO_CTRL-1,0.0,-0.04602477,0.0008290185,-0.04685379,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr15_+_66716420_66716498_66717008_66717140_66780996_66781313_ENCSR031RRO_CTRL-1,-0.001,-0.009441717,0.000111514164,-0.00955323,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr2_-_61537640_61537561_61534678_61534557_61533903_61533771_ENCSR031RRO_CTRL-1,-0.035,-0.019993285,0.00010279182,-0.020096077,0.1949160096497537
IGF2BP1_1_binding,IGF2BP1,1,K562,chr6_-_17669546_17669429_17669337_17669292_17665385_17665238_ENCSR084SCN_CTRL-1,0.001,-0.027361449,0.00016146248,-0.027522912,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr7_-_128984259_128984167_128982324_128982247_128980031_128979970_ENCSR031RRO_CTRL-1,0.004,-0.009317517,0.00010662377,-0.009424141,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr1_-_53809746_53809694_53807791_53807655_53806517_53806424_ENCSR031RRO_CTRL-1,0.002,-0.008536279,0.00009311566,-0.008629395,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr5_-_43295917_43295751_43294861_43294690_43294162_43294055_ENCSR084SCN_CTRL-1,0.0,-0.057290427,-0.003063693,-0.054226734,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr3_+_9428822_9429009_9433844_9433950_9434276_9434485_ENCSR031RRO_CTRL-1,-0.007,-0.080610834,0.00067506375,-0.0812859,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr1_-_28035679_28035543_28017239_28017153_28013294_28013110_ENCSR031RRO_CTRL-1,-0.002,-0.015160275,0.00010411298,-0.015264387,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr1_-_41070631_41070594_41048890_41048689_41046598_41046406_ENCSR031RRO_CTRL-1,-0.002,-0.017787533,0.00028410013,-0.018071633,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr8_+_99192875_99193057_99274197_99274332_99275080_99275254_ENCSR718EWL_CTRL-1,-0.028,-0.02027447,0.00040155658,-0.020676026,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr6_-_34696847_34696445_34654779_34654624_34646798_34646600_ENCSR084SCN_CTRL-1,0.001,-0.008711987,0.0002148747,-0.008926862,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr14_+_96556174_96556413_96562818_96562893_96564954_96564988_ENCSR031RRO_CTRL-1,-0.024,-0.09553826,0.0006955353,-0.09623379,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr9_-_128180523_128180414_128179415_128179072_128178904_128178708_ENCSR031RRO_CTRL-1,-0.001,-0.013898134,0.00039000282,-0.014288137,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr3_+_9428822_9429009_9433369_9433562_9433844_9433878_ENCSR031RRO_CTRL-1,0.061,-0.009086909,0.00009932592,-0.009186234,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr3_+_182898684_182898772_182905793_182905919_182913860_182913978_ENCSR031RRO_CTRL-1,-0.001,-0.008977199,0.000098683464,-0.009075883,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr11_+_75400693_75400824_75401639_75402446_75404019_75404207_ENCSR031RRO_CTRL-1,-0.0,-0.0058575505,0.00008077141,-0.005938322,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr14_+_101786120_101786183_101818991_101819085_101856685_101856885_ENCSR031RRO_CTRL-1,-0.003,-0.07547492,0.0015865412,-0.07706146,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr8_-_100705672_100705588_100705056_100704925_100704390_100704113_ENCSR031RRO_CTRL-1,-0.0,-0.060924657,0.0007003577,-0.061625015,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr10_-_5766638_5766493_5766295_5766240_5766152_5765222_ENCSR031RRO_CTRL-1,0.002,-0.013832693,0.00011193578,-0.013944629,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr1_-_114730422_114730257_114727090_114726982_114726386_114726210_ENCSR032YMP_CTRL-1,-0.001,-0.0068448586,0.000102868464,-0.006947727,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr10_-_27149040_27148905_27145590_27145427_27136385_27136275_ENCSR031RRO_CTRL-1,0.013,0.00061589543,0.00010317942,0.000512716,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr22_+_16614076_16614178_16622840_16622897_16637039_16637090_ENCSR031RRO_CTRL-1,-0.056,-0.015750777,0.0002496696,-0.016000446,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr1_-_155188212_155188162_155187858_155187721_155187576_155187454_ENCSR032YMP_CTRL-2,0.045,0.033360433,-0.0041797613,0.037540194,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr22_+_37851279_37851490_37855564_37855644_37862968_37863033_ENCSR031RRO_CTRL-1,0.002,-0.018574832,0.00021973152,-0.018794563,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr4_-_121819579_121819371_121818913_121818799_121818177_121818043_ENCSR031RRO_CTRL-1,0.0,-0.08141505,0.00070715725,-0.08212221,1.0
