Feature,RBP-IS-KD-Target,Position,cell_line,index,dPSI,CTRL_SHAP,KD_SHAP,CTRL - KD Local SHAP,FDR
GARS_3_binding,GARS,3,K562,chr19_+_12938577_12939235_12939427_12939631_12940052_12940147_ENCSR031RRO_CTRL-1,-0.001,0.0,0.0,0.0,1.0
GARS_3_binding,GARS,3,K562,chr6_-_31539274_31539146_31538855_31538762_31536683_31536499_ENCSR084SCN_CTRL-1,0.0,0.0,0.0,0.0,1.0
GARS_4_binding,GARS,4,K562,chr22_+_30889176_30889234_30889489_30889636_30890727_30890973_ENCSR031RRO_CTRL-1,0.007,0.0,0.0,0.0,1.0
GARS_4_binding,GARS,4,K562,chr3_+_186787126_186787264_186787478_186787584_186789124_186789140_ENCSR620PUP_CTRL-2,0.002,0.0,0.0,0.0,1.0
GARS_4_binding,GARS,4,K562,chr3_+_186787126_186787264_186787494_186787584_186787802_186787882_ENCSR031RRO_CTRL-1,0.006,0.0,0.0,0.0,0.852150268098439
GARS_4_binding,GARS,4,K562,chr5_+_139278326_139278408_139278564_139278740_139279050_139279129_ENCSR031RRO_CTRL-1,0.002,0.0,0.0,0.0,1.0
GARS_4_binding,GARS,4,K562,chr19_-_48617415_48617315_48616824_48616725_48616202_48616078_ENCSR031RRO_CTRL-1,-0.0,0.0,0.0,0.0,1.0
GARS_4_binding,GARS,4,K562,chr17_-_5530704_5530480_5521786_5521523_5501872_5501384_ENCSR031RRO_CTRL-1,-0.021,0.0,0.0,0.0,1.0
GARS_4_binding,GARS,4,K562,chr15_-_66504827_66504787_66503529_66503357_66503164_66502611_ENCSR032YMP_CTRL-1,-0.0,0.0,0.0,0.0,1.0
GARS_4_binding,GARS,4,K562,chr22_+_32474797_32475124_32479132_32479275_32483896_32484124_ENCSR031RRO_CTRL-1,0.013,0.0,0.0,0.0,0.410557300718299
GARS_4_binding,GARS,4,K562,chr3_+_186787126_186787264_186787494_186787584_186789124_186789881_ENCSR031RRO_CTRL-1,0.001,0.0,0.0,0.0,1.0
GARS_4_binding,GARS,4,K562,chr16_-_84617583_84617500_84590262_84590104_84566955_84565593_ENCSR031RRO_CTRL-1,0.001,0.0,0.0,0.0,1.0
GARS_4_binding,GARS,4,K562,chr19_-_48617415_48617315_48616824_48616725_48615946_48615365_ENCSR031RRO_CTRL-1,-0.0,0.0,0.0,0.0,1.0
GARS_4_binding,GARS,4,K562,chr3_+_186787126_186787264_186787478_186787584_186787802_186787882_ENCSR031RRO_CTRL-1,0.007,0.0,0.0,0.0,1.0
GARS_4_binding,GARS,4,K562,chr19_+_49487607_49487644_49489849_49490090_49490231_49490297_ENCSR031RRO_CTRL-1,-0.016,0.0,0.0,0.0,1.0
GARS_4_binding,GARS,4,K562,chr20_-_34290449_34290331_34285634_34285439_34281165_34280267_ENCSR031RRO_CTRL-1,0.001,0.0,0.0,0.0,1.0
GARS_4_binding,GARS,4,K562,chr22_+_32474675_32475124_32478980_32479275_32483896_32483983_ENCSR031RRO_CTRL-1,0.012,0.0,0.0,0.0,0.3618434132060555
GARS_4_binding,GARS,4,K562,chr13_-_110906124_110906032_110893263_110893027_110883793_110883697_ENCSR031RRO_CTRL-1,-0.031,0.0,0.0,0.0,1.0
GARS_4_binding,GARS,4,K562,chr22_+_32475256_32475398_32478980_32479275_32483896_32483983_ENCSR031RRO_CTRL-1,0.025,0.0,0.0,0.0,0.028808103219294376
GARS_4_binding,GARS,4,K562,chr17_-_5530704_5530480_5521786_5521523_5517887_5517745_ENCSR031RRO_CTRL-1,0.008,0.0,0.0,0.0,1.0
GARS_4_binding,GARS,4,K562,chr1_-_21895966_21895921_21890141_21889980_21888066_21887937_ENCSR143COQ_CTRL-1,-0.004,0.0,0.0,0.0,1.0
GARS_4_binding,GARS,4,K562,chr22_+_32475236_32475398_32479132_32479275_32483896_32484124_ENCSR031RRO_CTRL-1,0.027,0.0,0.0,0.0,0.0313273133073563
GARS_5_binding,GARS,5,K562,chr22_+_30889176_30889234_30889489_30889636_30890727_30890973_ENCSR031RRO_CTRL-1,0.007,0.0,0.0,0.0,1.0
GARS_5_binding,GARS,5,K562,chr17_+_28720263_28720328_28720413_28720430_28720706_28720890_ENCSR031RRO_CTRL-1,0.182,0.0,0.0,0.0,0.824520474036654
GARS_5_binding,GARS,5,K562,chr15_-_75455840_75455787_75436443_75436345_75430408_75430186_ENCSR174OYC_CTRL-1,-0.194,0.0,0.0,0.0,0.2478964097134827
GARS_5_binding,GARS,5,K562,chr15_-_75451746_75451422_75436443_75436345_75430408_75430186_ENCSR620PUP_CTRL-2,-0.101,0.0,0.0,0.0,1.0
GARS_5_binding,GARS,5,K562,chr17_+_28719990_28720030_28720413_28720430_28720706_28720890_ENCSR031RRO_CTRL-1,-0.0,0.0,0.0,0.0,1.0
GARS_5_binding,GARS,5,K562,chr6_-_31540534_31540321_31539274_31539146_31538855_31538762_ENCSR031RRO_CTRL-1,-0.004,0.0,0.0,0.0,1.0
GARS_5_binding,GARS,5,K562,chr19_+_3526979_3527062_3527630_3527814_3530791_3530857_ENCSR092WKG_CTRL-1,0.002,0.0,0.0,0.0,1.0
GARS_5_binding,GARS,5,K562,chr16_-_31500731_31500685_31499407_31499301_31496950_31496848_ENCSR031RRO_CTRL-1,0.011,0.0,0.0,0.0,0.982428544368181
GARS_5_binding,GARS,5,K562,chr2_+_63595422_63595519_63597398_63597574_63599169_63599288_ENCSR129RWD_CTRL-1,0.0,0.0,0.0,0.0,1.0
GARS_5_binding,GARS,5,K562,chr2_+_63588608_63589046_63597398_63597574_63599169_63599288_ENCSR031RRO_CTRL-1,0.008,0.0,0.0,0.0,1.0
GARS_5_binding,GARS,5,K562,chr7_-_5530590_5530523_5529663_5529160_5528719_5528469_ENCSR031RRO_CTRL-1,-0.0,0.0,0.0,0.0,1.0
GARS_5_binding,GARS,5,K562,chr2_-_70302056_70301924_70301603_70301407_70300980_70300839_ENCSR031RRO_CTRL-1,0.003,0.0,0.0,0.0,1.0
GARS_6_binding,GARS,6,K562,chr3_-_49028806_49028430_49028322_49028198_49027916_49027710_ENCSR031RRO_CTRL-1,-0.0,0.0,0.0,0.0,1.0
GARS_6_binding,GARS,6,K562,chr11_+_120336913_120337275_120407737_120407823_120420752_120420851_ENCSR129RWD_CTRL-1,0.068,0.0,0.0,0.0,0.6788686188967985
GARS_6_binding,GARS,6,K562,chr11_+_63902600_63902782_63903060_63903158_63904785_63905043_ENCSR032YMP_CTRL-1,0.004,0.0,0.0,0.0,1.0
GARS_6_binding,GARS,6,K562,chr19_-_48617877_48617790_48617415_48617315_48616824_48616725_ENCSR031RRO_CTRL-1,-0.0,0.0,0.0,0.0,1.0
GARS_6_binding,GARS,6,K562,chr4_+_1955160_1955340_1955692_1955849_1955982_1956158_ENCSR031RRO_CTRL-1,-0.0,0.0,0.0,0.0,1.0
GARS_6_binding,GARS,6,K562,chr11_+_120407737_120407823_120409393_120409450_120420752_120420851_ENCSR031RRO_CTRL-1,0.003,0.0,0.0,0.0,1.0
GARS_6_binding,GARS,6,K562,chr5_+_181055432_181056015_181058351_181058378_181059236_181059312_ENCSR092WKG_CTRL-2,-0.036,0.0,0.0,0.0,0.7370737907846393
GARS_6_binding,GARS,6,K562,chr16_+_2758853_2759047_2759351_2759402_2759568_2759661_ENCSR129RWD_CTRL-1,0.001,0.0,0.0,0.0,1.0
GARS_6_binding,GARS,6,K562,chr10_-_71825893_71825836_71822016_71821875_71820335_71820239_ENCSR032YMP_CTRL-1,-0.0,0.0,0.0,0.0,1.0
GARS_6_binding,GARS,6,K562,chr15_+_89276710_89276891_89278686_89278774_89281169_89281300_ENCSR031RRO_CTRL-1,0.005,0.0,0.0,0.0,1.0
GARS_6_binding,GARS,6,K562,chr16_-_84618077_84617837_84617583_84617500_84590262_84590104_ENCSR129RWD_CTRL-1,0.001,0.0,0.0,0.0,1.0
GARS_6_binding,GARS,6,K562,chr11_+_63903060_63903158_63903985_63904147_63904785_63905043_ENCSR031RRO_CTRL-1,0.108,0.0,0.0,0.0,0.013389829756136683
GARS_6_binding,GARS,6,K562,chr14_+_77708113_77708208_77710554_77710665_77710837_77710896_ENCSR031RRO_CTRL-1,0.002,0.0,0.0,0.0,1.0
GARS_6_binding,GARS,6,K562,chr2_-_70302056_70301924_70301603_70301407_70300980_70300839_ENCSR031RRO_CTRL-1,0.003,0.0,0.0,0.0,1.0
GARS_6_binding,GARS,6,K562,chr10_-_71825893_71825836_71822007_71821875_71820335_71820239_ENCSR032YMP_CTRL-1,-0.0,0.0,0.0,0.0,1.0
