Feature,RBP-IS-KD-Target,Position,cell_line,index,dPSI,CTRL - KD Local SHAP,FDR
ELAVL1_1_binding,ELAVL1,1,K562,chr22_+_50208487_50208716_50210180_50210311_50210630_50210911_ENCSR031RRO_CTRL-1,-0.007,-0.034880385,1.0
ELAVL1_1_binding,ELAVL1,1,K562,chr20_+_49075317_49075520_49076979_49077064_49078560_49078622_ENCSR032YMP_CTRL-1,0.001,-0.0016135434,1.0
ELAVL1_1_binding,ELAVL1,1,K562,chr2_+_227536624_227536704_227536900_227536993_227551958_227552117_ENCSR031RRO_CTRL-1,-0.006,-0.001705391,1.0
ELAVL1_1_binding,ELAVL1,1,K562,chr1_-_31919368_31918969_31911826_31911695_31908960_31908657_ENCSR031RRO_CTRL-1,0.024,-0.0027116833,1.0
ELAVL1_1_binding,ELAVL1,1,K562,chr1_-_77722196_77722023_77721925_77721830_77721205_77721171_ENCSR031RRO_CTRL-1,0.021,-0.0017252365,1.0
ELAVL1_1_binding,ELAVL1,1,K562,chr7_-_12370864_12370655_12370509_12369544_12367493_12367356_ENCSR031RRO_CTRL-1,0.006,-0.0017252365,1.0
ELAVL1_1_binding,ELAVL1,1,K562,chr7_+_120950748_120950924_120951163_120951235_120953303_120953404_ENCSR031RRO_CTRL-1,0.002,-0.0017087888,1.0
ELAVL1_1_binding,ELAVL1,1,K562,chr19_+_49496453_49496471_49497193_49497282_49497519_49498046_ENCSR031RRO_CTRL-1,-0.001,-0.0025506811,1.0
ELAVL1_1_binding,ELAVL1,1,K562,chr12_-_110499546_110499456_110498859_110498819_110496203_110496011_ENCSR620PUP_CTRL-2,-0.087,-0.042819984,1.0
ELAVL1_1_binding,ELAVL1,1,K562,chr18_-_1358760_1358725_1353462_1353406_1276077_1275965_ENCSR031RRO_CTRL-1,-0.027,-0.0017204619,1.0
ELAVL1_1_binding,ELAVL1,1,K562,chr12_+_101714503_101714645_101714883_101715076_101716727_101716812_ENCSR031RRO_CTRL-1,-0.004,-0.03474488,1.0
ELAVL1_1_binding,ELAVL1,1,K562,chr22_+_20573677_20575232_20582610_20582747_20582839_20582967_ENCSR031RRO_CTRL-1,-0.01,-0.0016244263,1.0
ELAVL1_1_binding,ELAVL1,1,K562,chr1_+_70228421_70228555_70231858_70231975_70232267_70232375_ENCSR031RRO_CTRL-1,-0.047,-0.019692171,0.36440889592936043
ELAVL1_1_binding,ELAVL1,1,K562,chr1_+_151399589_151399727_151399980_151400185_151400441_151401355_ENCSR031RRO_CTRL-1,0.002,-0.0017279902,1.0
ELAVL1_1_binding,ELAVL1,1,K562,chr19_-_48616824_48616725_48616220_48616078_48615946_48615876_ENCSR031RRO_CTRL-1,0.001,-0.034805827,1.0
ELAVL1_1_binding,ELAVL1,1,K562,chr2_+_32463193_32463381_32464508_32464823_32465064_32465164_ENCSR031RRO_CTRL-1,-0.02,-0.0017252365,1.0
ELAVL1_1_binding,ELAVL1,1,K562,chr16_+_31189119_31189226_31189664_31189794_31190039_31190120_ENCSR031RRO_CTRL-1,-0.0,-0.0016316427,1.0
ELAVL1_1_binding,ELAVL1,1,K562,chr1_-_227068701_227068653_227051985_227051880_227048010_227047926_ENCSR031RRO_CTRL-1,0.146,-0.0017252365,1.0
ELAVL1_1_binding,ELAVL1,1,K562,chr4_-_77075693_77075471_77066405_77066248_77058635_77058506_ENCSR031RRO_CTRL-1,-0.0,-0.0016793263,1.0
ELAVL1_1_binding,ELAVL1,1,K562,chr12_-_110499546_110499534_110496203_110496011_110493231_110492920_ENCSR084SCN_CTRL-1,0.005,-0.0017585782,1.0
ELAVL1_1_binding,ELAVL1,1,K562,chr18_-_1358760_1358725_1278633_1278567_1276087_1275965_ENCSR031RRO_CTRL-1,0.17,-0.0017252365,1.0
ELAVL1_1_binding,ELAVL1,1,K562,chr1_-_31919109_31918969_31915987_31915894_31908960_31906420_ENCSR031RRO_CTRL-1,0.003,-0.0015572681,1.0
ELAVL1_1_binding,ELAVL1,1,K562,chr3_+_182898606_182898772_182902480_182902566_182913860_182913994_ENCSR031RRO_CTRL-1,0.007,-0.0017252365,1.0
ELAVL1_2_binding,ELAVL1,2,K562,chr6_+_37929958_37929999_38003690_38003783_38061592_38061775_ENCSR031RRO_CTRL-1,-0.033,-0.000048333823,0.012888654485788985
ELAVL1_2_binding,ELAVL1,2,K562,chr11_-_12989547_12989455_12965214_12965107_12962763_12961841_ENCSR031RRO_CTRL-1,-0.073,-0.000048333823,0.22274172381398338
ELAVL1_2_binding,ELAVL1,2,K562,chr12_-_56643587_56643402_56642831_56642672_56642580_56642457_ENCSR031RRO_CTRL-1,-0.001,-0.000033850574,1.0
ELAVL1_2_binding,ELAVL1,2,K562,chr3_-_194425529_194425341_194413839_194413758_194406116_194402671_ENCSR032YMP_CTRL-1,0.027,-0.00004612904,1.0
ELAVL1_2_binding,ELAVL1,2,K562,chr3_-_157152241_157152176_157151930_157151916_157150381_157150281_ENCSR031RRO_CTRL-1,-0.037,-0.000048333823,1.0
ELAVL1_2_binding,ELAVL1,2,K562,chr11_-_12989537_12989455_12988466_12988401_12980999_12980486_ENCSR092WKG_CTRL-1,-0.039,-0.03588818,1.0
ELAVL1_2_binding,ELAVL1,2,K562,chr11_-_12989537_12989455_12988466_12988401_12965214_12965107_ENCSR031RRO_CTRL-1,0.06,-0.000048333823,0.5242174444680666
ELAVL1_2_binding,ELAVL1,2,K562,chr14_-_23068671_23067313_23066008_23065965_23064488_23064354_ENCSR031RRO_CTRL-1,0.001,-0.000049953305,1.0
ELAVL1_2_binding,ELAVL1,2,K562,chr11_-_12989539_12989455_12986144_12986039_12962763_12961841_ENCSR031RRO_CTRL-1,-0.029,-0.000048333823,1.0
ELAVL1_2_binding,ELAVL1,2,K562,chr17_+_58703195_58703329_58709858_58709990_58720745_58720812_ENCSR031RRO_CTRL-1,-0.008,-0.000048333823,1.0
ELAVL1_2_binding,ELAVL1,2,K562,chr20_+_35871649_35871829_35899369_35899648_35913248_35913316_ENCSR031RRO_CTRL-1,0.089,-0.000054227967,0.1243818817471485
ELAVL1_2_binding,ELAVL1,2,K562,chr4_+_55964865_55965859_55969062_55969128_55971269_55971408_ENCSR031RRO_CTRL-1,0.024,-0.000048333823,1.0
ELAVL1_2_binding,ELAVL1,2,K562,chr11_-_12989539_12989455_12986144_12986039_12965214_12965107_ENCSR031RRO_CTRL-1,0.093,-0.000048333823,0.3283367028180825
ELAVL1_2_binding,ELAVL1,2,K562,chr2_-_70229091_70229058_70228462_70228343_70227822_70227734_ENCSR031RRO_CTRL-1,-0.102,-0.000046280133,0.2919766125468281
ELAVL1_2_binding,ELAVL1,2,K562,chr11_-_12989539_12989455_12986144_12986039_12980909_12980037_ENCSR031RRO_CTRL-1,0.055,-0.0342116,0.8843960772850534
ELAVL1_2_binding,ELAVL1,2,K562,chr6_+_75634706_75634811_75647730_75647801_75659261_75659407_ENCSR031RRO_CTRL-1,0.006,-0.000054227967,1.0
ELAVL1_2_binding,ELAVL1,2,K562,chr2_-_197420542_197420427_197418951_197418895_197418588_197418508_ENCSR031RRO_CTRL-1,-0.001,-0.000044332985,1.0
ELAVL1_2_binding,ELAVL1,2,K562,chr8_-_92758542_92758503_92718518_92718398_92699989_92699741_ENCSR620PUP_CTRL-2,0.035,-0.000048333823,1.0
ELAVL1_2_binding,ELAVL1,2,K562,chr8_+_22607968_22608065_22613016_22613136_22614091_22614314_ENCSR031RRO_CTRL-1,0.018,-0.000048333823,1.0
ELAVL1_2_binding,ELAVL1,2,K562,chr19_+_49496433_49496471_49497172_49497325_49497519_49497595_ENCSR031RRO_CTRL-1,-0.001,-0.000027216374,1.0
ELAVL1_2_binding,ELAVL1,2,K562,chr12_+_101714503_101714645_101716727_101716812_101723167_101723254_ENCSR031RRO_CTRL-1,0.003,-0.0030503967,1.0
ELAVL1_2_binding,ELAVL1,2,K562,chr1_+_52408568_52408690_52411114_52411200_52412513_52412624_ENCSR031RRO_CTRL-1,-0.001,-0.0000529116,1.0
ELAVL1_2_binding,ELAVL1,2,K562,chr17_+_30843912_30844039_30844834_30844916_30855142_30855327_ENCSR031RRO_CTRL-1,-0.014,0.0011892429,1.0
ELAVL1_2_binding,ELAVL1,2,K562,chr7_-_12374762_12374688_12373247_12372976_12370864_12370655_ENCSR031RRO_CTRL-1,-0.026,-0.000048333823,1.0
ELAVL1_2_binding,ELAVL1,2,K562,chr10_-_836506_836402_830977_830866_829734_829680_ENCSR032YMP_CTRL-1,0.021,-0.000048333823,1.0
ELAVL1_2_binding,ELAVL1,2,K562,chr10_+_45972448_45972730_45975453_45975512_45982522_45982616_ENCSR031RRO_CTRL-1,-0.025,-0.000048333823,0.19783162502309865
ELAVL1_2_binding,ELAVL1,2,K562,chr22_+_29286922_29287134_29288605_29288786_29292136_29292169_ENCSR031RRO_CTRL-1,0.019,0.0029500267,0.07249677459361033
ELAVL1_2_binding,ELAVL1,2,K562,chr11_-_12989537_12989455_12988466_12988401_12980909_12980037_ENCSR031RRO_CTRL-1,0.048,-0.0342116,0.869744120221676
ELAVL1_2_binding,ELAVL1,2,K562,chr2_-_169572171_169571652_169569252_169569183_169563350_169563224_ENCSR031RRO_CTRL-1,-0.015,-0.00004627714,1.0
ELAVL1_2_binding,ELAVL1,2,K562,chr12_+_4552982_4553147_4556352_4556502_4558856_4560018_ENCSR031RRO_CTRL-1,0.092,-0.00004839155,0.6707538757107854
ELAVL1_2_binding,ELAVL1,2,K562,chr6_+_75634706_75634811_75640686_75640704_75647730_75647801_ENCSR031RRO_CTRL-1,-0.086,-0.000048333823,0.8803695058381121
ELAVL1_2_binding,ELAVL1,2,K562,chr2_+_183133565_183133623_183151507_183151649_183157443_183157513_ENCSR031RRO_CTRL-1,0.021,-0.000048065667,1.0
ELAVL1_2_binding,ELAVL1,2,K562,chr17_+_35824077_35824198_35833906_35833941_35834565_35834598_ENCSR031RRO_CTRL-1,0.013,-0.000049974173,0.5621649164043871
ELAVL1_2_binding,ELAVL1,2,K562,chr14_-_23068671_23067313_23066008_23065965_23064485_23064354_ENCSR031RRO_CTRL-1,0.024,-0.000049953305,1.0
ELAVL1_2_binding,ELAVL1,2,K562,chr1_+_96804784_96804939_96806418_96806452_96806865_96806958_ENCSR620PUP_CTRL-2,-0.538,-0.000048333823,0.010567363602028621
ELAVL1_2_binding,ELAVL1,2,K562,chr22_+_29286922_29287134_29288605_29288755_29292136_29292169_ENCSR031RRO_CTRL-1,0.019,0.0029500267,0.070448530215294
ELAVL1_2_binding,ELAVL1,2,K562,chr6_+_75634706_75634811_75640683_75640704_75647730_75647801_ENCSR031RRO_CTRL-1,-0.009,-0.000047857135,1.0
ELAVL1_2_binding,ELAVL1,2,K562,chr16_-_57186040_57185824_57175700_57175538_57173869_57173772_ENCSR031RRO_CTRL-1,-0.549,-0.000048333823,0.0013802022879038497
ELAVL1_2_binding,ELAVL1,2,K562,chr11_-_12989537_12989455_12988466_12988401_12986144_12986039_ENCSR031RRO_CTRL-1,-0.039,-0.000048333823,1.0
ELAVL1_2_binding,ELAVL1,2,K562,chr17_+_59837854_59838212_59838311_59838397_59839767_59840207_ENCSR084SCN_CTRL-1,0.006,-0.000048065667,1.0
ELAVL1_2_binding,ELAVL1,2,K562,chr11_-_12989539_12989455_12986144_12986039_12980999_12980486_ENCSR031RRO_CTRL-1,-0.038,-0.03588818,1.0
ELAVL1_2_binding,ELAVL1,2,K562,chr11_+_75400693_75400824_75401639_75401733_75404019_75404207_ENCSR031RRO_CTRL-1,-0.0,-0.0073467195,1.0
ELAVL1_2_binding,ELAVL1,2,K562,chr22_+_29286922_29287134_29288605_29291599_29292136_29292169_ENCSR031RRO_CTRL-1,0.015,0.0029500267,0.22116545927403217
ELAVL1_2_binding,ELAVL1,2,K562,chr11_-_12989538_12989455_12984338_12984225_12962763_12961841_ENCSR031RRO_CTRL-2,-0.027,-0.000048333823,1.0
ELAVL1_2_binding,ELAVL1,2,K562,chr8_+_63169386_63169411_63172652_63172798_63175330_63175416_ENCSR031RRO_CTRL-1,0.012,-0.000048333823,1.0
ELAVL1_2_binding,ELAVL1,2,K562,chr11_-_12989537_12989455_12988466_12988401_12962763_12961841_ENCSR031RRO_CTRL-1,-0.037,-0.000048333823,0.9223200306112419
ELAVL1_2_binding,ELAVL1,2,K562,chr10_+_45972448_45972730_45982522_45982616_45988736_45988847_ENCSR032YMP_CTRL-1,-0.042,-0.000048333823,1.0
ELAVL1_2_binding,ELAVL1,2,K562,chr12_-_56643573_56643402_56642684_56642672_56642580_56642457_ENCSR031RRO_CTRL-1,-0.004,-0.000033850574,1.0
ELAVL1_2_binding,ELAVL1,2,K562,chr22_+_29286922_29287134_29288605_29288786_29291564_29291599_ENCSR084SCN_CTRL-1,-0.002,0.0029500267,1.0
ELAVL1_2_binding,ELAVL1,2,K562,chr11_+_75400693_75400824_75401639_75402446_75404019_75404207_ENCSR031RRO_CTRL-1,-0.0,-0.0073467195,1.0
ELAVL1_2_binding,ELAVL1,2,K562,chr1_-_193021195_193021096_193020381_193020306_193018820_193018404_ENCSR031RRO_CTRL-1,0.133,-0.000048333823,0.2147057020818932
ELAVL1_2_binding,ELAVL1,2,K562,chr12_+_56106161_56106716_56106989_56107095_56107186_56107219_ENCSR031RRO_CTRL-1,0.001,-0.000048333823,1.0
ELAVL1_2_binding,ELAVL1,2,K562,chr2_+_171715327_171715443_171725617_171725713_171725918_171725946_ENCSR032YMP_CTRL-1,0.001,-0.000048333823,1.0
ELAVL1_2_binding,ELAVL1,2,K562,chr3_+_23811457_23811510_23887566_23887699_23889111_23889216_ENCSR129RWD_CTRL-1,0.002,-0.00004354404,1.0
ELAVL1_2_binding,ELAVL1,2,K562,chr1_-_53930145_53930038_53928440_53928371_53923947_53923532_ENCSR031RRO_CTRL-1,-0.007,-0.000048333823,0.8069949037859224
ELAVL1_2_binding,ELAVL1,2,K562,chr16_+_28826239_28826390_28826861_28826923_28829400_28829492_ENCSR031RRO_CTRL-1,-0.005,0.001191628,1.0
ELAVL1_2_binding,ELAVL1,2,K562,chr3_+_23811457_23811510_23889111_23889259_23890508_23890872_ENCSR129RWD_CTRL-1,0.003,0.0012016852,1.0
ELAVL1_2_binding,ELAVL1,2,K562,chr1_-_193021195_193021096_193020381_193020306_193016395_193015758_ENCSR031RRO_CTRL-1,0.019,-0.000048333823,1.0
ELAVL1_2_binding,ELAVL1,2,K562,chr17_+_59837854_59838212_59838294_59838397_59839767_59840024_ENCSR084SCN_CTRL-1,0.006,-0.000047588983,1.0
ELAVL1_2_binding,ELAVL1,2,K562,chr16_-_57186040_57185824_57174688_57174619_57173869_57173727_ENCSR031RRO_CTRL-1,-0.495,-0.000054227967,5.0794836781193116e-9
ELAVL1_2_binding,ELAVL1,2,K562,chr12_-_56643587_56643402_56642580_56642457_56640192_56639958_ENCSR031RRO_CTRL-1,-0.0,-0.0000489616,1.0
ELAVL1_2_binding,ELAVL1,2,K562,chr19_+_49496453_49496471_49497193_49497282_49497519_49498046_ENCSR031RRO_CTRL-1,-0.001,-0.000032546734,1.0
ELAVL1_2_binding,ELAVL1,2,K562,chr2_+_151411259_151411338_151414822_151414919_151416560_151416688_ENCSR031RRO_CTRL-1,0.014,-0.0000511155,1.0
ELAVL1_2_binding,ELAVL1,2,K562,chr3_-_157152241_157152176_157151930_157151728_157150381_157150281_ENCSR031RRO_CTRL-1,-0.175,-0.000048333823,0.10498216052729924
ELAVL1_2_binding,ELAVL1,2,K562,chr3_-_177079945_177079826_177065022_177064919_177053918_177053772_ENCSR031RRO_CTRL-1,0.016,-0.000048333823,1.0
ELAVL1_2_binding,ELAVL1,2,K562,chr16_+_28826239_28826390_28826861_28826986_28829400_28829492_ENCSR031RRO_CTRL-1,-0.003,0.001191628,1.0
ELAVL1_2_binding,ELAVL1,2,K562,chr6_+_10694694_10695069_10697323_10697486_10702368_10702489_ENCSR031RRO_CTRL-1,-0.006,-0.000034605902,1.0
ELAVL1_2_binding,ELAVL1,2,K562,chr11_-_62855881_62855864_62855466_62855423_62855216_62855132_ENCSR031RRO_CTRL-1,-0.004,-0.00005070392,1.0
ELAVL1_2_binding,ELAVL1,2,K562,chr12_+_101714503_101714645_101714883_101715076_101716727_101716812_ENCSR031RRO_CTRL-1,-0.004,-0.0073468573,1.0
ELAVL1_2_binding,ELAVL1,2,K562,chr8_+_63169386_63169411_63175330_63175416_63186146_63186261_ENCSR031RRO_CTRL-1,0.007,-0.000048333823,1.0
ELAVL1_2_binding,ELAVL1,2,K562,chr3_+_23811457_23811510_23887566_23887699_23890508_23890872_ENCSR031RRO_CTRL-1,0.007,0.0011970456,1.0
ELAVL1_2_binding,ELAVL1,2,K562,chr1_-_45659142_45659027_45655319_45655189_45654829_45654542_ENCSR031RRO_CTRL-1,-0.008,-0.000043208805,1.0
ELAVL1_2_binding,ELAVL1,2,K562,chr3_-_157152241_157152176_157151591_157151485_157150381_157150281_ENCSR032YMP_CTRL-1,0.052,-0.000048333823,0.3263575725220684
ELAVL1_2_binding,ELAVL1,2,K562,chr3_-_47670717_47670657_47662592_47662333_47661455_47661293_ENCSR031RRO_CTRL-1,-0.007,-0.000052647967,1.0
ELAVL1_2_binding,ELAVL1,2,K562,chr10_-_67991015_67990903_67990400_67990210_67988835_67988662_ENCSR032YMP_CTRL-1,-0.01,-0.000048333823,1.0
ELAVL1_2_binding,ELAVL1,2,K562,chr10_-_101813127_101813029_101810314_101810183_101807901_101807729_ENCSR031RRO_CTRL-1,0.01,-0.000048333823,1.0
ELAVL1_2_binding,ELAVL1,2,K562,chr16_-_57186040_57185824_57174286_57174168_57173869_57173727_ENCSR031RRO_CTRL-1,-0.411,-0.000054227967,5.617520497375039e-7
ELAVL1_2_binding,ELAVL1,2,K562,chr10_-_67991015_67990903_67988835_67988662_67966802_67964791_ENCSR032YMP_CTRL-1,0.062,-0.000048333823,1.0
ELAVL1_2_binding,ELAVL1,2,K562,chr8_+_63169386_63169411_63175336_63175416_63186146_63187745_ENCSR031RRO_CTRL-1,0.024,-0.000046753823,1.0
ELAVL1_2_binding,ELAVL1,2,K562,chr1_+_6871756_6871840_6886239_6886346_6887653_6887842_ENCSR620PUP_CTRL-2,-0.033,-0.0073468573,1.0
ELAVL1_2_binding,ELAVL1,2,K562,chr3_-_194425529_194425341_194419967_194419878_194413839_194413758_ENCSR031RRO_CTRL-1,0.037,0.0011944607,1.0
ELAVL1_2_binding,ELAVL1,2,K562,chr17_+_58703195_58703329_58705877_58706022_58709858_58709990_ENCSR031RRO_CTRL-1,0.007,-0.000048333823,1.0
ELAVL1_2_binding,ELAVL1,2,K562,chr1_-_17422291_17422202_17420828_17420713_17416646_17416479_ENCSR031RRO_CTRL-1,0.001,-0.000048333823,1.0
ELAVL1_2_binding,ELAVL1,2,K562,chr19_+_49496364_49496471_49497193_49497325_49497519_49497595_ENCSR031RRO_CTRL-1,-0.0,-0.000027216374,1.0
ELAVL1_2_binding,ELAVL1,2,K562,chr1_-_45659142_45659027_45654829_45654542_45642499_45642426_ENCSR084SCN_CTRL-1,-0.011,-0.000045077824,1.0
ELAVL1_2_binding,ELAVL1,2,K562,chr11_-_12989538_12989455_12984338_12984225_12980909_12980628_ENCSR031RRO_CTRL-1,-0.006,-0.03588818,1.0
ELAVL1_2_binding,ELAVL1,2,K562,chr17_+_58703195_58703329_58706488_58706608_58709858_58709876_ENCSR031RRO_CTRL-1,0.02,-0.000048333823,0.48094535700052643
ELAVL1_2_binding,ELAVL1,2,K562,chr5_-_146133081_146132897_146131109_146131018_146130158_146130017_ENCSR031RRO_CTRL-1,0.005,-0.000054227967,1.0
ELAVL1_2_binding,ELAVL1,2,K562,chr1_+_88684221_88684628_88740987_88741288_88760221_88760376_ENCSR031RRO_CTRL-1,0.0,-0.000047857135,1.0
ELAVL1_2_binding,ELAVL1,2,K562,chr1_-_227068701_227068653_227051985_227051880_227048010_227047926_ENCSR031RRO_CTRL-1,0.146,-0.000048333823,1.0
ELAVL1_2_binding,ELAVL1,2,K562,chr12_+_4552982_4553147_4556352_4556550_4558856_4559019_ENCSR031RRO_CTRL-1,0.029,-0.00004839155,1.0
ELAVL1_2_binding,ELAVL1,2,K562,chr11_-_12989539_12989455_12986144_12986039_12984338_12984225_ENCSR031RRO_CTRL-1,0.009,-0.000048333823,1.0
ELAVL1_2_binding,ELAVL1,2,K562,chr22_+_29286922_29287134_29291564_29291599_29292136_29292169_ENCSR084SCN_CTRL-1,0.043,0.0029500267,0.017726144167553706
ELAVL1_2_binding,ELAVL1,2,K562,chr10_+_45972448_45972730_45988736_45988847_46003202_46003734_ENCSR031RRO_CTRL-1,0.002,-0.000048333823,1.0
ELAVL1_3_binding,ELAVL1,3,K562,chr10_-_119582009_119581921_119580538_119580470_119580010_119579934_ENCSR031RRO_CTRL-1,-0.024,-1.1797748,1.0
ELAVL1_3_binding,ELAVL1,3,K562,chr11_+_62885464_62885608_62886436_62886568_62888134_62888218_ENCSR031RRO_CTRL-1,-0.006,-0.8301817,0.869744120221676
ELAVL1_3_binding,ELAVL1,3,K562,chr3_+_124730444_124730627_124731505_124731604_124735092_124735246_ENCSR031RRO_CTRL-1,-0.055,-1.0011183,0.6371389677884
