Feature,RBP-IS-KD-Target,Position,cell_line,index,dPSI,CTRL_SHAP,FDR
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr1_-_31919109_31918969_31915987_31915894_31910112_31910037_ENCSR003EKR_CTRL-1,0.006,-0.28975242,1.0
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr12_-_9113543_9113359_9112536_9112376_9112211_9112158_ENCSR003EKR_CTRL-1,0.0,-0.2191579,1.0
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr16_+_68190767_68191775_68221195_68221284_68226349_68229258_ENCSR003EKR_CTRL-1,-0.005,-0.41464847,1.0
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr3_+_100744832_100744931_100747413_100747454_100748148_100748531_ENCSR003EKR_CTRL-1,-0.001,-0.6173148,1.0
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr4_-_82844460_82844385_82830975_82830936_82829058_82828999_ENCSR003EKR_CTRL-1,-0.252,-0.33759266,2.393552172461547e-7
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr2_-_215383483_215383327_215382325_215382211_215379317_215379129_ENCSR003EKR_CTRL-1,0.001,-0.29376787,1.0
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr12_+_862082_862270_867865_869104_871264_871348_ENCSR003EKR_CTRL-1,-0.026,-0.30736023,0.666542748497122
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr5_+_136047273_136047420_136049438_136049580_136052906_136053119_ENCSR042QTH_CTRL-1,-0.0,-0.3087427,1.0
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr3_+_152456266_152456361_152458129_152458193_152459270_152459327_ENCSR042QTH_CTRL-1,-0.002,-0.31462726,1.0
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr3_-_185657402_185657285_185652168_185652093_185647138_185647024_ENCSR042QTH_CTRL-1,-0.004,-0.31065044,1.0
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr7_-_139584064_139583816_139575288_139575127_139573397_139561569_ENCSR104ABF_CTRL-1,-0.011,-0.49109253,1.0
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr11_+_65114712_65114832_65114912_65115081_65115313_65115384_ENCSR225PRV_CTRL-1,-0.002,-0.3286086,1.0
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr2_-_215373411_215373321_215372015_215371908_215368027_215367862_ENCSR042QTH_CTRL-1,-0.014,-0.25416142,1.0
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr4_-_186639783_186639721_186636914_186636584_186636235_186636024_ENCSR067GHD_CTRL-1,0.005,-0.38585138,1.0
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr19_-_5218532_5218419_5216767_5216719_5215595_5215497_ENCSR003EKR_CTRL-1,0.045,-0.3051583,0.916007055548354
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr4_-_82844460_82844385_82842481_82842139_82829058_82828999_ENCSR003EKR_CTRL-1,-0.03,-0.3776236,0.5251696253040831
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr1_+_171583955_171584187_171584418_171584526_171587002_171587221_ENCSR067GHD_CTRL-1,-0.002,-0.34881318,1.0
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr14_+_61740754_61741188_61744704_61744813_61745690_61745817_ENCSR067GHD_CTRL-1,-0.0,-0.2594611,1.0
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr2_-_215397223_215397136_215394719_215394527_215391814_215391631_ENCSR003EKR_CTRL-1,0.001,-0.28348643,1.0
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr12_+_862082_862270_867865_869104_878211_878361_ENCSR003EKR_CTRL-1,0.005,-0.6124436,1.0
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr4_-_82842481_82842184_82830975_82830936_82829058_82828999_ENCSR003EKR_CTRL-1,-0.299,-0.29848728,2.464561887900276e-11
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr13_-_45340184_45339993_45339602_45339496_45338776_45338184_ENCSR003EKR_CTRL-1,0.0,-0.33012915,1.0
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr1_-_41037452_41037361_41034048_41033982_41028726_41028583_ENCSR003EKR_CTRL-1,0.065,-0.33543673,1.0
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr12_-_124342055_124341822_124340694_124340601_124340443_124340293_ENCSR067GHD_CTRL-1,-0.012,-0.3051583,1.0
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr8_-_100709223_100709132_100706997_100706886_100706805_100706650_ENCSR003EKR_CTRL-1,-0.001,-0.3853765,1.0
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr12_+_53467220_53467293_53467804_53467843_53468776_53468832_ENCSR003EKR_CTRL-1,0.078,-0.35642788,0.12522265587078132
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr2_-_215373411_215373321_215372300_215372108_215372015_215371908_ENCSR003EKR_CTRL-1,-0.002,-0.41390234,1.0
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr14_+_96556174_96556413_96562818_96562893_96564954_96564988_ENCSR003EKR_CTRL-1,0.009,-0.420129,1.0
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr6_+_43139135_43139271_43139405_43139525_43141667_43141817_ENCSR003EKR_CTRL-1,0.001,-0.30785394,1.0
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr12_-_56724523_56724451_56721459_56715870_56714687_56714601_ENCSR003EKR_CTRL-1,-0.0,-0.35617524,1.0
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr4_-_154612435_154612390_154612167_154612017_154611898_154611804_ENCSR003EKR_CTRL-1,-0.002,-0.25235492,1.0
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr11_-_61967453_61967311_61965515_61965368_61959904_61959821_ENCSR003EKR_CTRL-1,-0.0,-0.24022694,1.0
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr14_+_61738086_61738373_61740542_61740627_61740754_61741188_ENCSR067GHD_CTRL-1,0.024,-0.6139246,1.0
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr10_+_28614566_28614685_28616172_28616362_28617656_28617784_ENCSR003EKR_CTRL-1,-0.003,-0.2791496,1.0
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr4_-_151175674_151174669_151165696_151165588_151159352_151159239_ENCSR003EKR_CTRL-1,-0.022,-0.30146962,0.46588216488709655
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr6_+_44150223_44150310_44153675_44153843_44154072_44154188_ENCSR491FOC_CTRL-1,-0.004,-0.3146202,1.0
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr10_+_28614566_28614685_28616175_28616362_28617656_28617784_ENCSR003EKR_CTRL-1,-0.004,-0.33778277,1.0
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr4_-_82842481_82842139_82829058_82828999_82827632_82827368_ENCSR067GHD_CTRL-1,-0.002,-0.20941815,1.0
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr16_-_3793626_3793385_3792094_3791980_3782926_3782683_ENCSR003EKR_CTRL-1,-0.033,-0.3146483,1.0
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr9_+_107306378_107306647_107311681_107311737_107318751_107318879_ENCSR067GHD_CTRL-1,0.001,-0.29788905,1.0
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr4_-_82848843_82848803_82845293_82845200_82844509_82844385_ENCSR003EKR_CTRL-1,0.005,-0.44738144,1.0
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr3_-_185657402_185657285_185652168_185652093_185649534_185649402_ENCSR003EKR_CTRL-1,-0.003,-0.30960298,1.0
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr16_+_68190767_68191775_68214328_68214432_68226349_68226934_ENCSR003EKR_CTRL-1,0.034,-0.41464847,1.0
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr1_-_8356246_8356099_8355599_8355418_8355120_8352396_ENCSR042QTH_CTRL-1,0.008,-0.30180183,1.0
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr6_+_44150223_44150310_44150563_44150629_44151845_44152008_ENCSR003EKR_CTRL-1,0.052,-0.3146537,0.044224869687799415
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr8_-_100709223_100709132_100705673_100705588_100705056_100704925_ENCSR135LXL_CTRL-1,0.001,-0.45349535,1.0
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr6_+_44150223_44150310_44150563_44150629_44152592_44152698_ENCSR042QTH_CTRL-1,0.02,-0.3146537,1.0
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr10_+_7734921_7735091_7743145_7743259_7744081_7744280_ENCSR003EKR_CTRL-1,-0.0,-0.18058656,1.0
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr20_+_2988337_2988474_3005055_3005146_3007343_3007420_ENCSR042QTH_CTRL-1,0.003,-0.30777398,1.0
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr14_-_31114340_31114285_31114059_31113876_31113484_31113276_ENCSR003EKR_CTRL-1,-0.089,-0.3139498,0.0005545844669108909
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr13_+_97343015_97343216_97346803_97347067_97357481_97357635_ENCSR003EKR_CTRL-1,-0.004,-0.21523702,1.0
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr12_+_862082_862270_871264_871348_878214_878361_ENCSR003EKR_CTRL-1,0.061,-0.348732,0.9785159514241544
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr7_+_66950951_66951135_66953225_66953369_66955501_66956153_ENCSR003EKR_CTRL-1,0.012,-0.62554246,1.0
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr2_-_215373411_215373321_215368027_215367862_215365630_215365504_ENCSR042QTH_CTRL-1,0.002,-0.3210625,1.0
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr9_-_96351171_96351102_96343996_96343903_96324169_96324090_ENCSR042QTH_CTRL-1,-0.087,-0.31726396,1.0
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr12_+_878211_878361_880720_880999_881691_881789_ENCSR003EKR_CTRL-1,-0.029,-0.62553537,1.0
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr4_-_82827612_82827368_82824674_82824554_82821108_82821036_ENCSR003EKR_CTRL-1,0.003,-0.24333,1.0
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr22_-_38224979_38224784_38222662_38222641_38221710_38221144_ENCSR042QTH_CTRL-1,-0.007,-0.62554246,1.0
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr17_-_66228196_66228019_66223774_66223697_66220742_66220553_ENCSR003EKR_CTRL-1,0.0,-0.12818277,1.0
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr16_+_28835057_28835187_28835277_28835399_28835545_28835758_ENCSR067GHD_CTRL-1,-0.003,-0.22910282,1.0
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr1_+_113968441_113968648_113969955_113970197_113971823_113971954_ENCSR237YZT_CTRL-1,0.015,-0.30733922,1.0
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr11_-_61967453_61967311_61965112_61964986_61964891_61964284_ENCSR042QTH_CTRL-1,0.0,-0.436718,1.0
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr2_-_215373411_215373321_215372375_215371908_215368027_215367862_ENCSR042QTH_CTRL-1,-0.0,-0.2562552,1.0
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr16_-_11687966_11687856_11684245_11684164_11679837_11679079_ENCSR067GHD_CTRL-1,-0.006,-0.25979292,1.0
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr8_-_11847168_11847051_11845789_11845660_11845222_11842523_ENCSR003EKR_CTRL-1,-0.0,-0.26812768,1.0
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr8_-_100709223_100709132_100705672_100705588_100705056_100704925_ENCSR135LXL_CTRL-1,0.001,-0.37899536,1.0
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr5_+_150540081_150540264_150542847_150542971_150545311_150545486_ENCSR067GHD_CTRL-1,-0.028,-0.22194639,1.0
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr1_+_26848607_26848757_26850300_26850438_26850557_26850606_ENCSR003EKR_CTRL-1,-0.026,-0.31462726,1.0
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr4_-_82842481_82842139_82830975_82830936_82829058_82828999_ENCSR003EKR_CTRL-1,-0.284,-0.3628804,0.0
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr3_-_51995106_51995041_51994857_51994772_51994126_51993627_ENCSR003EKR_CTRL-1,-0.0,-0.48896304,1.0
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr7_-_103489899_103489741_103486416_103486196_103483850_103483652_ENCSR067GHD_CTRL-1,0.002,-0.5504106,1.0
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr6_-_169659518_169659450_169659207_169659085_169658358_169658275_ENCSR003EKR_CTRL-1,-0.024,-0.30734724,1.0
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr2_-_97792984_97792385_97776018_97775842_97766602_97766477_ENCSR003EKR_CTRL-1,0.006,-0.3227044,1.0
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr10_-_114451671_114451623_114448026_114447879_114445403_114445311_ENCSR003EKR_CTRL-1,0.021,-0.30420253,1.0
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr5_+_134666822_134666996_134671808_134671886_134674614_134674775_ENCSR067GHD_CTRL-1,-0.01,-0.3146483,1.0
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr7_+_66948543_66948694_66953225_66953369_66955501_66956153_ENCSR003EKR_CTRL-1,-0.024,-0.62554246,1.0
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr14_+_61738086_61738373_61740504_61740627_61740754_61741188_ENCSR042QTH_CTRL-1,0.013,-0.6139246,1.0
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr7_+_66948543_66948694_66950951_66951135_66953225_66953369_ENCSR042QTH_CTRL-1,-0.002,-0.2250402,1.0
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr2_-_215394719_215394527_215393203_215392930_215391814_215391631_ENCSR003EKR_CTRL-1,0.006,-0.54700375,1.0
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr4_-_82827612_82827368_82824674_82824554_82819253_82819020_ENCSR067GHD_CTRL-1,-0.001,-0.29427403,1.0
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr4_-_154612435_154612390_154612201_154612017_154611898_154611235_ENCSR003EKR_CTRL-1,-0.0,-0.25474685,1.0
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr9_+_128350311_128350381_128350483_128350575_128352637_128352747_ENCSR237YZT_CTRL-1,-0.016,-0.31462726,1.0
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr2_+_53794344_53794449_53795932_53796013_53799046_53799081_ENCSR067GHD_CTRL-1,-0.002,-0.35231322,1.0
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr22_+_41868610_41868792_41870888_41871035_41873797_41874019_ENCSR067GHD_CTRL-1,-0.004,-0.46621308,1.0
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr4_+_70202257_70202329_70202755_70202917_70203155_70203214_ENCSR003EKR_CTRL-1,-0.002,-0.31462726,1.0
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr7_-_103482948_103482872_103478524_103478388_103472908_103472229_ENCSR003EKR_CTRL-1,0.001,-0.49767184,1.0
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr16_-_374151_374004_372727_372610_372283_370772_ENCSR042QTH_CTRL-1,-0.01,-0.3036737,1.0
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr7_-_103917185_103917074_103833672_103833536_103776627_103776556_ENCSR104ABF_CTRL-1,-0.0,-0.40934134,1.0
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr12_+_53459271_53459403_53460330_53460425_53461014_53461143_ENCSR003EKR_CTRL-1,0.001,-0.45854777,1.0
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr5_+_150540081_150540264_150548217_150548388_150549677_150549787_ENCSR067GHD_CTRL-1,0.012,-0.3100002,1.0
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr17_+_82582740_82582934_82584012_82584188_82585903_82586200_ENCSR003EKR_CTRL-1,-0.013,-0.6335026,1.0
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr12_-_9104400_9104238_9101674_9101446_9101207_9101143_ENCSR003EKR_CTRL-1,-0.0,-0.22501895,1.0
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr9_-_71690246_71690091_71685846_71685742_71685393_71683365_ENCSR003EKR_CTRL-1,-0.004,-0.3010913,1.0
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr3_+_180970157_180970358_180975312_180975404_180976121_180976282_ENCSR003EKR_CTRL-1,-0.021,-0.3026822,1.0
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr16_+_30721188_30721476_30722121_30722286_30722962_30723229_ENCSR279HMU_CTRL-1,-0.004,-0.32744312,1.0
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr7_+_66948543_66948694_66950951_66951135_66955501_66958551_ENCSR003EKR_CTRL-1,-0.006,-0.4679831,1.0
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr20_-_17950207_17950131_17949103_17949063_17948976_17948889_ENCSR003EKR_CTRL-1,-0.001,-0.3619513,1.0
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr17_-_65537835_65537323_65537063_65536868_65536553_65536319_ENCSR003EKR_CTRL-1,-0.027,-0.36289233,1.0
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr12_+_878211_878361_879572_880031_880720_880814_ENCSR003EKR_CTRL-1,-0.011,-0.31720942,1.0
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr1_-_150966862_150966755_150966629_150966475_150966288_150965172_ENCSR003EKR_CTRL-1,-0.0,-0.23729968,1.0
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr14_+_96556174_96556413_96560648_96560711_96562818_96562893_ENCSR003EKR_CTRL-1,-0.002,-0.4125496,1.0
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr11_-_61967371_61967311_61965577_61965368_61965112_61964986_ENCSR042QTH_CTRL-1,-0.0,-0.2391603,1.0
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr16_-_24931160_24930783_24927732_24927683_24920260_24919394_ENCSR003EKR_CTRL-1,0.13,-0.30715388,0.22169298512904667
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr3_+_150567901_150568046_150568175_150568292_150571957_150572061_ENCSR246RRQ_CTRL-1,-0.002,-0.3139498,1.0
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr12_+_878211_878361_879572_880031_881691_881789_ENCSR003EKR_CTRL-1,0.008,-0.62812465,1.0
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr12_-_111456256_111456028_111455119_111455044_111453845_111453676_ENCSR042QTH_CTRL-1,0.005,-0.3848696,1.0
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr6_+_44150223_44150310_44150563_44150629_44153675_44153843_ENCSR246RRQ_CTRL-1,0.01,-0.3146537,1.0
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr11_-_102402206_102401915_102401692_102401538_102398891_102396331_ENCSR691IVR_CTRL-1,-0.0,-0.21132186,1.0
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr2_-_215372015_215371908_215370432_215370293_215365630_215365504_ENCSR003EKR_CTRL-1,0.002,-0.22466388,1.0
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr3_-_187728544_187728359_187726898_187726730_187725629_187725498_ENCSR003EKR_CTRL-1,0.01,-0.30786055,1.0
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr5_-_149513120_149513069_149511872_149511793_149509953_149509878_ENCSR003EKR_CTRL-1,-0.002,-0.31371605,1.0
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr14_+_61738086_61738373_61740754_61741188_61744704_61744813_ENCSR042QTH_CTRL-1,-0.002,-0.27136463,1.0
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr12_-_57111192_57111128_57110110_57110076_57108299_57108162_ENCSR003EKR_CTRL-1,0.114,-0.41143975,0.031024023341697585
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr7_+_138570829_138571003_138573506_138573642_138576372_138576445_ENCSR003EKR_CTRL-1,0.007,-0.37567067,1.0
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr12_-_124800242_124800123_124795268_124795194_124787457_124787405_ENCSR003EKR_CTRL-1,0.001,-0.23829818,1.0
IGF2BP1_1_binding,IGF2BP1,1,HepG2,chr17_-_66223774_66223697_66220742_66220553_66216967_66216787_ENCSR003EKR_CTRL-1,-0.001,-0.26953873,1.0
