Feature,RBP-IS-KD-Target,Position,cell_line,index,dPSI,CTRL_SHAP,FDR
TRA2A_1_binding,TRA2A,1,K562,chr18_+_2772249_2772372_2775733_2775924_2777805_2777915_ENCSR031RRO_CTRL-1,-0.059,-0.039605908,0.015179324661868412
TRA2A_1_binding,TRA2A,1,K562,chr1_+_23069060_23069151_23071224_23071359_23072123_23072197_ENCSR419JMU_CTRL-1,0.001,-0.0040060133,1.0
TRA2A_1_binding,TRA2A,1,K562,chr15_+_92927243_92927330_92929029_92929091_92937517_92937541_ENCSR031RRO_CTRL-1,0.024,-0.08157655,0.25624080609930655
TRA2A_1_binding,TRA2A,1,K562,chr10_+_42817317_42817494_42820235_42820424_42820507_42820688_ENCSR031RRO_CTRL-1,0.008,-0.041899797,1.0
TRA2A_1_binding,TRA2A,1,K562,chr7_-_148818117_148817876_148817391_148817221_148816778_148816683_ENCSR031RRO_CTRL-1,-0.016,-0.001959023,0.2686168339844475
TRA2A_1_binding,TRA2A,1,K562,chr1_-_150694850_150694655_150661928_150661813_150648748_150646224_ENCSR031RRO_CTRL-1,-0.024,-0.003559357,1.0
TRA2A_1_binding,TRA2A,1,K562,chr15_+_75873427_75873568_75876186_75876271_75883365_75883424_ENCSR031RRO_CTRL-1,-0.041,-0.0036411781,1.0
TRA2A_1_binding,TRA2A,1,K562,chr6_+_4043812_4044023_4047174_4047248_4049015_4049106_ENCSR031RRO_CTRL-1,-0.002,-0.109696746,1.0
TRA2A_1_binding,TRA2A,1,K562,chr12_-_122515227_122515104_122514728_122514711_122513874_122513766_ENCSR143COQ_CTRL-1,-0.053,-0.0021142322,1.0
TRA2A_1_binding,TRA2A,1,K562,chr21_-_46283838_46283614_46280575_46280496_46280137_46279992_ENCSR031RRO_CTRL-1,0.007,0.0041981493,1.0
TRA2A_1_binding,TRA2A,1,K562,chr15_+_75873427_75873568_75879097_75879188_75883365_75883424_ENCSR031RRO_CTRL-1,-0.061,-0.046102654,1.0
TRA2A_1_binding,TRA2A,1,K562,chr2_+_99368492_99368591_99369391_99369485_99371655_99371730_ENCSR031RRO_CTRL-1,0.002,-0.06713458,1.0
TRA2A_1_binding,TRA2A,1,K562,chr3_+_9813247_9813345_9820545_9820741_9825799_9825901_ENCSR031RRO_CTRL-1,0.001,-0.069219634,1.0
TRA2A_1_binding,TRA2A,1,K562,chr14_+_55636448_55636536_55637197_55637364_55637778_55637847_ENCSR031RRO_CTRL-1,-0.004,-0.05227654,1.0
TRA2A_1_binding,TRA2A,1,K562,chr15_+_92927243_92927330_92937517_92937625_92939577_92939718_ENCSR031RRO_CTRL-1,-0.014,-0.018027281,1.0
TRA2A_1_binding,TRA2A,1,K562,chr2_+_171692776_171692894_171707286_171707377_171715327_171715443_ENCSR031RRO_CTRL-1,0.005,-0.03095055,1.0
TRA2A_1_binding,TRA2A,1,K562,chr11_-_64776626_64776497_64773505_64773429_64771537_64771463_ENCSR031RRO_CTRL-1,-0.002,-0.0064884215,1.0
TRA2A_1_binding,TRA2A,1,K562,chr15_+_75873427_75873568_75877960_75878021_75879097_75879188_ENCSR031RRO_CTRL-2,-0.047,-0.0033251669,1.0
TRA2A_1_binding,TRA2A,1,K562,chr7_-_99908812_99908581_99903598_99903575_99903315_99903217_ENCSR084SCN_CTRL-1,0.004,-0.0035927403,1.0
TRA2A_1_binding,TRA2A,1,K562,chr1_-_150694850_150694655_150694173_150694107_150663763_150663631_ENCSR031RRO_CTRL-1,0.009,-0.0035635442,1.0
TRA2A_1_binding,TRA2A,1,K562,chr20_-_50096820_50096671_50084254_50084128_50082914_50081123_ENCSR031RRO_CTRL-1,-0.01,-0.0034744828,0.15108305690414478
TRA2A_1_binding,TRA2A,1,K562,chr1_+_213167857_213167973_213230496_213230544_213232122_213232255_ENCSR129RWD_CTRL-1,0.036,-0.030987944,1.0
TRA2A_1_binding,TRA2A,1,K562,chr15_+_82404611_82404751_82408287_82408367_82414600_82414738_ENCSR084SCN_CTRL-1,0.034,-0.001917708,1.0
TRA2A_1_binding,TRA2A,1,K562,chr3_+_9813247_9813345_9817644_9817759_9820545_9820741_ENCSR031RRO_CTRL-2,-0.052,-0.014854744,1.0
TRA2A_1_binding,TRA2A,1,K562,chr5_+_33445323_33445404_33448540_33448731_33453293_33453412_ENCSR084SCN_CTRL-1,0.005,-0.09215185,1.0
TRA2A_1_binding,TRA2A,1,K562,chr1_+_213167857_213167973_213176399_213176492_213232122_213232255_ENCSR164MUK_CTRL-2,0.039,-0.0036195605,1.0
TRA2A_1_binding,TRA2A,1,K562,chr1_-_150694850_150694655_150663763_150663631_150661928_150661813_ENCSR031RRO_CTRL-1,-0.019,-0.0035502673,1.0
TRA2A_1_binding,TRA2A,1,K562,chr11_-_64776626_64776497_64771537_64771463_64770408_64770277_ENCSR031RRO_CTRL-1,-0.008,-0.003926998,1.0
TRA2A_1_binding,TRA2A,1,K562,chr17_+_45081643_45081752_45083657_45083755_45086507_45086652_ENCSR031RRO_CTRL-1,-0.002,-0.008623191,1.0
TRA2A_1_binding,TRA2A,1,K562,chr16_+_2758469_2758547_2759139_2759172_2759351_2759402_ENCSR032YMP_CTRL-1,-0.001,-0.059945904,1.0
TRA2A_1_binding,TRA2A,1,K562,chr2_-_27384092_27383951_27383600_27383365_27382228_27382125_ENCSR031RRO_CTRL-1,-0.004,-0.05407082,1.0
TRA2A_1_binding,TRA2A,1,K562,chr1_+_24652912_24653032_24654305_24654343_24654854_24655129_ENCSR031RRO_CTRL-1,0.015,-0.0037368983,0.7977864454040821
TRA2A_1_binding,TRA2A,1,K562,chr7_-_99400424_99400302_99398013_99397861_99396740_99394962_ENCSR129RWD_CTRL-1,0.001,-0.009946685,1.0
TRA2A_1_binding,TRA2A,1,K562,chr1_-_51840454_51840225_51836438_51836368_51836212_51836130_ENCSR031RRO_CTRL-1,0.041,-0.0024625119,0.025864503474765408
TRA2A_1_binding,TRA2A,1,K562,chr3_+_9813247_9813345_9817644_9817759_9818554_9818920_ENCSR092WKG_CTRL-2,0.005,-0.014877001,1.0
TRA2A_1_binding,TRA2A,1,K562,chr11_-_62854551_62854518_62854064_62854017_62853833_62853800_ENCSR031RRO_CTRL-1,-0.002,-0.003144297,1.0
TRA2A_1_binding,TRA2A,1,K562,chr1_+_213167857_213167973_213232122_213232255_213240701_213242297_ENCSR143COQ_CTRL-1,0.03,-0.0036195605,1.0
TRA2A_1_binding,TRA2A,1,K562,chr12_+_95474149_95474330_95476073_95476178_95483214_95483280_ENCSR031RRO_CTRL-1,-0.001,-0.055260457,1.0
TRA2A_1_binding,TRA2A,1,K562,chr9_-_128180523_128180414_128179415_128179072_128178904_128178708_ENCSR031RRO_CTRL-1,-0.001,-0.0033624016,1.0
TRA2A_1_binding,TRA2A,1,K562,chr20_-_50096820_50096671_50096534_50096482_50084254_50084128_ENCSR031RRO_CTRL-1,-0.001,-0.0034512873,1.0
TRA2A_1_binding,TRA2A,1,K562,chr12_-_122515227_122515104_122513874_122513766_122511188_122511108_ENCSR031RRO_CTRL-1,-0.011,-0.013480079,1.0
TRA2A_1_binding,TRA2A,1,K562,chr19_-_5598884_5598792_5595497_5595360_5594178_5593890_ENCSR031RRO_CTRL-1,-0.005,-0.030093014,1.0
TRA2A_1_binding,TRA2A,1,K562,chr11_-_2951295_2951258_2951016_2950968_2949264_2949226_ENCSR031RRO_CTRL-1,-0.002,-0.0038284033,1.0
TRA2A_1_binding,TRA2A,1,K562,chr12_-_71644318_71644094_71642559_71642435_71638515_71638417_ENCSR031RRO_CTRL-1,-0.0,-0.057488628,1.0
TRA2A_1_binding,TRA2A,1,K562,chr14_+_73105858_73106081_73106195_73106285_73107825_73107899_ENCSR032YMP_CTRL-1,0.001,-0.005899762,1.0
TRA2A_1_binding,TRA2A,1,K562,chr1_-_226161689_226161530_226159358_226159183_226154833_226154646_ENCSR031RRO_CTRL-1,-0.008,-0.0389755,1.0
TRA2A_1_binding,TRA2A,1,K562,chr3_+_9813247_9813345_9817644_9817759_9818821_9818871_ENCSR620PUP_CTRL-2,-0.038,-0.0148721365,1.0
TRA2A_1_binding,TRA2A,1,K562,chr15_+_75868950_75869010_75873427_75873568_75883365_75883424_ENCSR031RRO_CTRL-1,-0.02,-0.11461928,1.0
TRA2A_1_binding,TRA2A,1,K562,chr1_-_150235829_150235732_150229114_150229071_150226795_150226607_ENCSR031RRO_CTRL-1,-0.02,-0.06782539,1.0
TRA2A_1_binding,TRA2A,1,K562,chr16_-_19714577_19714117_19710586_19710508_19707221_19701933_ENCSR031RRO_CTRL-1,0.005,-0.09222873,1.0
TRA2A_1_binding,TRA2A,1,K562,chr12_-_292925_292758_286207_286125_285662_285455_ENCSR031RRO_CTRL-1,-0.052,-0.0035563805,0.9507267816514994
TRA2A_1_binding,TRA2A,1,K562,chr13_-_106559657_106559431_106557616_106557558_106557131_106557047_ENCSR031RRO_CTRL-1,0.009,-0.09989208,1.0
TRA2A_1_binding,TRA2A,1,K562,chr9_-_128180523_128180414_128179415_128179243_128177763_128177587_ENCSR031RRO_CTRL-1,-0.0,-0.0033580817,1.0
TRA2A_1_binding,TRA2A,1,K562,chr10_+_68757293_68757377_68765887_68766079_68771205_68771301_ENCSR031RRO_CTRL-1,-0.001,-0.037866283,1.0
TRA2A_1_binding,TRA2A,1,K562,chr6_-_99404702_99404602_99403882_99403828_99402710_99402539_ENCSR031RRO_CTRL-1,-0.034,-0.034646165,1.0
TRA2A_1_binding,TRA2A,1,K562,chr19_+_10795371_10795439_10796060_10796199_10797379_10797518_ENCSR031RRO_CTRL-1,0.028,-0.0058630295,1.0
TRA2A_1_binding,TRA2A,1,K562,chr12_-_122515227_122515104_122514728_122514711_122511188_122511108_ENCSR031RRO_CTRL-1,0.001,-0.012709176,1.0
TRA2A_1_binding,TRA2A,1,K562,chr17_+_50719628_50719831_50723818_50723965_50736959_50737026_ENCSR031RRO_CTRL-1,0.003,-0.0031634537,1.0
TRA2A_1_binding,TRA2A,1,K562,chr3_+_9813247_9813345_9816073_9816202_9820545_9820616_ENCSR031RRO_CTRL-1,-0.032,-0.13341989,1.0
TRA2A_1_binding,TRA2A,1,K562,chr11_-_64776626_64776497_64773505_64773429_64770408_64770255_ENCSR031RRO_CTRL-1,-0.016,-0.0065900534,0.8147220124070743
TRA2A_1_binding,TRA2A,1,K562,chr19_-_2113413_2113335_2112967_2112859_2111828_2111678_ENCSR031RRO_CTRL-1,-0.007,-0.0033826388,1.0
TRA2A_1_binding,TRA2A,1,K562,chr12_+_95483214_95483280_95485947_95485981_95494055_95494217_ENCSR031RRO_CTRL-1,-0.024,-0.09023611,0.835357601994564
TRA2A_1_binding,TRA2A,1,K562,chr1_-_35189382_35189185_35189087_35189002_35188090_35187972_ENCSR143COQ_CTRL-1,-0.0,-0.02977274,1.0
TRA2A_1_binding,TRA2A,1,K562,chr3_+_143043116_143043276_143050938_143051049_143053675_143053782_ENCSR031RRO_CTRL-1,-0.004,-0.003678015,1.0
TRA2A_1_binding,TRA2A,1,K562,chr13_-_19730316_19730238_19699398_19699379_19677823_19677723_ENCSR620PUP_CTRL-2,-0.02,-0.0037562489,1.0
TRA2A_1_binding,TRA2A,1,K562,chr9_-_135947905_135947797_135946371_135946268_135945250_135945027_ENCSR143COQ_CTRL-1,-0.001,-0.039991844,1.0
TRA2A_1_binding,TRA2A,1,K562,chr2_+_99368492_99368591_99369391_99369481_99371655_99371730_ENCSR031RRO_CTRL-1,0.0,-0.062302195,1.0
TRA2A_1_binding,TRA2A,1,K562,chr8_-_94535007_94534838_94531085_94530962_94529342_94529069_ENCSR031RRO_CTRL-1,0.016,-0.03476537,1.0
TRA2A_1_binding,TRA2A,1,K562,chr9_-_128180523_128180414_128179415_128179243_128178904_128178708_ENCSR031RRO_CTRL-1,-0.002,-0.0033180162,1.0
TRA2A_1_binding,TRA2A,1,K562,chr5_+_33445323_33445404_33446606_33446764_33448540_33448731_ENCSR031RRO_CTRL-1,0.001,-0.033291634,1.0
TRA2A_1_binding,TRA2A,1,K562,chr19_-_2114239_2114124_2113413_2112859_2111828_2111790_ENCSR031RRO_CTRL-1,-0.009,-0.0040971055,1.0
TRA2A_1_binding,TRA2A,1,K562,chr3_+_9813247_9813345_9825799_9825948_9826996_9827072_ENCSR031RRO_CTRL-1,0.006,-0.0399802,1.0
TRA2A_1_binding,TRA2A,1,K562,chr2_+_99360235_99360361_99360464_99360549_99363644_99363862_ENCSR084SCN_CTRL-1,-0.004,-0.06228729,1.0
TRA2A_1_binding,TRA2A,1,K562,chr10_+_68757293_68757377_68761006_68761192_68765887_68765927_ENCSR031RRO_CTRL-1,-0.014,-0.0049534244,0.5125276531171876
TRA2A_1_binding,TRA2A,1,K562,chr10_-_101798154_101797979_101793998_101793912_101792901_101792838_ENCSR084SCN_CTRL-1,-0.007,-0.0034346506,1.0
TRA2A_1_binding,TRA2A,1,K562,chr15_+_41464770_41464885_41466140_41466252_41470256_41470392_ENCSR032YMP_CTRL-1,0.002,-0.0024710938,1.0
TRA2A_1_binding,TRA2A,1,K562,chr1_+_171527790_171527844_171532342_171532961_171535427_171535597_ENCSR032YMP_CTRL-1,0.002,-0.044733655,1.0
TRA2A_1_binding,TRA2A,1,K562,chr1_-_35189087_35189002_35178036_35177988_35177399_35177318_ENCSR084SCN_CTRL-1,-0.054,-0.030084256,0.0181873541216755
TRA2A_1_binding,TRA2A,1,K562,chr7_-_103322081_103321931_103319844_103319755_103317014_103316829_ENCSR031RRO_CTRL-1,0.001,-0.0063354606,1.0
TRA2A_1_binding,TRA2A,1,K562,chr11_-_3005433_3005365_3002600_3002540_3002053_3001961_ENCSR031RRO_CTRL-1,0.004,-0.00374316,1.0
TRA2A_1_binding,TRA2A,1,K562,chr1_-_150694850_150694655_150663763_150663631_150648748_150646224_ENCSR031RRO_CTRL-1,-0.049,-0.0035502673,1.0
TRA2A_1_binding,TRA2A,1,K562,chr1_-_109075065_109074986_109066232_109066134_109064693_109064139_ENCSR031RRO_CTRL-1,-0.016,-0.066714264,1.0
TRA2A_1_binding,TRA2A,1,K562,chr15_-_90974246_90974135_90970514_90970403_90969623_90969446_ENCSR031RRO_CTRL-1,-0.001,-0.0031038274,1.0
TRA2A_1_binding,TRA2A,1,K562,chr2_+_171692776_171692894_171707232_171707377_171715327_171715368_ENCSR031RRO_CTRL-1,0.012,-0.039702743,1.0
TRA2A_1_binding,TRA2A,1,K562,chr5_+_33445323_33445404_33446643_33446764_33448540_33448731_ENCSR031RRO_CTRL-1,-0.001,-0.033291634,1.0
TRA2A_1_binding,TRA2A,1,K562,chr9_-_128180523_128180414_128179415_128178988_128178904_128178708_ENCSR031RRO_CTRL-1,-0.002,-0.0033214358,1.0
TRA2A_1_binding,TRA2A,1,K562,chr3_+_50066241_50066502_50068689_50068764_50070454_50070552_ENCSR031RRO_CTRL-1,-0.002,-0.0032882965,1.0
TRA2A_1_binding,TRA2A,1,K562,chr12_+_95483214_95483280_95485878_95485981_95494055_95494217_ENCSR031RRO_CTRL-1,-0.004,-0.07993693,1.0
TRA2A_1_binding,TRA2A,1,K562,chr16_+_89885847_89885966_89887651_89887717_89892192_89892247_ENCSR031RRO_CTRL-1,0.011,-0.017829293,1.0
TRA2A_1_binding,TRA2A,1,K562,chr17_+_50746574_50746702_50750746_50750852_50752199_50752282_ENCSR143COQ_CTRL-1,0.107,-0.0015721159,0.23462794248461236
TRA2A_1_binding,TRA2A,1,K562,chr2_+_232832856_232833093_232839848_232839971_232844045_232844196_ENCSR031RRO_CTRL-1,0.006,-0.06348778,1.0
TRA2A_1_binding,TRA2A,1,K562,chr7_-_44485284_44484967_44427703_44427570_44404583_44404439_ENCSR092WKG_CTRL-1,-0.006,-0.0034830999,1.0
TRA2A_1_binding,TRA2A,1,K562,chr17_+_50746541_50746702_50750500_50750694_50752199_50752709_ENCSR129RWD_CTRL-1,0.002,-0.0040547485,1.0
TRA2A_1_binding,TRA2A,1,K562,chr2_+_135772419_135772547_135776248_135776351_135778947_135779079_ENCSR031RRO_CTRL-1,-0.005,-0.039892215,1.0
TRA2A_1_binding,TRA2A,1,K562,chr1_+_213167857_213167973_213176399_213176492_213230496_213230544_ENCSR031RRO_CTRL-1,0.036,-0.0036220308,1.0
TRA2A_1_binding,TRA2A,1,K562,chr1_+_45606481_45606591_45607320_45608337_45613168_45613248_ENCSR031RRO_CTRL-1,0.16,-0.16748555,0.0011324174449199777
TRA2A_1_binding,TRA2A,1,K562,chr5_+_134773695_134773861_134777573_134777725_134781132_134781246_ENCSR129RWD_CTRL-1,-0.004,-0.06350396,1.0
TRA2A_1_binding,TRA2A,1,K562,chr9_-_128180523_128180414_128179415_128179072_128177763_128177565_ENCSR031RRO_CTRL-1,-0.0,-0.0035057222,1.0
TRA2A_1_binding,TRA2A,1,K562,chr11_+_66060581_66060731_66061685_66061775_66061890_66061998_ENCSR031RRO_CTRL-1,0.0,-0.0026531655,1.0
TRA2A_1_binding,TRA2A,1,K562,chr12_+_6769602_6769674_6769843_6769999_6770156_6770218_ENCSR031RRO_CTRL-1,-0.0,-0.03529264,1.0
TRA2A_1_binding,TRA2A,1,K562,chr14_+_73110830_73111155_73111308_73111382_73111527_73111802_ENCSR031RRO_CTRL-1,-0.004,-0.0040292037,1.0
TRA2A_1_binding,TRA2A,1,K562,chr20_-_41533285_41533049_41514952_41514804_41512995_41512845_ENCSR031RRO_CTRL-1,-0.012,-0.0030634974,1.0
TRA2A_1_binding,TRA2A,1,K562,chr16_-_19715037_19714117_19711440_19711371_19710586_19710259_ENCSR031RRO_CTRL-1,0.054,-0.040968053,0.11794298309539639
TRA2A_1_binding,TRA2A,1,K562,chr7_-_103322081_103321931_103319844_103319755_103319678_103319608_ENCSR031RRO_CTRL-1,0.001,-0.0035391182,1.0
TRA2A_1_binding,TRA2A,1,K562,chr1_+_37701753_37701818_37703251_37703347_37705440_37705567_ENCSR031RRO_CTRL-1,0.004,-0.064697996,1.0
TRA2A_1_binding,TRA2A,1,K562,chr15_-_84542229_84542144_84539788_84539703_84538616_84538531_ENCSR031RRO_CTRL-1,-0.113,-0.0034690513,0.03161495767194708
TRA2A_1_binding,TRA2A,1,K562,chr11_+_118481714_118482092_118482421_118482495_118484182_118484314_ENCSR031RRO_CTRL-1,0.018,-0.0034103873,1.0
TRA2A_1_binding,TRA2A,1,K562,chr6_+_15374116_15374252_15410223_15410365_15452005_15452175_ENCSR031RRO_CTRL-1,0.044,-0.036423784,0.9363467997374294
TRA2A_1_binding,TRA2A,1,K562,chr7_+_158902375_158902595_158911549_158911679_158912984_158913096_ENCSR084SCN_CTRL-1,-0.014,-0.0035589237,1.0
TRA2A_1_binding,TRA2A,1,K562,chr3_+_9813247_9813345_9816073_9816202_9817644_9817658_ENCSR031RRO_CTRL-1,-0.064,-0.14285539,1.0
TRA2A_1_binding,TRA2A,1,K562,chr7_-_73498698_73498496_73492921_73492799_73489391_73489193_ENCSR031RRO_CTRL-1,0.002,-0.005587131,1.0
TRA2A_1_binding,TRA2A,1,K562,chr21_-_46283838_46283614_46280137_46279992_46277717_46277526_ENCSR031RRO_CTRL-1,-0.018,-0.02976505,1.0
TRA2A_1_binding,TRA2A,1,K562,chr15_+_44554552_44554667_44557488_44557650_44560248_44560322_ENCSR031RRO_CTRL-1,-0.001,-0.058416896,1.0
TRA2A_1_binding,TRA2A,1,K562,chr12_+_6769602_6769674_6769920_6769999_6770156_6770218_ENCSR031RRO_CTRL-1,-0.0,-0.03529264,1.0
TRA2A_1_binding,TRA2A,1,K562,chr15_+_75868950_75869010_75873427_75873568_75876186_75876271_ENCSR031RRO_CTRL-1,0.014,-0.115463875,1.0
TRA2A_1_binding,TRA2A,1,K562,chr22_+_22303942_22304114_22306832_22307021_22307105_22307285_ENCSR031RRO_CTRL-1,-0.011,-0.0612439,1.0
TRA2A_1_binding,TRA2A,1,K562,chr15_+_92927243_92927330_92929029_92929091_92939577_92939718_ENCSR031RRO_CTRL-1,-0.004,-0.081291124,1.0
TRA2A_1_binding,TRA2A,1,K562,chr11_+_66059781_66060009_66060581_66060731_66061685_66061775_ENCSR031RRO_CTRL-1,-0.001,-0.005941744,1.0
TRA2A_1_binding,TRA2A,1,K562,chr19_+_39457674_39457740_39458293_39458305_39458817_39458887_ENCSR031RRO_CTRL-1,0.041,-0.04007106,0.01773117838158996
TRA2A_1_binding,TRA2A,1,K562,chr3_+_9813247_9813345_9816073_9816202_9818554_9818920_ENCSR031RRO_CTRL-1,-0.004,-0.13250636,1.0
TRA2A_1_binding,TRA2A,1,K562,chr15_-_58893060_58892896_58890461_58890280_58889554_58889429_ENCSR031RRO_CTRL-1,0.003,-0.008231612,1.0
TRA2A_1_binding,TRA2A,1,K562,chr11_-_62854551_62854518_62854064_62854017_62853849_62853800_ENCSR031RRO_CTRL-1,0.02,-0.003144297,1.0
TRA2A_1_binding,TRA2A,1,K562,chr10_-_101798154_101797979_101793998_101793912_101792943_101792838_ENCSR031RRO_CTRL-1,0.014,-0.0034371964,1.0
TRA2A_1_binding,TRA2A,1,K562,chr3_+_9813247_9813345_9817644_9818920_9820545_9820741_ENCSR031RRO_CTRL-1,-0.05,-0.014854744,1.0
TRA2A_1_binding,TRA2A,1,K562,chr16_-_199238_199061_193015_192926_190570_190540_ENCSR031RRO_CTRL-1,-0.01,-0.037137426,1.0
TRA2A_1_binding,TRA2A,1,K562,chr2_+_186500181_186500293_186501272_186501425_186502495_186502552_ENCSR031RRO_CTRL-1,0.009,-0.06566488,1.0
TRA2A_1_binding,TRA2A,1,K562,chr7_-_99403505_99403397_99400424_99400302_99398013_99397861_ENCSR031RRO_CTRL-1,-0.005,-0.09721874,1.0
TRA2A_1_binding,TRA2A,1,K562,chr15_+_75873427_75873568_75876186_75876271_75877960_75878021_ENCSR031RRO_CTRL-1,0.01,-0.0036458515,1.0
TRA2A_1_binding,TRA2A,1,K562,chr7_+_158902375_158902595_158905988_158906091_158912984_158913096_ENCSR092WKG_CTRL-1,-0.026,-0.0038220105,1.0
TRA2A_1_binding,TRA2A,1,K562,chr2_+_169630849_169630987_169631598_169631647_169631765_169631933_ENCSR031RRO_CTRL-1,-0.012,-0.06114478,0.19936956064573502
TRA2A_1_binding,TRA2A,1,K562,chr11_-_62854551_62854518_62854064_62853800_62853590_62852810_ENCSR031RRO_CTRL-1,0.002,-0.023603518,1.0
TRA2A_1_binding,TRA2A,1,K562,chr19_+_11007901_11008023_11010380_11010531_11012948_11013112_ENCSR031RRO_CTRL-1,-0.012,-0.0028548425,1.0
TRA2A_1_binding,TRA2A,1,K562,chr17_+_50746541_50746702_50749218_50749344_50750500_50750550_ENCSR031RRO_CTRL-1,-0.0,-0.0024798508,1.0
TRA2A_1_binding,TRA2A,1,K562,chr11_-_62854551_62854518_62853849_62853800_62853590_62853572_ENCSR031RRO_CTRL-1,0.001,-0.018150156,1.0
TRA2A_1_binding,TRA2A,1,K562,chr9_-_128180523_128180414_128179415_128178708_128177763_128177565_ENCSR031RRO_CTRL-1,-0.0,-0.0033401276,1.0
TRA2A_1_binding,TRA2A,1,K562,chr1_+_214639920_214643324_214644556_214647400_214648674_214648827_ENCSR031RRO_CTRL-1,0.007,-0.04311223,1.0
TRA2A_1_binding,TRA2A,1,K562,chr1_-_150226730_150226607_150223294_150223185_150220761_150220377_ENCSR031RRO_CTRL-1,-0.037,-0.04055939,0.5854031845452328
TRA2A_1_binding,TRA2A,1,K562,chr6_-_78954963_78954813_78947775_78947622_78946874_78946710_ENCSR031RRO_CTRL-1,0.024,-0.00357609,1.0
TRA2A_1_binding,TRA2A,1,K562,chr21_-_32771668_32771325_32769942_32769813_32764524_32764347_ENCSR129RWD_CTRL-1,-0.003,-0.0032201204,1.0
TRA2A_1_binding,TRA2A,1,K562,chr16_+_4860663_4861102_4868832_4868903_4870211_4870341_ENCSR031RRO_CTRL-1,-0.0,-0.0033264842,1.0
TRA2A_1_binding,TRA2A,1,K562,chr19_+_5626404_5626489_5641593_5641658_5645336_5645399_ENCSR031RRO_CTRL-1,0.009,-0.005281423,1.0
TRA2A_1_binding,TRA2A,1,K562,chr20_-_47224556_47224316_47221474_47221313_47210897_47209213_ENCSR031RRO_CTRL-1,0.008,-0.057193737,1.0
TRA2A_1_binding,TRA2A,1,K562,chr11_-_62854551_62854518_62853833_62853800_62853590_62853072_ENCSR031RRO_CTRL-1,0.001,-0.017881593,1.0
TRA2A_1_binding,TRA2A,1,K562,chr7_+_139409562_139409654_139412550_139412580_139417537_139417729_ENCSR031RRO_CTRL-1,-0.003,-0.07512109,1.0
TRA2A_1_binding,TRA2A,1,K562,chr4_-_4274769_4274366_4273669_4273582_4268615_4268529_ENCSR031RRO_CTRL-1,0.003,-0.0017828293,1.0
TRA2A_1_binding,TRA2A,1,K562,chr15_-_90980389_90980241_90979294_90979157_90976771_90976675_ENCSR424QCW_CTRL-1,0.002,-0.049830392,1.0
TRA2A_1_binding,TRA2A,1,K562,chr7_-_103322081_103321931_103319678_103319608_103317014_103316829_ENCSR031RRO_CTRL-1,0.001,-0.04090134,1.0
TRA2A_1_binding,TRA2A,1,K562,chr16_+_2758469_2758547_2758984_2759047_2759139_2759172_ENCSR031RRO_CTRL-1,0.01,-0.038957406,0.3296627270790548
TRA2A_1_binding,TRA2A,1,K562,chr17_+_50743705_50743810_50744651_50744813_50745719_50746003_ENCSR031RRO_CTRL-1,-0.004,-0.07104511,1.0
TRA2A_1_binding,TRA2A,1,K562,chr17_+_45081643_45081752_45086507_45086652_45093684_45093756_ENCSR031RRO_CTRL-1,-0.003,-0.03958128,1.0
