Feature,RBP-IS-KD-Target,Position,cell_line,index,dPSI,CTRL_SHAP,FDR
IGF2BP1_1_binding,IGF2BP1,1,K562,chr4_-_82842481_82842184_82830975_82830936_82829058_82828999_ENCSR031RRO_CTRL-1,-0.003,-0.025676956,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr3_-_194429774_194429677_194428917_194428844_194425529_194425341_ENCSR032YMP_CTRL-1,0.024,-0.00575875,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr14_+_101786120_101786183_101818991_101819085_101824013_101824229_ENCSR031RRO_CTRL-2,-0.037,-0.07547492,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr9_-_121190731_121190553_121187019_121186952_121183398_121183310_ENCSR031RRO_CTRL-1,0.009,-0.009671842,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr9_-_128180523_128180414_128179415_128178988_128178904_128178708_ENCSR031RRO_CTRL-1,-0.001,-0.016049523,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr5_+_146251710_146251875_146254942_146255092_146260744_146260898_ENCSR344XID_CTRL-1,-0.01,-0.009317937,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr19_+_35160708_35160801_35166141_35166325_35169565_35169880_ENCSR084SCN_CTRL-1,0.004,-0.008853022,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr1_-_41070631_41070594_41048890_41048689_41046598_41046406_ENCSR031RRO_CTRL-1,-0.002,-0.017787533,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr3_+_152300197_152300367_152335110_152335230_152414940_152415109_ENCSR031RRO_CTRL-1,0.008,-0.056402564,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr12_+_55968048_55968169_55969474_55969576_55971043_55971087_ENCSR031RRO_CTRL-1,-0.005,-0.0068171173,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr12_+_53459271_53459403_53460330_53460425_53461014_53461143_ENCSR031RRO_CTRL-1,-0.001,-0.09807486,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr1_-_50705891_50705785_50655528_50655441_50596216_50596120_ENCSR032YMP_CTRL-1,-0.002,-0.030242547,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr1_-_114730422_114730257_114727090_114726982_114726386_114726210_ENCSR032YMP_CTRL-1,-0.001,-0.0068448586,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr1_-_114733857_114733731_114732816_114732603_114730648_114730507_ENCSR031RRO_CTRL-1,-0.001,-0.007758553,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr10_+_35516522_35516623_35525963_35525999_35529972_35530030_ENCSR031RRO_CTRL-1,-0.013,-0.07824017,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr12_+_50795908_50796009_50809455_50809589_50814009_50814192_ENCSR031RRO_CTRL-1,-0.008,-0.009221882,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr1_-_150235983_150235732_150229144_150229071_150226795_150226607_ENCSR031RRO_CTRL-1,0.01,-0.009071195,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr14_+_101883431_101883562_101890236_101890296_101892999_101893053_ENCSR031RRO_CTRL-1,0.002,-0.019522075,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr1_-_150236064_150235732_150230693_150230570_150229237_150229071_ENCSR031RRO_CTRL-1,-0.008,-0.009276995,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr1_+_183544929_183545312_183549207_183549288_183549763_183549923_ENCSR031RRO_CTRL-1,0.006,-0.0036736173,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr10_-_5766638_5766493_5766295_5766240_5766152_5765222_ENCSR031RRO_CTRL-1,0.002,-0.013832693,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr4_-_82844509_82844385_82842481_82842184_82829058_82828999_ENCSR031RRO_CTRL-1,-0.0,0.010593814,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr5_+_146251710_146251875_146254942_146255092_146258448_146258593_ENCSR031RRO_CTRL-1,-0.007,-0.009309176,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr8_-_100709223_100709132_100706805_100706650_100705673_100705588_ENCSR031RRO_CTRL-1,0.003,-0.05631488,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr12_+_53462480_53462567_53464759_53464852_53467220_53467285_ENCSR031RRO_CTRL-1,-0.01,-0.08442961,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr12_-_24894475_24894274_24881411_24881300_24849949_24849785_ENCSR031RRO_CTRL-1,0.012,-0.009153668,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr1_-_150236064_150235732_150230693_150230570_150226795_150226607_ENCSR620PUP_CTRL-2,0.305,-0.009092069,0.02227233244703546
IGF2BP1_1_binding,IGF2BP1,1,K562,chr14_-_39045324_39045162_39042872_39042785_39040887_39040731_ENCSR031RRO_CTRL-1,-0.011,-0.009290202,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr4_+_151102870_151103079_151104184_151104286_151104471_151104637_ENCSR031RRO_CTRL-1,0.0,-0.0896356,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr1_+_51750144_51750195_51752502_51752725_51756319_51756657_ENCSR031RRO_CTRL-1,0.004,-0.015160096,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr16_-_58174510_58174450_58168693_58168609_58167795_58167684_ENCSR031RRO_CTRL-1,-0.007,-0.0072563165,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr12_-_24894475_24894274_24881411_24881300_24878649_24878529_ENCSR031RRO_CTRL-1,-0.01,-0.018619427,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr9_-_128180523_128180414_128179415_128178708_128177763_128177565_ENCSR031RRO_CTRL-1,-0.002,-0.048165154,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr22_+_16614076_16614178_16622840_16622897_16637039_16637090_ENCSR031RRO_CTRL-1,-0.056,-0.015750777,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr10_+_68737844_68737889_68740628_68740661_68742375_68742408_ENCSR031RRO_CTRL-1,-0.006,-0.020887956,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr2_-_175114108_175113993_175111654_175111567_175097593_175097443_ENCSR031RRO_CTRL-1,0.011,-0.005130959,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr9_-_128180523_128180414_128179415_128179243_128178904_128178708_ENCSR031RRO_CTRL-1,-0.001,-0.016042147,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr16_-_24931023_24930783_24929660_24929612_24920260_24919413_ENCSR031RRO_CTRL-1,0.004,-0.01638074,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr4_-_82842481_82842139_82830975_82830936_82829058_82828999_ENCSR031RRO_CTRL-1,-0.006,-0.019623818,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr14_+_101786017_101786183_101831700_101831804_101836168_101836432_ENCSR031RRO_CTRL-1,0.002,-0.0747122,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr6_-_17675033_17674904_17669546_17669429_17669337_17669292_ENCSR031RRO_CTRL-1,-0.004,0.010372582,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr17_+_16439326_16440253_16441073_16441130_16441367_16441615_ENCSR031RRO_CTRL-1,0.001,-0.09933091,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr6_+_31636208_31636419_31636509_31636608_31636732_31636945_ENCSR031RRO_CTRL-1,-0.0,-0.009635406,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr16_+_28835057_28835187_28835277_28835399_28835548_28835758_ENCSR031RRO_CTRL-1,0.001,-0.066229776,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr1_-_156469020_156468779_156468299_156467992_156467656_156463726_ENCSR031RRO_CTRL-1,0.008,-0.008656364,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr9_-_83678599_83678440_83669327_83669184_83666433_83666349_ENCSR424QCW_CTRL-1,0.003,-0.02217476,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr17_+_16439044_16439414_16439659_16439703_16440184_16440253_ENCSR031RRO_CTRL-1,-0.007,-0.013059944,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr6_-_53291963_53291775_53290189_53290094_53276256_53276178_ENCSR031RRO_CTRL-1,-0.001,-0.031779308,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr4_-_82842481_82842184_82829058_82828999_82827632_82827368_ENCSR143COQ_CTRL-1,0.001,-0.035035484,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr1_+_51750144_51750195_51760689_51760780_51765821_51765856_ENCSR032YMP_CTRL-1,-0.018,-0.0365116,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr3_+_150564298_150564381_150565190_150565226_150567692_150567766_ENCSR031RRO_CTRL-1,-0.001,-0.009416076,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr8_-_108217460_108217333_108216513_108216411_108214716_108214606_ENCSR031RRO_CTRL-1,-0.0,-0.009679346,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr11_-_73720899_73720845_73716362_73716250_73707513_73707419_ENCSR031RRO_CTRL-1,0.002,-0.009274592,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr1_-_114725333_114725220_114724002_114723882_114720717_114720215_ENCSR031RRO_CTRL-1,0.0,-0.009040561,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr1_+_183544929_183545312_183545965_183546337_183549207_183549288_ENCSR031RRO_CTRL-1,-0.003,-0.07473012,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr17_-_40401081_40400849_40400663_40400528_40400409_40400208_ENCSR031RRO_CTRL-1,0.001,0.006928279,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr8_+_99192875_99193057_99274197_99274332_99275080_99275254_ENCSR718EWL_CTRL-1,-0.028,-0.02027447,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr6_-_149742570_149742389_149736622_149736470_149731735_149731397_ENCSR031RRO_CTRL-1,0.004,-0.032195814,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr11_+_34097195_34097296_34097697_34097761_34099302_34099332_ENCSR031RRO_CTRL-1,0.003,-0.07855922,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr1_-_51803964_51803813_51800683_51800555_51794854_51794822_ENCSR084SCN_CTRL-1,0.002,-0.020230792,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr3_+_9428822_9429009_9433844_9433950_9434333_9434485_ENCSR031RRO_CTRL-1,0.017,-0.07809599,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr17_+_16439326_16440253_16441073_16441130_16462832_16462941_ENCSR031RRO_CTRL-1,-0.0,-0.082519986,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr18_+_9936985_9937066_9944923_9945058_9950394_9950568_ENCSR031RRO_CTRL-1,-0.006,-0.026155373,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr6_+_87612088_87612248_87616313_87616427_87621353_87621487_ENCSR031RRO_CTRL-1,-0.028,-0.020108743,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr9_-_111425496_111425417_111423248_111423198_111422200_111422133_ENCSR031RRO_CTRL-1,-0.047,-0.020210095,0.7846672568852262
IGF2BP1_1_binding,IGF2BP1,1,K562,chr11_-_61803111_61803031_61802926_61802800_61802462_61799624_ENCSR031RRO_CTRL-1,0.001,-0.059799552,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr4_-_82827612_82827368_82824674_82824554_82821108_82821036_ENCSR031RRO_CTRL-1,0.001,0.0028834657,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr2_-_171053853_171053760_171050174_171050063_171049950_171049813_ENCSR031RRO_CTRL-1,-0.007,-0.009239389,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr3_+_9428822_9429009_9429826_9430051_9433369_9433562_ENCSR031RRO_CTRL-1,-0.025,-0.13157275,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr12_+_53462480_53462567_53464759_53464852_53465931_53465973_ENCSR031RRO_CTRL-1,0.019,-0.065864116,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr5_-_32444328_32444228_32415187_32414968_32407021_32406726_ENCSR032YMP_CTRL-1,0.009,-0.014186656,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr20_+_31538178_31538261_31544946_31545035_31550063_31550121_ENCSR031RRO_CTRL-1,-0.003,-0.009316314,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr5_+_163442044_163442143_163442373_163442568_163443673_163443729_ENCSR031RRO_CTRL-1,0.001,-0.042948775,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr12_+_55968048_55968169_55968777_55968948_55971043_55971099_ENCSR031RRO_CTRL-1,-0.003,-0.0068097664,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr2_-_229802459_229802251_229799383_229799282_229799049_229798874_ENCSR031RRO_CTRL-1,0.004,-0.0847666,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr12_-_56615607_56615218_56615128_56615013_56614138_56613952_ENCSR084SCN_CTRL-1,0.011,-0.11441398,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr8_-_100717888_100717772_100715601_100715461_100712789_100712651_ENCSR031RRO_CTRL-1,-0.0,-0.005148294,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr6_-_17646154_17646066_17640064_17639938_17637770_17637152_ENCSR031RRO_CTRL-1,0.004,-0.019275298,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr18_-_57562980_57562873_57559243_57559144_57554952_57554844_ENCSR031RRO_CTRL-1,-0.011,-0.02329082,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr22_+_37851279_37851490_37855564_37855644_37858678_37858740_ENCSR031RRO_CTRL-1,-0.006,-0.02376112,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr5_-_43294162_43294055_43292973_43292847_43292637_43292473_ENCSR084SCN_CTRL-1,0.0,0.017281156,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr17_+_16439044_16439414_16439659_16439703_16440110_16440253_ENCSR031RRO_CTRL-1,0.014,-0.012399675,0.8919711693818099
IGF2BP1_1_binding,IGF2BP1,1,K562,chr12_+_55968048_55968169_55968777_55968948_55969474_55969576_ENCSR031RRO_CTRL-1,-0.003,-0.007866578,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr1_+_171579353_171579466_171579827_171579964_171583955_171584187_ENCSR031RRO_CTRL-1,-0.002,-0.016571965,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr3_+_182898684_182898772_182905793_182905919_182913860_182913978_ENCSR031RRO_CTRL-1,-0.001,-0.008977199,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr8_-_100705672_100705588_100705056_100704925_100704390_100704113_ENCSR031RRO_CTRL-1,-0.0,-0.060924657,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr5_+_134666822_134666996_134671808_134671886_134674614_134674775_ENCSR031RRO_CTRL-1,0.002,-0.01949354,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr17_+_16439326_16439414_16439580_16439703_16440184_16440253_ENCSR031RRO_CTRL-1,-0.009,-0.010002522,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr8_-_100713181_100713086_100712789_100712651_100712457_100712361_ENCSR031RRO_CTRL-1,0.0,-0.04602477,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr5_+_72896457_72896556_72897055_72897151_72900005_72900081_ENCSR031RRO_CTRL-1,0.005,-0.009210117,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr8_-_96231940_96231773_96231515_96231225_96231132_96230714_ENCSR031RRO_CTRL-1,-0.004,-0.009221795,0.9886061827109816
IGF2BP1_1_binding,IGF2BP1,1,K562,chr1_+_51750144_51750195_51756319_51756358_51760689_51760764_ENCSR031RRO_CTRL-1,0.04,-0.043017842,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr2_-_65098066_65097970_65091078_65090982_65089070_65088938_ENCSR031RRO_CTRL-1,0.004,0.034592304,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr1_-_51394447_51394380_51366029_51365952_51364028_51363865_ENCSR129RWD_CTRL-1,-0.005,-0.0068338206,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr2_-_61533903_61533771_61526521_61526419_61522683_61522610_ENCSR031RRO_CTRL-1,0.0,0.016179178,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr12_+_53459271_53459403_53460330_53460686_53461014_53461143_ENCSR031RRO_CTRL-1,-0.0,-0.022044888,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr10_+_35516522_35516623_35529972_35530030_35530123_35530243_ENCSR031RRO_CTRL-1,-0.011,-0.009976508,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr11_+_75400693_75400824_75401639_75402446_75404019_75404207_ENCSR031RRO_CTRL-1,-0.0,-0.0058575505,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr4_-_55607348_55607297_55605349_55605274_55600575_55600521_ENCSR031RRO_CTRL-1,-0.003,-0.046448477,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr19_+_35160708_35160801_35166141_35166171_35166250_35166325_ENCSR031RRO_CTRL-1,0.0,-0.008860904,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr10_+_7800051_7800091_7801512_7801569_7802269_7802425_ENCSR031RRO_CTRL-1,-0.001,-0.032101654,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr4_-_82824674_82824554_82821108_82821036_82819253_82818660_ENCSR031RRO_CTRL-1,-0.004,-0.073809125,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr8_-_96231940_96231773_96231515_96231378_96231132_96230941_ENCSR031RRO_CTRL-1,-0.007,-0.009135915,0.09727326112845074
IGF2BP1_1_binding,IGF2BP1,1,K562,chr1_+_51750144_51750195_51756319_51756358_51760665_51760780_ENCSR031RRO_CTRL-1,0.012,-0.043017842,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr3_-_194454392_194454257_194453778_194453705_194450276_194450144_ENCSR031RRO_CTRL-1,0.006,-0.030786732,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr5_-_32444328_32444228_32420103_32419820_32415187_32414968_ENCSR031RRO_CTRL-1,-0.03,-0.021031588,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr4_-_150817257_150817123_150808398_150808319_150806404_150806270_ENCSR031RRO_CTRL-1,0.004,-0.002032773,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr11_+_34090528_34090678_34091905_34092056_34096478_34096673_ENCSR031RRO_CTRL-1,0.001,-0.013398689,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr15_-_59650764_59650668_59642262_59642135_59639157_59638061_ENCSR031RRO_CTRL-1,-0.009,-0.008212632,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr12_-_57269449_57269322_57269082_57268921_57268457_57268302_ENCSR572FFX_CTRL-1,0.028,-0.009249939,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr12_+_53467220_53467293_53467804_53467843_53468779_53468832_ENCSR031RRO_CTRL-1,0.037,-0.08261657,0.1379893496041139
IGF2BP1_1_binding,IGF2BP1,1,K562,chr3_+_9428822_9429009_9433844_9433950_9434276_9434485_ENCSR031RRO_CTRL-1,-0.007,-0.080610834,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr2_-_61482539_61482379_61481281_61481184_61478966_61477848_ENCSR031RRO_CTRL-1,-0.002,-0.058339942,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr20_+_49085282_49085386_49088008_49088106_49089246_49089397_ENCSR031RRO_CTRL-1,-0.0,-0.017743628,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr1_-_53809746_53809694_53807791_53807655_53806517_53806424_ENCSR031RRO_CTRL-1,0.002,-0.008536279,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr1_+_171583955_171584187_171584418_171584526_171587002_171587221_ENCSR032YMP_CTRL-1,0.002,-0.0081734825,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr2_-_54973867_54973820_54973621_54973562_54973198_54972186_ENCSR031RRO_CTRL-1,-0.0,0.018490404,1.0
IGF2BP1_1_binding,IGF2BP1,1,K562,chr17_-_1674680_1674441_1673892_1673745_1673567_1673356_ENCSR032YMP_CTRL-1,0.003,-0.023358164,1.0
